State,Month,so2
Connecticut,04/2016,0.2481177871621622
Connecticut,05/2016,0.1940374064516129
Connecticut,06/2016,0.17129820333333334
Connecticut,07/2016,0.21670721290322578
Connecticut,08/2016,0.21586229666666668
Connecticut,09/2016,0.20562852333333334
Connecticut,10/2016,0.2081172516129032
Connecticut,11/2016,0.42661860333333335
Connecticut,12/2016,0.5057753322580645
North Dakota,01/2016,0.7934973940839695
North Dakota,02/2016,0.6519731748466258
North Dakota,03/2016,0.6624045844402278
North Dakota,04/2016,0.5790690323928945
North Dakota,05/2016,0.48065833467741936
North Dakota,06/2016,0.5048153940397351
North Dakota,07/2016,0.47895829818594104
North Dakota,08/2016,0.4557935130718955
North Dakota,09/2016,0.43499010810810806
North Dakota,10/2016,0.47338268250539955
North Dakota,11/2016,0.42687581555555554
North Dakota,12/2016,0.7714798747300216
South Dakota,01/2016,0.385683754032258
South Dakota,02/2016,0.2956189181034482
South Dakota,03/2016,0.28705000806451614
South Dakota,04/2016,0.28252151666666664
South Dakota,05/2016,0.27570337903225806
South Dakota,06/2016,0.2822431541666666
South Dakota,07/2016,0.2329233266129032
South Dakota,08/2016,0.3496423629032258
South Dakota,09/2016,0.372838975
South Dakota,10/2016,0.412488435483871
South Dakota,11/2016,0.5200471999999999
South Dakota,12/2016,0.4423343441295547
Delaware,01/2016,0.727023835483871
Delaware,02/2016,0.4241187
Delaware,03/2016,0.416441670967742
Delaware,04/2016,0.32750542857142856
Delaware,05/2016,0.19740753870967742
Delaware,06/2016,0.20605223793103447
Delaware,07/2016,0.13862879530201344
Delaware,08/2016,0.2041429
Delaware,09/2016,0.31367258843537416
Delaware,10/2016,0.2399046513157895
Delaware,11/2016,0.4273335615942029
Delaware,12/2016,0.4099033032258065
Florida,01/2016,0.8283958601190475
Florida,02/2016,0.7338968113673806
Florida,03/2016,0.6272043740399386
Florida,04/2016,0.6013266317891373
Florida,05/2016,0.5660509544787077
Florida,06/2016,0.41482867754172986
Florida,07/2016,0.4287735923076923
Florida,08/2016,0.16629708928571432
Florida,09/2016,0.346719139088729
Florida,10/2016,0.6225058502847844
Florida,11/2016,0.5459360664
Florida,12/2016,0.47689869578783156
Georgia,01/2016,1.4709416912442397
Georgia,02/2016,1.2785373916256157
Georgia,03/2016,1.1941126028037383
Georgia,04/2016,1.234016569047619
Georgia,05/2016,1.2163812811059909
Georgia,06/2016,1.2260492972972974
Georgia,07/2016,1.0592582952380951
Georgia,08/2016,1.1609919976958527
Georgia,09/2016,1.2201248949880668
Georgia,10/2016,1.563787797029703
Georgia,11/2016,1.3324257166666669
Georgia,12/2016,1.3582843894009216
Hawaii,01/2016,20.940208743243243
Hawaii,02/2016,16.302885023391813
Hawaii,03/2016,15.603084362068964
Hawaii,04/2016,6.956062882205514
Hawaii,05/2016,5.11541575
Hawaii,06/2016,6.523309820971866
Hawaii,07/2016,6.871407356060606
Hawaii,08/2016,4.970020268542199
Hawaii,09/2016,6.522124109756097
Hawaii,10/2016,8.463647898550724
Hawaii,11/2016,14.455294161118509
Hawaii,12/2016,9.546607926027399
Idaho,01/2016,1.148649268817204
Idaho,02/2016,1.1552128965517243
Idaho,03/2016,1.3241492166666666
Idaho,04/2016,1.6915078888888888
Idaho,05/2016,1.5066592526881721
Idaho,06/2016,1.285552038888889
Idaho,07/2016,2.1106437741935484
Idaho,08/2016,2.3350126321839078
Idaho,09/2016,1.589097633333333
Idaho,10/2016,1.733759241935484
Idaho,11/2016,1.5666830388888893
Idaho,12/2016,1.1104413763440861
Rhode Island,01/2016,0.5096300483870968
Rhode Island,02/2016,0.42995025000000003
Rhode Island,03/2016,0.22439659677419355
Rhode Island,04/2016,0.20412591666666666
Rhode Island,05/2016,0.1273685080645161
Rhode Island,06/2016,0.1831928916666667
Rhode Island,07/2016,0.15410275806451615
Rhode Island,08/2016,0.13796398387096775
Rhode Island,09/2016,0.12464871666666667
Rhode Island,10/2016,0.1351310887096774
Rhode Island,11/2016,0.27180091666666667
Rhode Island,12/2016,0.432373314516129
Illinois,01/2016,1.351384269329897
Illinois,02/2016,1.2170416684782608
Illinois,03/2016,1.514231612903226
Illinois,04/2016,1.2226909861460957
Illinois,05/2016,1.1875336693548386
Illinois,06/2016,1.324868117857143
Illinois,07/2016,1.1203213094117648
Illinois,08/2016,1.3369298618266978
Illinois,09/2016,1.4395805311258276
Illinois,10/2016,1.2459746422535212
Illinois,11/2016,0.8916974848942597
Illinois,12/2016,0.8047382950581395
Indiana,01/2016,2.0552755496183206
Indiana,02/2016,1.7077063559042114
Indiana,03/2016,1.570217998193315
Indiana,04/2016,1.5442731033519552
Indiana,05/2016,1.4849091218637993
Indiana,06/2016,1.3425320929791271
Indiana,07/2016,1.1213258203045684
Indiana,08/2016,0.9187439545454545
Indiana,09/2016,1.109901137316562
Indiana,10/2016,1.2934092161885247
Indiana,11/2016,1.3666400510416665
Indiana,12/2016,1.4394659725609757
Iowa,01/2016,0.4595685419354839
Iowa,02/2016,0.30122787758620695
Iowa,03/2016,1.0019372413793102
Iowa,04/2016,0.860401558528428
Iowa,05/2016,0.465851836867863
Iowa,06/2016,0.5809551208053692
Iowa,07/2016,0.524814194719472
Iowa,08/2016,0.583323435483871
Iowa,09/2016,0.6327590263157895
Iowa,10/2016,0.8205318576271186
Iowa,11/2016,0.57755635
Iowa,12/2016,0.2912514596774194
Kentucky,01/2016,0.5100036793997271
Kentucky,02/2016,0.4254346695402299
Kentucky,03/2016,0.310611061827957
Kentucky,04/2016,0.4674663305555556
Kentucky,05/2016,0.5088136478494624
Kentucky,06/2016,0.7978026177325581
Kentucky,07/2016,0.6254798696296295
Kentucky,08/2016,0.5339420527027027
Kentucky,09/2016,0.7591779777777778
Kentucky,10/2016,0.6599091357142857
Kentucky,11/2016,0.6555955339943341
Kentucky,12/2016,0.6396344411366711
Louisiana,01/2016,1.811754311827957
Louisiana,02/2016,2.3110611306818183
Louisiana,03/2016,1.9131792795698928
Louisiana,04/2016,1.8415923220338983
Louisiana,05/2016,1.7925353550295857
Louisiana,06/2016,2.02306315942029
Louisiana,07/2016,2.2485370089820362
Louisiana,08/2016,1.4643878844086022
Louisiana,09/2016,1.558296652777778
Louisiana,10/2016,1.4790791277173911
Louisiana,11/2016,1.9847526909620987
Louisiana,12/2016,1.962214204301075
Maine,01/2016,0.4043974959349594
Maine,02/2016,0.36028618859649125
Maine,03/2016,0.4314126452991453
Maine,04/2016,0.3147911333333333
Maine,05/2016,0.08995229032258063
Maine,06/2016,0.44396825
Maine,07/2016,0.5448668225806451
Maine,08/2016,0.5150463416666667
Maine,09/2016,0.7318218008474575
Maine,10/2016,0.6407026693548388
Maine,11/2016,0.734024047008547
Maine,12/2016,0.5389590826086956
Maryland,01/2016,0.8485451677419354
Maryland,02/2016,0.5738071324041812
Maryland,03/2016,0.6345680496453902
Maryland,04/2016,0.6379229215017064
Maryland,05/2016,0.5085497072368421
Maryland,06/2016,0.4819876073825503
Maryland,07/2016,0.6605954333333334
Maryland,08/2016,0.6278106071428572
Maryland,09/2016,0.6896858633333334
Maryland,10/2016,0.6190153823529411
Maryland,11/2016,0.7813257986348122
Maryland,12/2016,0.4702836233333333
Massachusetts,01/2016,0.9868423978494624
Massachusetts,02/2016,0.7004836896551724
Massachusetts,03/2016,0.6822100725806451
Massachusetts,04/2016,0.5474273664772727
Massachusetts,05/2016,0.7190359705882352
Massachusetts,06/2016,0.5233226688741722
Massachusetts,07/2016,0.6919933629032259
Massachusetts,08/2016,0.6952313655913978
Massachusetts,09/2016,0.7534386424581007
Massachusetts,10/2016,0.8649057500000001
Massachusetts,11/2016,0.8564365194444444
Massachusetts,12/2016,0.8972033342465752
Michigan,01/2016,1.3124223702064897
Michigan,02/2016,1.1866313871473355
Michigan,03/2016,1.1891600803571427
Michigan,04/2016,1.157104472477064
Michigan,05/2016,1.5184623299120237
Michigan,06/2016,1.3211346257575758
Michigan,07/2016,1.1685159671641792
Michigan,08/2016,0.8366804838709677
Michigan,09/2016,1.0596559055555554
Michigan,10/2016,1.2681489099462366
Michigan,11/2016,1.2307880040214476
Michigan,12/2016,0.6630040141176471
Minnesota,01/2016,0.977019433962264
Minnesota,02/2016,0.7659110753768844
Minnesota,03/2016,0.9368169952941178
Minnesota,04/2016,1.0518722404761904
Minnesota,05/2016,0.8852095498839907
Minnesota,06/2016,0.9844947904761904
Minnesota,07/2016,1.1807332219626168
Minnesota,08/2016,1.0171540808080808
Minnesota,09/2016,1.016201
Minnesota,10/2016,1.0530310967741936
Minnesota,11/2016,0.8847824452380952
Minnesota,12/2016,1.0232083156682028
Mississippi,01/2016,0.6823351209677421
Mississippi,02/2016,0.5833367068965517
Mississippi,03/2016,0.32110657258064507
Mississippi,04/2016,0.22226504166666666
Mississippi,05/2016,0.16042233870967743
Mississippi,06/2016,0.220435675
Mississippi,07/2016,0.11829643548387095
Mississippi,08/2016,0.13518675806451613
Mississippi,09/2016,0.23577267500000001
Mississippi,10/2016,0.32178537096774196
Mississippi,11/2016,0.29570090833333335
Mississippi,12/2016,0.34169566935483864
Missouri,01/2016,1.270859889552239
Missouri,02/2016,1.234361003236246
Missouri,03/2016,1.0871628804034583
Missouri,04/2016,1.1218779094707523
Missouri,05/2016,0.9821765628342247
Missouri,06/2016,1.2346647330729166
Missouri,07/2016,0.9300027860892389
Missouri,08/2016,0.939319052763819
Missouri,09/2016,1.046433462820513
Missouri,10/2016,0.9881546861042183
Missouri,11/2016,0.7939309435897436
Missouri,12/2016,0.9635301747448979
Montana,01/2016,0.6914271135734072
Montana,02/2016,0.691922167146974
Montana,03/2016,0.6391402270114942
Montana,04/2016,0.9219292822085889
Montana,05/2016,0.6365552979452056
Montana,06/2016,0.8225499802631578
Montana,07/2016,1.0246043198924732
Montana,08/2016,0.7779305659340661
Montana,09/2016,0.367357225
Montana,10/2016,0.5177209814814815
Montana,11/2016,0.73617906
Montana,12/2016,0.43725026829268293
Nebraska,01/2016,0.6437035241935484
Nebraska,02/2016,0.6731570818181819
Nebraska,03/2016,0.7088205564516128
Nebraska,04/2016,1.1404404833333333
Nebraska,05/2016,0.47681502419354843
Nebraska,06/2016,0.8310630249999998
Nebraska,07/2016,0.42518475806451617
Nebraska,08/2016,0.2549665080645161
Nebraska,09/2016,0.4408292083333334
Nebraska,10/2016,0.5065714677419356
Nebraska,11/2016,1.004820125
Nebraska,12/2016,0.8404420985915492
Nevada,01/2016,0.8211864215686274
Nevada,02/2016,0.695380672413793
Nevada,03/2016,0.3391702950819672
Nevada,04/2016,0.14881586842105263
Nevada,05/2016,0.13399270967741936
Nevada,06/2016,0.2917057416666667
Nevada,07/2016,0.2948780806451613
Nevada,08/2016,0.29298567741935483
Nevada,09/2016,0.3276093166666667
Nevada,10/2016,0.4901825080645161
Nevada,11/2016,0.842638050420168
Nevada,12/2016,1.0780222741935483
New Hampshire,01/2016,1.0032814455782313
New Hampshire,02/2016,0.8227975140845071
New Hampshire,03/2016,0.47588198387096775
New Hampshire,04/2016,0.6200881366666667
New Hampshire,05/2016,0.4092182532467532
New Hampshire,06/2016,0.49532821000000005
New Hampshire,07/2016,0.7557934387096774
New Hampshire,08/2016,0.5668170645161289
New Hampshire,09/2016,0.5532777966666667
New Hampshire,10/2016,0.8323338823529411
New Hampshire,11/2016,1.1056901543624162
New Hampshire,12/2016,1.3558305903225807
New Jersey,01/2016,0.44197726846846846
New Jersey,02/2016,0.20849388610038608
New Jersey,03/2016,0.22745805555555554
New Jersey,04/2016,0.18167901851851853
New Jersey,05/2016,0.3062512513661202
New Jersey,06/2016,0.29762855185185183
New Jersey,07/2016,0.29565168817204296
New Jersey,08/2016,0.2842532491039427
New Jersey,09/2016,0.16394391760299626
New Jersey,10/2016,0.10738710611510793
New Jersey,11/2016,0.39536768888888885
New Jersey,12/2016,0.33070000716845876
New York,01/2016,0.9661392531305903
New York,02/2016,0.7633723194444444
New York,03/2016,0.4461806438474869
New York,04/2016,0.3392930922939068
New York,05/2016,0.2557220156521739
New York,06/2016,0.3021078999106345
New York,07/2016,0.23767902333621438
New York,08/2016,0.2279396609880749
New York,09/2016,0.27997897456140347
New York,10/2016,0.2801066932305055
New York,11/2016,0.5076987201754386
New York,12/2016,0.518877756432247
New Mexico,01/2016,0.3377976279069767
New Mexico,02/2016,0.308962380733945
New Mexico,03/2016,0.31524269758064516
New Mexico,04/2016,0.298195225
New Mexico,05/2016,0.2974315241935484
New Mexico,06/2016,0.38662047083333334
New Mexico,07/2016,0.4648563185483871
New Mexico,08/2016,0.5301022217741935
New Mexico,09/2016,0.5542387304347826
New Mexico,10/2016,0.36591284677419356
New Mexico,11/2016,0.4049592833333334
New Mexico,12/2016,0.3879430887096774
Oklahoma,01/2016,0.5783295403225807
Oklahoma,02/2016,0.5696916336206898
Oklahoma,03/2016,0.7462413485477178
Oklahoma,04/2016,0.6576911904761904
Oklahoma,05/2016,0.6518673489795919
Oklahoma,06/2016,0.49018163421052635
Oklahoma,07/2016,0.6541333971774193
Oklahoma,08/2016,0.6659077408163264
Oklahoma,09/2016,0.8203370911111112
Oklahoma,10/2016,1.1529495530612246
Oklahoma,11/2016,0.7146086812500001
Oklahoma,12/2016,0.655074028340081
Ohio,01/2016,1.2913779872922775
Ohio,02/2016,1.2621707800417972
Ohio,03/2016,0.6460754593137256
Ohio,04/2016,0.7580282668696092
Ohio,05/2016,0.6915647264705883
Ohio,06/2016,0.8619352683299388
Ohio,07/2016,0.8564794959959959
Ohio,08/2016,0.7449121358337557
Ohio,09/2016,0.7519906878947368
Ohio,10/2016,0.6206962626008065
Ohio,11/2016,0.9042304354166667
Ohio,12/2016,0.5658342927447996
Oregon,01/2016,0.16052543548387097
Oregon,02/2016,0.15911846551724138
Oregon,03/2016,0.16529735483870966
Oregon,04/2016,0.22088771666666665
Oregon,05/2016,0.12995429032258063
Oregon,06/2016,0.14784724999999996
Oregon,07/2016,0.1377054193548387
Oregon,08/2016,0.2540968709677419
Oregon,09/2016,0.24746205000000002
Oregon,10/2016,0.13389709523809523
Oregon,11/2016,0.20021282758620687
Oregon,12/2016,0.28707750000000004
Pennsylvania,01/2016,1.5159261966062025
Pennsylvania,02/2016,1.1349696018750002
Pennsylvania,03/2016,1.0993161398933016
Pennsylvania,04/2016,0.9449122801961986
Pennsylvania,05/2016,0.8547111715456674
Pennsylvania,06/2016,0.7796586506313891
Pennsylvania,07/2016,0.9329203274440518
Pennsylvania,08/2016,0.6706386963319303
Pennsylvania,09/2016,0.7053445112219452
Pennsylvania,10/2016,0.6396755141168745
Pennsylvania,11/2016,1.2285923205841447
Pennsylvania,12/2016,0.721820223287671
Tennessee,01/2016,1.7606597451923078
Tennessee,02/2016,1.9467987834224596
Tennessee,03/2016,1.4779613701923078
Tennessee,04/2016,1.2939708357142854
Tennessee,05/2016,0.11994985483870968
Tennessee,06/2016,0.2403476059322034
Tennessee,07/2016,0.5938692177419356
Tennessee,08/2016,0.7361432266666667
Tennessee,09/2016,1.1891820583333335
Tennessee,10/2016,1.3449728243243244
Tennessee,11/2016,1.708168861111111
Tennessee,12/2016,1.2831238469945356
Texas,01/2016,0.49543529415422893
Texas,02/2016,0.4502210937704918
Texas,03/2016,0.39368740856970424
Texas,04/2016,0.36940422263450834
Texas,05/2016,0.33292049268292684
Texas,06/2016,0.3054053625241468
Texas,07/2016,0.26501137617554854
Texas,08/2016,0.25664175589547483
Texas,09/2016,0.33249714650098106
Texas,10/2016,0.47820806350114414
Texas,11/2016,0.6426503687060097
Texas,12/2016,0.9431411720090292
Utah,01/2016,0.6801309827586207
Utah,02/2016,0.0
Utah,03/2016,0.0
Utah,04/2016,0.0
Utah,05/2016,0.0
Utah,06/2016,0.0
Utah,07/2016,0.0
Utah,08/2016,0.0
Utah,09/2016,0.0
Utah,10/2016,0.0
Utah,11/2016,0.0
Utah,12/2016,0.8927513333333335
Vermont,01/2016,0.21658156451612898
Vermont,02/2016,0.12570700862068965
Vermont,03/2016,0.19176239516129032
Vermont,04/2016,0.013339608333333332
Vermont,05/2016,0.07517766129032258
Vermont,06/2016,0.14375218333333334
Vermont,07/2016,0.15538507258064516
Vermont,08/2016,0.16555286290322582
Vermont,09/2016,0.05107351041666667
Vermont,10/2016,-0.06370833064516128
Vermont,11/2016,-0.003124716666666668
Vermont,12/2016,-0.031467161290322586
Virginia,01/2016,0.7341793156682028
Virginia,02/2016,0.5704534162561575
Virginia,03/2016,0.595330638051044
Virginia,04/2016,0.2611011847826087
Virginia,05/2016,0.2003564400921659
Virginia,06/2016,0.19676512565445026
Virginia,07/2016,0.1997612582159624
Virginia,08/2016,0.2638174838709677
Virginia,09/2016,0.31795983571428577
Virginia,10/2016,0.30246046543778804
Virginia,11/2016,0.4475509086538461
Virginia,12/2016,0.3991084216589862
West Virginia,01/2016,2.155131274193548
West Virginia,02/2016,2.0864018423645323
West Virginia,03/2016,1.8438238419117645
West Virginia,04/2016,2.2240951428571427
West Virginia,05/2016,1.7535945208333332
West Virginia,06/2016,1.876574283333333
West Virginia,07/2016,1.8279481140552993
West Virginia,08/2016,1.6963043605990784
West Virginia,09/2016,1.7642913725490195
West Virginia,10/2016,1.7014686933962264
West Virginia,11/2016,2.3914035952380956
West Virginia,12/2016,1.521724489361702
Washington,01/2016,0.198137723880597
Washington,02/2016,0.2011296564417178
Washington,03/2016,0.33099981142857143
Washington,04/2016,0.5348755222222223
Washington,05/2016,0.35600386559139785
Washington,06/2016,0.40007043333333336
Washington,07/2016,0.48478526881720435
Washington,08/2016,0.7457603225806451
Washington,09/2016,0.3874729222222221
Washington,10/2016,0.4212173846153846
Washington,11/2016,0.36995558333333334
Washington,12/2016,0.18959680508474577
Wisconsin,01/2016,1.0243631401617252
Wisconsin,02/2016,0.9499952521994136
Wisconsin,03/2016,1.21709838172043
Wisconsin,04/2016,0.9573324833333332
Wisconsin,05/2016,0.9976612876344084
Wisconsin,06/2016,0.9807314138888888
Wisconsin,07/2016,0.0994128109589041
Wisconsin,08/2016,0.5627032876344086
Wisconsin,09/2016,0.7948960611111111
Wisconsin,10/2016,0.6034447115384616
Wisconsin,11/2016,0.17483783333333333
Wisconsin,12/2016,0.10697512634408599
Wyoming,01/2016,0.9155861152694611
Wyoming,02/2016,1.0814870846905538
Wyoming,03/2016,1.4360068674121405
Wyoming,04/2016,1.2092931092564492
Wyoming,05/2016,1.3354603622526637
Wyoming,06/2016,1.5276248954545455
Wyoming,07/2016,1.712087230538922
Wyoming,08/2016,1.7622392041116004
Wyoming,09/2016,1.0975010106060608
Wyoming,10/2016,1.132261265957447
Wyoming,11/2016,1.2654560266666666
Wyoming,12/2016,1.119986591276252
