Dataset: MERRA2_400.tavgM_2d_aer_Nx.201506.nc4
SO2SMASS[0][0], 3.49119e-11, 4.01819e-11, 4.93004e-11, 5.56817e-11, 5.8736e-11, 6.51787e-11, 7.86727e-11, 8.55749e-11, 8.76928e-11, 8.42813e-11, 8.2812e-11, 8.68863e-11, 8.84661e-11, 9.19302e-11, 9.7507e-11, 1.02419e-10, 1.11434e-10, 1.22772e-10, 1.31056e-10, 1.39656e-10, 1.51034e-10, 1.66765e-10, 1.81549e-10, 1.92296e-10, 1.84271e-10, 1.85441e-10, 2.10744e-10, 2.32075e-10, 2.56218e-10, 3.00037e-10, 3.68471e-10, 4.68461e-10, 6.97076e-10, 9.65487e-10, 9.83358e-10, 7.31875e-10, 4.04756e-10, 3.83798e-10, 3.61208e-10, 2.73489e-10, 1.98614e-10, 2.66749e-10, 4.22049e-10, 3.00628e-10, 2.01608e-10, 1.7896e-10, 2.15978e-10, 4.18375e-10, 5.3129e-10, 2.34913e-10, 2.90934e-10, 4.28208e-10, 4.82298e-10, 5.02446e-10, 7.11441e-10, 8.57828e-10, 2.2484e-10, 1.73108e-10, 1.85859e-10, 2.04991e-10, 2.24517e-10, 2.47079e-10, 2.67777e-10, 2.92403e-10, 3.14505e-10, 3.46646e-10, 3.86117e-10, 4.42636e-10, 5.14721e-10, 5.99444e-10, 7.16547e-10, 8.5508e-10, 9.55769e-10, 1.09857e-09, 1.29468e-09, 1.58972e-09, 2.02081e-09, 2.73903e-09, 3.60034e-09, 4.65477e-09, 5.11733e-09, 4.5838e-09, 2.80265e-09, 4.53898e-10, 3.67297e-10, 3.21938e-10, 2.6042e-10, 2.3529e-10, 2.5007e-10, 2.60347e-10, 2.76003e-10, 3.48442e-10, 4.53443e-10, 4.77045e-10, 4.05212e-10, 4.72945e-10, 5.96821e-10, 5.9293e-10, 4.35109e-10, 3.21162e-10, 2.78842e-10, 2.99558e-10, 3.02108e-10, 3.00364e-10, 2.43343e-10, 1.89933e-10, 1.57673e-10, 1.37655e-10
SO2SMASS[0][1], 3.5205e-11, 3.80799e-11, 4.31208e-11, 5.27678e-11, 5.88149e-11, 5.82826e-11, 6.98528e-11, 8.75223e-11, 1.00228e-10, 1.00614e-10, 9.49096e-11, 9.77413e-11, 1.00714e-10, 1.02835e-10, 1.08955e-10, 1.121e-10, 1.19275e-10, 1.26372e-10, 1.36179e-10, 1.47563e-10, 1.59104e-10, 1.77527e-10, 1.9484e-10, 2.07019e-10, 2.02912e-10, 2.06001e-10, 2.35612e-10, 2.59738e-10, 3.02207e-10, 3.52494e-10, 4.52156e-10, 6.3435e-10, 9.80837e-10, 1.07992e-09, 7.07244e-10, 4.92551e-10, 3.63776e-10, 3.12461e-10, 2.72458e-10, 2.21035e-10, 3.39047e-10, 5.2474e-10, 5.10842e-10, 2.6411e-10, 2.67428e-10, 2.87872e-10, 2.46913e-10, 3.57441e-10, 3.43204e-10, 2.13822e-10, 2.34835e-10, 2.295e-10, 1.66875e-10, 4.21552e-10, 6.74645e-10, 5.47656e-10, 1.78553e-10, 1.64468e-10, 1.81562e-10, 2.01062e-10, 2.16875e-10, 2.35004e-10, 2.50306e-10, 2.75488e-10, 3.0316e-10, 3.3791e-10, 3.76976e-10, 4.33551e-10, 5.06495e-10, 5.99091e-10, 6.9957e-10, 7.99923e-10, 8.86505e-10, 1.00993e-09, 1.16061e-09, 1.40258e-09, 1.7044e-09, 2.02197e-09, 2.18522e-09, 2.11494e-09, 1.94936e-09, 1.57479e-09, 8.761e-10, 3.82053e-10, 2.7575e-10, 2.48445e-10, 2.08064e-10, 2.09384e-10, 2.36831e-10, 2.58911e-10, 3.11911e-10, 3.91291e-10, 5.09943e-10, 4.83764e-10, 4.59135e-10, 5.46115e-10, 5.0381e-10, 3.64877e-10, 2.62463e-10, 2.43153e-10, 2.48788e-10, 2.75885e-10, 2.94536e-10, 3.01071e-10, 2.28283e-10, 1.7734e-10, 1.46491e-10, 1.36346e-10
SO2SMASS[0][2], 3.43248e-11, 3.75861e-11, 4.16532e-11, 5.08531e-11, 6.16262e-11, 5.46091e-11, 6.35252e-11, 7.96585e-11, 1.01232e-10, 1.09229e-10, 1.06034e-10, 1.04198e-10, 1.05228e-10, 1.09829e-10, 1.17125e-10, 1.22462e-10, 1.2929e-10, 1.3464e-10, 1.46362e-10, 1.57246e-10, 1.69745e-10, 1.83449e-10, 2.00195e-10, 2.20442e-10, 2.23213e-10, 2.26486e-10, 2.4768e-10, 2.86315e-10, 3.45966e-10, 4.32216e-10, 5.93491e-10, 8.32447e-10, 8.95875e-10, 6.24877e-10, 4.36119e-10, 3.44669e-10, 3.11482e-10, 2.7779e-10, 2.36034e-10, 3.11493e-10, 9.24301e-10, 8.52074e-10, 4.04221e-10, 1.78161e-10, 2.44486e-10, 3.05744e-10, 3.02739e-10, 3.50702e-10, 3.16785e-10, 2.35939e-10, 2.07545e-10, 1.6384e-10, 1.817e-10, 4.5488e-10, 4.58627e-10, 3.67398e-10, 1.72373e-10, 1.69273e-10, 1.84506e-10, 1.98116e-10, 2.11521e-10, 2.2528e-10, 2.38355e-10, 2.64333e-10, 2.90661e-10, 3.20088e-10, 3.54123e-10, 4.07195e-10, 4.73547e-10, 5.47171e-10, 5.92974e-10, 6.59576e-10, 7.64103e-10, 9.02926e-10, 1.04981e-09, 1.21698e-09, 1.39902e-09, 1.55629e-09, 1.61994e-09, 1.45685e-09, 1.25473e-09, 1.00466e-09, 6.65758e-10, 5.20151e-10, 3.71245e-10, 2.84808e-10, 2.64613e-10, 3.43389e-10, 4.52632e-10, 2.89942e-10, 3.26606e-10, 4.30709e-10, 5.72657e-10, 5.48365e-10, 5.85962e-10, 5.06212e-10, 3.22079e-10, 2.29788e-10, 1.906e-10, 1.99149e-10, 2.28373e-10, 2.67754e-10, 3.01896e-10, 3.15587e-10, 2.17726e-10, 1.7304e-10, 1.45106e-10, 1.33419e-10
SO2SMASS[0][3], 3.16419e-11, 3.77871e-11, 3.99055e-11, 4.87202e-11, 5.614e-11, 5.36149e-11, 5.92733e-11, 7.2178e-11, 8.97581e-11, 1.08706e-10, 1.1113e-10, 1.14313e-10, 1.11082e-10, 1.19891e-10, 1.27149e-10, 1.32111e-10, 1.3364e-10, 1.40604e-10, 1.53807e-10, 1.65348e-10, 1.80529e-10, 1.92894e-10, 2.07065e-10, 2.29725e-10, 2.40152e-10, 2.52053e-10, 2.72524e-10, 3.21716e-10, 3.934e-10, 5.25133e-10, 7.98394e-10, 9.95169e-10, 7.08516e-10, 4.81723e-10, 3.18514e-10, 2.81089e-10, 2.85138e-10, 2.59397e-10, 2.59248e-10, 4.7313e-10, 1.25813e-09, 8.37195e-10, 3.19038e-10, 1.5228e-10, 2.44883e-10, 3.71066e-10, 5.34414e-10, 5.85036e-10, 4.1493e-10, 4.14593e-10, 4.59854e-10, 6.15516e-10, 7.90301e-10, 5.18637e-10, 3.40812e-10, 3.25361e-10, 2.51482e-10, 1.83012e-10, 1.92872e-10, 1.96553e-10, 2.03792e-10, 2.16348e-10, 2.30103e-10, 2.566e-10, 2.79493e-10, 3.04426e-10, 3.36224e-10, 3.86734e-10, 4.47559e-10, 4.98863e-10, 5.26144e-10, 6.04267e-10, 7.1174e-10, 8.58731e-10, 1.02661e-09, 1.21373e-09, 1.33284e-09, 1.26675e-09, 1.07515e-09, 7.72493e-10, 6.54994e-10, 5.98001e-10, 6.03397e-10, 6.98463e-10, 5.79691e-10, 4.31241e-10, 4.84312e-10, 9.07259e-10, 1.40756e-09, 5.85471e-10, 4.1294e-10, 5.55716e-10, 6.25952e-10, 6.29542e-10, 5.1434e-10, 3.02103e-10, 2.02414e-10, 1.68609e-10, 1.62328e-10, 1.7492e-10, 2.11369e-10, 2.69595e-10, 3.05702e-10, 2.856e-10, 1.91334e-10, 1.64321e-10, 1.52156e-10, 1.29638e-10
SO2SMASS[0][4], 3.22611e-11, 3.40048e-11, 3.81652e-11, 4.69484e-11, 4.98923e-11, 5.65071e-11, 5.76209e-11, 6.58304e-11, 8.01504e-11, 1.01897e-10, 1.17073e-10, 1.27977e-10, 1.25334e-10, 1.23232e-10, 1.32243e-10, 1.33998e-10, 1.36903e-10, 1.44456e-10, 1.57111e-10, 1.72615e-10, 1.88754e-10, 2.0529e-10, 2.1761e-10, 2.41522e-10, 2.5336e-10, 2.69222e-10, 3.14487e-10, 3.75836e-10, 4.49176e-10, 6.3922e-10, 9.57211e-10, 9.87978e-10, 6.28699e-10, 4.09036e-10, 2.57957e-10, 2.51038e-10, 2.75456e-10, 4.57273e-10, 6.00023e-10, 7.02167e-10, 1.00017e-09, 4.34538e-10, 1.61403e-10, 1.51989e-10, 2.7466e-10, 4.85451e-10, 9.46587e-10, 8.02232e-10, 7.16534e-10, 8.76499e-10, 1.49549e-09, 4.54035e-09, 6.54262e-09, 2.06781e-09, 4.00054e-10, 5.55538e-10, 5.20349e-10, 2.27284e-10, 1.96454e-10, 1.97125e-10, 2.02697e-10, 2.15874e-10, 2.31333e-10, 2.56604e-10, 2.81784e-10, 3.09963e-10, 3.48182e-10, 4.04986e-10, 4.61508e-10, 4.9422e-10, 5.35637e-10, 6.44229e-10, 7.80986e-10, 9.27212e-10, 1.00694e-09, 1.03655e-09, 9.74695e-10, 8.32922e-10, 6.83216e-10, 5.92674e-10, 5.48868e-10, 5.2626e-10, 7.21176e-10, 1.14177e-09, 1.18353e-09, 6.58803e-10, 7.27303e-10, 1.14341e-09, 1.1652e-09, 5.87624e-10, 6.00681e-10, 6.66086e-10, 7.00095e-10, 5.48097e-10, 3.18479e-10, 2.13819e-10, 1.60706e-10, 1.45303e-10, 1.51249e-10, 1.66664e-10, 1.95381e-10, 2.52023e-10, 2.82605e-10, 2.42285e-10, 1.78865e-10, 1.56332e-10, 1.50532e-10, 1.33811e-10
SO2SMASS[0][5], 3.43258e-11, 3.58856e-11, 3.96542e-11, 4.51151e-11, 4.74338e-11, 5.9554e-11, 6.18455e-11, 6.56964e-11, 7.73674e-11, 9.24533e-11, 1.15444e-10, 1.34938e-10, 1.37945e-10, 1.33262e-10, 1.36394e-10, 1.375e-10, 1.43172e-10, 1.51844e-10, 1.63876e-10, 1.79592e-10, 1.98301e-10, 2.19327e-10, 2.3052e-10, 2.53067e-10, 2.65862e-10, 2.94866e-10, 3.42445e-10, 4.04096e-10, 5.24791e-10, 8.06807e-10, 1.02243e-09, 8.09134e-10, 4.27882e-10, 2.98427e-10, 2.42734e-10, 2.44351e-10, 2.72509e-10, 5.60566e-10, 7.4699e-10, 7.21139e-10, 6.64432e-10, 2.39667e-10, 1.21511e-10, 1.75655e-10, 3.24682e-10, 5.88274e-10, 1.05358e-09, 1.02358e-09, 1.10531e-09, 1.4204e-09, 2.55262e-09, 4.60282e-09, 3.73824e-09, 9.09491e-10, 8.88862e-10, 1.87052e-09, 1.2412e-09, 3.74798e-10, 1.93702e-10, 1.94637e-10, 2.01335e-10, 2.15992e-10, 2.34251e-10, 2.62608e-10, 2.96062e-10, 3.30774e-10, 3.79537e-10, 4.34173e-10, 4.65875e-10, 5.1076e-10, 6.25754e-10, 8.3129e-10, 9.5341e-10, 9.45647e-10, 8.11735e-10, 6.88894e-10, 5.93822e-10, 5.08943e-10, 4.82517e-10, 5.68963e-10, 7.08432e-10, 9.69067e-10, 1.53457e-09, 3.41463e-09, 3.65004e-09, 8.55024e-10, 7.53313e-10, 7.78569e-10, 6.81433e-10, 6.36336e-10, 7.55999e-10, 7.99587e-10, 6.76233e-10, 4.20018e-10, 2.51725e-10, 1.97203e-10, 1.60734e-10, 1.55346e-10, 1.64211e-10, 1.78212e-10, 2.04327e-10, 2.63836e-10, 2.9683e-10, 2.26926e-10, 1.8323e-10, 1.57854e-10, 1.43233e-10, 1.33203e-10
SO2SMASS[0][6], 3.81218e-11, 4.232e-11, 4.43396e-11, 4.61982e-11, 5.12305e-11, 6.08516e-11, 6.45773e-11, 6.49689e-11, 7.82545e-11, 8.79428e-11, 1.03164e-10, 1.2138e-10, 1.42032e-10, 1.48081e-10, 1.45233e-10, 1.46631e-10, 1.52485e-10, 1.60847e-10, 1.74216e-10, 1.88281e-10, 2.00457e-10, 2.24911e-10, 2.46071e-10, 2.70392e-10, 2.81314e-10, 3.09365e-10, 3.65725e-10, 4.51415e-10, 7.39026e-10, 9.06685e-10, 8.03919e-10, 5.14067e-10, 2.37541e-10, 1.88514e-10, 2.0119e-10, 2.32171e-10, 2.63037e-10, 5.23727e-10, 6.80813e-10, 5.15209e-10, 2.91818e-10, 1.74096e-10, 1.57182e-10, 2.09148e-10, 3.26518e-10, 5.52678e-10, 8.37592e-10, 1.04646e-09, 1.36738e-09, 1.90915e-09, 2.41496e-09, 2.01824e-09, 1.32432e-09, 8.77853e-10, 1.48952e-09, 1.96326e-09, 8.06012e-10, 2.89632e-10, 1.95846e-10, 1.9171e-10, 2.00951e-10, 2.1886e-10, 2.44025e-10, 2.84331e-10, 3.39673e-10, 3.99428e-10, 4.7196e-10, 5.25327e-10, 6.17998e-10, 7.50972e-10, 8.73919e-10, 8.35885e-10, 7.41682e-10, 6.33039e-10, 5.4067e-10, 4.72538e-10, 4.03103e-10, 3.96953e-10, 4.93479e-10, 8.05533e-10, 1.3157e-09, 2.04236e-09, 2.04242e-09, 3.50849e-09, 3.36709e-09, 1.07738e-09, 8.79256e-10, 5.74615e-10, 5.31363e-10, 6.3735e-10, 7.98747e-10, 7.15341e-10, 5.11372e-10, 3.63716e-10, 2.44571e-10, 2.13474e-10, 1.79939e-10, 1.77452e-10, 1.87858e-10, 2.0591e-10, 2.25848e-10, 2.78443e-10, 3.2697e-10, 2.09223e-10, 1.82581e-10, 1.60673e-10, 1.48648e-10, 1.36998e-10
SO2SMASS[0][7], 4.03901e-11, 4.4336e-11, 4.94284e-11, 4.81475e-11, 5.00291e-11, 6.16804e-11, 6.4992e-11, 6.62783e-11, 7.3886e-11, 8.56702e-11, 1.0376e-10, 1.15836e-10, 1.47535e-10, 1.63161e-10, 1.6359e-10, 1.60484e-10, 1.67928e-10, 1.75966e-10, 1.88912e-10, 2.04777e-10, 2.14604e-10, 2.31707e-10, 2.63462e-10, 2.85846e-10, 2.89466e-10, 3.1305e-10, 3.67322e-10, 5.53765e-10, 9.22693e-10, 7.18368e-10, 4.88068e-10, 3.23778e-10, 1.81116e-10, 1.65189e-10, 2.04929e-10, 2.43357e-10, 3.30015e-10, 4.95524e-10, 5.26139e-10, 3.51103e-10, 2.05277e-10, 2.10806e-10, 3.00195e-10, 3.70302e-10, 3.26922e-10, 4.28669e-10, 5.93553e-10, 7.48554e-10, 8.94849e-10, 1.31904e-09, 1.45343e-09, 1.02152e-09, 8.34118e-10, 1.00796e-09, 1.33373e-09, 1.2559e-09, 4.7861e-10, 2.54254e-10, 2.09126e-10, 2.06302e-10, 2.19406e-10, 2.45504e-10, 2.78056e-10, 3.31497e-10, 4.18148e-10, 5.33121e-10, 6.75931e-10, 8.32219e-10, 9.55798e-10, 8.01056e-10, 7.13289e-10, 5.98536e-10, 5.31481e-10, 4.56786e-10, 3.94743e-10, 3.66067e-10, 3.71915e-10, 4.83008e-10, 7.42877e-10, 1.35836e-09, 2.42406e-09, 2.70259e-09, 2.63062e-09, 4.55871e-09, 2.49726e-09, 1.03362e-09, 6.2629e-10, 4.50994e-10, 5.82838e-10, 8.19549e-10, 7.23344e-10, 5.01299e-10, 3.97096e-10, 3.36095e-10, 2.40166e-10, 2.18527e-10, 1.87754e-10, 1.87707e-10, 1.98396e-10, 2.20021e-10, 2.63756e-10, 2.94149e-10, 2.99565e-10, 2.01545e-10, 1.82278e-10, 1.67691e-10, 1.56567e-10, 1.43929e-10
SO2SMASS[0][8], 4.30899e-11, 4.55553e-11, 4.75457e-11, 4.99758e-11, 5.25632e-11, 5.90749e-11, 6.89174e-11, 7.26591e-11, 7.66223e-11, 8.9622e-11, 1.06998e-10, 1.18757e-10, 1.39808e-10, 1.71843e-10, 1.8387e-10, 1.78867e-10, 1.82498e-10, 1.95491e-10, 2.14527e-10, 2.30024e-10, 2.37189e-10, 2.45417e-10, 2.81064e-10, 2.87459e-10, 2.93249e-10, 3.22745e-10, 4.22681e-10, 7.77968e-10, 7.77204e-10, 4.85938e-10, 4.00511e-10, 2.79822e-10, 1.91247e-10, 1.88476e-10, 2.02435e-10, 2.88854e-10, 4.20263e-10, 4.49124e-10, 3.46518e-10, 2.29546e-10, 1.87509e-10, 2.63032e-10, 4.26126e-10, 5.24536e-10, 3.40424e-10, 3.39629e-10, 4.12642e-10, 4.94071e-10, 5.57359e-10, 8.30618e-10, 1.09163e-09, 1.03196e-09, 8.89299e-10, 9.30009e-10, 9.50826e-10, 8.71941e-10, 8.9115e-10, 3.50761e-10, 2.66021e-10, 2.67772e-10, 2.77778e-10, 3.04903e-10, 3.31298e-10, 4.10917e-10, 5.8473e-10, 7.33982e-10, 7.59163e-10, 7.56168e-10, 7.35027e-10, 6.19989e-10, 5.94893e-10, 5.37348e-10, 4.89412e-10, 4.08795e-10, 3.36413e-10, 3.4171e-10, 4.067e-10, 6.08806e-10, 1.03195e-09, 2.26686e-09, 4.46294e-09, 3.84243e-09, 2.87312e-09, 3.45267e-09, 1.6502e-09, 9.44092e-10, 5.83874e-10, 5.55259e-10, 8.36049e-10, 7.50975e-10, 4.8896e-10, 3.5776e-10, 3.49725e-10, 3.18125e-10, 2.3994e-10, 2.23302e-10, 2.08361e-10, 1.9975e-10, 2.09897e-10, 2.39348e-10, 2.75847e-10, 2.81793e-10, 2.5377e-10, 1.913e-10, 1.693e-10, 1.66419e-10, 1.71631e-10, 1.58143e-10
SO2SMASS[0][9], 5.16358e-11, 5.11764e-11, 4.96423e-11, 5.4401e-11, 6.00438e-11, 6.22756e-11, 7.50845e-11, 8.44532e-11, 8.36307e-11, 9.79984e-11, 1.15228e-10, 1.28203e-10, 1.4654e-10, 1.74153e-10, 2.01485e-10, 2.09523e-10, 2.11195e-10, 2.16863e-10, 2.37878e-10, 2.54054e-10, 2.61671e-10, 2.64556e-10, 2.77795e-10, 2.80247e-10, 2.98473e-10, 3.36864e-10, 5.56625e-10, 8.78229e-10, 5.75305e-10, 4.03534e-10, 3.65268e-10, 2.49661e-10, 1.90328e-10, 1.93049e-10, 3.61315e-10, 6.08915e-10, 5.30763e-10, 4.65765e-10, 2.839e-10, 2.00363e-10, 2.06396e-10, 2.98439e-10, 4.26721e-10, 4.3842e-10, 2.97873e-10, 2.83071e-10, 3.17034e-10, 3.51973e-10, 4.06444e-10, 8.29324e-10, 1.90631e-09, 1.97484e-09, 7.62372e-10, 7.84372e-10, 8.05669e-10, 1.31734e-09, 2.63196e-09, 6.23299e-10, 3.38967e-10, 3.60313e-10, 3.72761e-10, 4.03697e-10, 4.24662e-10, 5.64485e-10, 7.34373e-10, 7.60849e-10, 6.788e-10, 6.09598e-10, 5.53821e-10, 4.85858e-10, 4.75482e-10, 4.94797e-10, 4.7837e-10, 3.946e-10, 3.29197e-10, 3.45933e-10, 4.33929e-10, 6.94277e-10, 1.25532e-09, 3.17983e-09, 5.43183e-09, 4.41243e-09, 2.80829e-09, 2.52758e-09, 1.43322e-09, 9.47869e-10, 7.27122e-10, 8.39038e-10, 7.83039e-10, 5.0579e-10, 3.36716e-10, 2.87587e-10, 3.2824e-10, 3.21251e-10, 2.47017e-10, 2.3327e-10, 2.17308e-10, 2.19261e-10, 2.35632e-10, 2.64708e-10, 3.02879e-10, 2.95626e-10, 2.26953e-10, 1.67151e-10, 1.52549e-10, 1.49614e-10, 1.64292e-10, 1.54595e-10
