State,Month,o3
Idaho,09/2015,0.03063088764044944
Idaho,10/2015,0.025267918032786888
Idaho,11/2015,0.024092699999999998
Idaho,12/2015,0.02772027419354839
Rhode Island,01/2015,0.02567367741935483
Rhode Island,02/2015,0.0279231
Rhode Island,03/2015,0.03553796774193548
Rhode Island,04/2015,0.03827132222222222
Rhode Island,05/2015,0.039923225806451614
Rhode Island,06/2015,0.0342826
Rhode Island,07/2015,0.03516695698924731
Rhode Island,08/2015,0.03352962365591398
Rhode Island,09/2015,0.03126291111111111
Rhode Island,10/2015,0.026735333333333333
Rhode Island,11/2015,0.023306533333333337
Rhode Island,12/2015,0.01978235483870968
Illinois,01/2015,0.019432320359281434
Illinois,02/2015,0.027066568027210882
Illinois,03/2015,0.030132257100149478
Illinois,04/2015,0.034513419413919416
Illinois,05/2015,0.03493762544483986
Illinois,06/2015,0.03419695098963242
Illinois,07/2015,0.03356470515097691
Illinois,08/2015,0.03101693545534925
Illinois,09/2015,0.03223122049405307
Illinois,10/2015,0.02415610479573712
Illinois,11/2015,0.022286192424242426
Illinois,12/2015,0.018686387001477102
Indiana,01/2015,0.02058977027027027
Indiana,02/2015,0.027916489208633093
Indiana,03/2015,0.030785111587982833
Indiana,04/2015,0.03325450888888889
Indiana,05/2015,0.03399331254480287
Indiana,06/2015,0.03324362876008804
Indiana,07/2015,0.03164672844827586
Indiana,08/2015,0.02965410653409091
Indiana,09/2015,0.03088826388888889
Indiana,10/2015,0.023004581395348833
Indiana,11/2015,0.02112274496644296
Indiana,12/2015,0.01809754193548387
Iowa,01/2015,0.019546451612903228
Iowa,02/2015,0.028176910714285717
Iowa,03/2015,0.03129907142857143
Iowa,04/2015,0.035827855233853
Iowa,05/2015,0.03460481619256017
Iowa,06/2015,0.034965154017857145
Iowa,07/2015,0.030146896589658963
Iowa,08/2015,0.027197713978494624
Iowa,09/2015,0.03160425888888889
Iowa,10/2015,0.02440738279569893
Iowa,11/2015,0.02229805
Iowa,12/2015,0.01810446774193549
Kentucky,01/2015,0.025533843243243242
Kentucky,02/2015,0.03237541758241758
Kentucky,03/2015,0.03276974722838138
Kentucky,04/2015,0.03555854460093897
Kentucky,05/2015,0.03509318687430478
Kentucky,06/2015,0.0315981628959276
Kentucky,07/2015,0.030242184431137728
Kentucky,08/2015,0.029868243546576877
Kentucky,09/2015,0.030097741436464088
Kentucky,10/2015,0.024277533907427342
Kentucky,11/2015,0.02784656666666667
Kentucky,12/2015,0.02485315591397849
Louisiana,01/2015,0.023896461290322583
Louisiana,02/2015,0.029361094827586205
Louisiana,03/2015,0.026709968304278922
Louisiana,04/2015,0.02813693884297521
Louisiana,05/2015,0.028131092382495948
Louisiana,06/2015,0.02337404311774461
Louisiana,07/2015,0.022707016528925622
Louisiana,08/2015,0.028182000000000002
Louisiana,09/2015,0.02655709866220736
Louisiana,10/2015,0.03026077272727273
Louisiana,11/2015,0.024804727419354838
Louisiana,12/2015,0.022446582317073173
Maine,01/2015,0.03044002427184466
Maine,02/2015,0.032365102857142856
Maine,03/2015,0.0395447756097561
Maine,04/2015,0.0383251714922049
Maine,05/2015,0.038937064885496184
Maine,06/2015,0.02832300986193294
Maine,07/2015,0.026524867346938777
Maine,08/2015,0.023631413725490196
Maine,09/2015,0.024421266540642722
Maine,10/2015,0.02335748797250859
Maine,11/2015,0.020479854368932036
Maine,12/2015,0.022377920634920636
Maryland,01/2015,0.023858095505617977
Maryland,02/2015,0.030053203592814368
Maryland,03/2015,0.033997452261306536
Maryland,04/2015,0.039564209424083764
Maryland,05/2015,0.03931163696369637
Maryland,06/2015,0.03553534907251265
Maryland,07/2015,0.03600889915966386
Maryland,08/2015,0.037061838762214985
Maryland,09/2015,0.03275082303839733
Maryland,10/2015,0.024022981967213114
Maryland,11/2015,0.023562142857142858
Maryland,12/2015,0.01795430322580645
Massachusetts,01/2015,0.02716466451612903
Massachusetts,02/2015,0.029585972157772623
Massachusetts,03/2015,0.03444933551198257
Massachusetts,04/2015,0.0365210589569161
Massachusetts,05/2015,0.038631573732718895
Massachusetts,06/2015,0.03134926229508197
Massachusetts,07/2015,0.03290461157024793
Massachusetts,08/2015,0.03041447454175153
Massachusetts,09/2015,0.029941082969432313
Massachusetts,10/2015,0.02419075324675325
Massachusetts,11/2015,0.024347770833333334
Massachusetts,12/2015,0.020660649193548385
Michigan,01/2015,0.02808697196261682
Michigan,02/2015,0.030650484693877555
Michigan,03/2015,0.033771262711864404
Michigan,04/2015,0.035347092841163316
Michigan,05/2015,0.037247427341227116
Michigan,06/2015,0.03483504347826087
Michigan,07/2015,0.03542612048192771
Michigan,08/2015,0.030479124864277958
Michigan,09/2015,0.0326151107266436
Michigan,10/2015,0.023611058252427184
Michigan,11/2015,0.0251027268292683
Michigan,12/2015,0.019918905472636816
Minnesota,01/2015,0.02545302150537635
Minnesota,02/2015,0.02983163095238095
Minnesota,03/2015,0.03448891666666666
Minnesota,04/2015,0.03872974739039666
Minnesota,05/2015,0.034438871227364186
Minnesota,06/2015,0.03336257001972387
Minnesota,07/2015,0.031223955684007706
Minnesota,08/2015,0.025688061068702295
Minnesota,09/2015,0.02775173333333333
Minnesota,10/2015,0.02268751346153846
Minnesota,11/2015,0.020514748663101608
Minnesota,12/2015,0.019544277419354838
Mississippi,01/2015,0.02514138709677419
Mississippi,02/2015,0.029673295081967213
Mississippi,03/2015,0.02892448659003832
Mississippi,04/2015,0.03164980887372013
Mississippi,05/2015,0.031797796774193546
Mississippi,06/2015,0.02659823611111111
Mississippi,07/2015,0.025198795221843002
Mississippi,08/2015,0.031260925806451616
Mississippi,09/2015,0.029980682274247498
Mississippi,10/2015,0.027466412903225806
Mississippi,11/2015,0.022895583333333337
Mississippi,12/2015,0.02308691935483871
Missouri,01/2015,0.021268774193548386
Missouri,02/2015,0.028092464285714287
Missouri,03/2015,0.030908614457831322
Missouri,04/2015,0.03768025942028985
Missouri,05/2015,0.03530752173913043
Missouri,06/2015,0.031696209912536445
Missouri,07/2015,0.03145329985652798
Missouri,08/2015,0.03193622081575247
Missouri,09/2015,0.03305877391304348
Missouri,10/2015,0.027632348441926344
Missouri,11/2015,0.01930691666666667
Missouri,12/2015,0.01640482258064516
Montana,01/2015,0.02763579591836735
Montana,02/2015,0.027356313636363636
Montana,03/2015,0.032535780082987555
Montana,04/2015,0.03638753947368422
Montana,05/2015,0.038304665322580644
Montana,06/2015,0.03592515833333333
Montana,07/2015,0.03419733472803347
Montana,08/2015,0.032014929515418504
Montana,09/2015,0.02820950416666667
Montana,10/2015,0.02531613537117904
Montana,11/2015,0.025298210084033608
Montana,12/2015,0.026296673553719008
Nebraska,01/2015,0.026105838709677417
Nebraska,02/2015,0.027123781818181814
Nebraska,03/2015,0.035283921875
Nebraska,04/2015,0.03560532278481013
Nebraska,05/2015,0.03568045806451613
Nebraska,06/2015,0.03695531851851852
Nebraska,07/2015,0.03421194520547945
Nebraska,08/2015,0.03112408783783784
Nebraska,09/2015,0.03241741791044777
Nebraska,10/2015,0.025881298013245034
Nebraska,11/2015,0.024374550000000005
Nebraska,12/2015,0.021179
Nevada,01/2015,0.018437383966244725
Nevada,02/2015,0.026237872860635697
Nevada,03/2015,0.036965777310924375
Nevada,04/2015,0.04529797718120806
Nevada,05/2015,0.046976715817694366
Nevada,06/2015,0.05063332020330368
Nevada,07/2015,0.04273931360201511
Nevada,08/2015,0.0410365690747782
Nevada,09/2015,0.03709050608930988
Nevada,10/2015,0.02816408415147265
Nevada,11/2015,0.02549509559939302
Nevada,12/2015,0.024756206506364925
New Hampshire,01/2015,0.03106336693548387
New Hampshire,02/2015,0.03357130288461539
New Hampshire,03/2015,0.03901226829268292
New Hampshire,04/2015,0.038646430555555555
New Hampshire,05/2015,0.039848215053763444
New Hampshire,06/2015,0.03000693611111111
New Hampshire,07/2015,0.027573382749326147
New Hampshire,08/2015,0.02586143817204301
New Hampshire,09/2015,0.026946852367688023
New Hampshire,10/2015,0.02324989029535865
New Hampshire,11/2015,0.025293714285714287
New Hampshire,12/2015,0.020998016129032262
New Jersey,01/2015,0.020923123167155427
New Jersey,02/2015,0.02475355844155844
New Jersey,03/2015,0.030227221782178217
New Jersey,04/2015,0.03547650905432596
New Jersey,05/2015,0.037296586558044804
New Jersey,06/2015,0.03542135490196079
New Jersey,07/2015,0.036669569230769236
New Jersey,08/2015,0.03683854389312977
New Jersey,09/2015,0.03119742772277228
New Jersey,10/2015,0.022282182509505706
New Jersey,11/2015,0.019372384196185286
New Jersey,12/2015,0.014402050295857989
New York,01/2015,0.02607689616810878
New York,02/2015,0.02820200700280112
New York,03/2015,0.0330650737704918
New York,04/2015,0.03619621189189189
New York,05/2015,0.0379985494949495
New York,06/2015,0.03072797807933194
New York,07/2015,0.03241856836734694
New York,08/2015,0.03024616402116402
New York,09/2015,0.030172343848580443
New York,10/2015,0.023098823886639676
New York,11/2015,0.023246435544430538
New York,12/2015,0.018684337515683814
New Mexico,01/2015,0.021354729773462786
New Mexico,02/2015,0.02774100894454383
New Mexico,03/2015,0.034949403225806454
New Mexico,04/2015,0.04369518134715025
New Mexico,05/2015,0.04447289964788732
New Mexico,06/2015,0.04217176923076923
New Mexico,07/2015,0.03935978474576272
New Mexico,08/2015,0.04273097142857143
New Mexico,09/2015,0.035068450877192986
New Mexico,10/2015,0.030129490018148818
New Mexico,11/2015,0.026228768089053806
New Mexico,12/2015,0.026917115315315314
Oklahoma,01/2015,0.023172435222672063
Oklahoma,02/2015,0.027946820833333334
Oklahoma,03/2015,0.03243658074074074
Oklahoma,04/2015,0.035317676691729326
Oklahoma,05/2015,0.03360457262569832
Oklahoma,06/2015,0.03463242266462481
Oklahoma,07/2015,0.03065836842105263
Oklahoma,08/2015,0.03758435915492958
Oklahoma,09/2015,0.03523791420118343
Oklahoma,10/2015,0.030529621621621622
Oklahoma,11/2015,0.025670328660436136
Oklahoma,12/2015,0.023395107421875
Ohio,01/2015,0.02258005376344086
Ohio,02/2015,0.02897991666666667
Ohio,03/2015,0.029690678571428573
Ohio,04/2015,0.03554593919365499
Ohio,05/2015,0.03718771012658228
Ohio,06/2015,0.03401598556430446
Ohio,07/2015,0.034029867048346055
Ohio,08/2015,0.03181213218390805
Ohio,09/2015,0.03196651351351351
Ohio,10/2015,0.024534333333333335
Ohio,11/2015,0.024032164705882358
Ohio,12/2015,0.019034815028901732
Oregon,01/2015,0.008146683333333333
Oregon,02/2015,0.014758000000000002
Oregon,03/2015,0.017955451612903225
Oregon,04/2015,0.024349985714285715
Oregon,05/2015,0.0316974633431085
Oregon,06/2015,0.03405104242424242
Oregon,07/2015,0.03077414076246334
Oregon,08/2015,0.031456716049382716
Oregon,09/2015,0.02423340548780488
Oregon,10/2015,0.011766612903225806
Oregon,11/2015,0.014205916666666667
Oregon,12/2015,0.015911435483870966
Pennsylvania,01/2015,0.022852634250764527
Pennsylvania,02/2015,0.028068061349693252
Pennsylvania,03/2015,0.03195365677179963
Pennsylvania,04/2015,0.03662582039769083
Pennsylvania,05/2015,0.03817706427221172
Pennsylvania,06/2015,0.03274143786982248
Pennsylvania,07/2015,0.03505147482908639
Pennsylvania,08/2015,0.03452184962871287
Pennsylvania,09/2015,0.03203172201017812
Pennsylvania,10/2015,0.023553826732673266
Pennsylvania,11/2015,0.023013812418300656
Pennsylvania,12/2015,0.016143992980216976
Tennessee,01/2015,0.02813167096774194
Tennessee,02/2015,0.032998082802547776
Tennessee,03/2015,0.03251006194690265
Tennessee,04/2015,0.034991923430321585
Tennessee,05/2015,0.03800509463276836
Tennessee,06/2015,0.03160854598540146
Tennessee,07/2015,0.028519507779349362
Tennessee,08/2015,0.030891239099859354
Tennessee,09/2015,0.03012391884057971
Tennessee,10/2015,0.02510023495702006
Tennessee,11/2015,0.02898553594771242
Tennessee,12/2015,0.027900909677419355
Texas,01/2015,0.02134257362355954
Texas,02/2015,0.026316882550335572
Texas,03/2015,0.026649928936170214
Texas,04/2015,0.03168248695267581
Texas,05/2015,0.03061235965665236
Texas,06/2015,0.028263912242211496
Texas,07/2015,0.02451254495100128
Texas,08/2015,0.03645406803005009
Texas,09/2015,0.03145694617067833
Texas,10/2015,0.03292658987558988
Texas,11/2015,0.02321978998670802
Texas,12/2015,0.021831672619047622
Utah,01/2015,0.02349104718693285
Utah,02/2015,0.031643865346534655
Utah,03/2015,0.03939152596314908
Utah,04/2015,0.043995486068111454
Utah,05/2015,0.046238991902834
Utah,06/2015,0.05064758262108262
Utah,07/2015,0.043272262942779284
Utah,08/2015,0.04305961696306429
Utah,09/2015,0.03796052789115646
Utah,10/2015,0.03020648828125
Utah,11/2015,0.02857484279475982
Utah,12/2015,0.025894557037037035
Vermont,01/2015,0.0336821
Vermont,02/2015,0.036351857142857144
Vermont,03/2015,0.04165398387096774
Vermont,04/2015,0.04154698275862069
Vermont,05/2015,0.040803629032258065
Vermont,06/2015,0.030571799999999996
Vermont,07/2015,0.029113500000000004
Vermont,08/2015,0.028376677419354842
Vermont,09/2015,0.02926251666666667
Vermont,10/2015,0.024541483870967745
Vermont,11/2015,0.02928793220338983
Vermont,12/2015,0.02560179032258064
Virginia,01/2015,0.02843741463414634
Virginia,02/2015,0.034966544642857145
Virginia,03/2015,0.03758416666666667
Virginia,04/2015,0.03810181944444445
Virginia,05/2015,0.036032257452574525
Virginia,06/2015,0.031311788051209107
Virginia,07/2015,0.03189324788732395
Virginia,08/2015,0.03344334842249657
Virginia,09/2015,0.028546904895104894
Virginia,10/2015,0.023403559023066484
Virginia,11/2015,0.02795205882352941
Virginia,12/2015,0.02391816129032258
West Virginia,01/2015,0.02298385483870968
West Virginia,02/2015,0.029001454545454546
West Virginia,03/2015,0.03080139682539682
West Virginia,04/2015,0.03604662711864407
West Virginia,05/2015,0.0352336213592233
West Virginia,06/2015,0.03066365156794425
West Virginia,07/2015,0.030779312703583056
West Virginia,08/2015,0.03148204838709678
West Virginia,09/2015,0.027947546666666667
West Virginia,10/2015,0.022485424836601306
West Virginia,11/2015,0.02239732727272727
West Virginia,12/2015,0.016062916666666666
Washington,01/2015,0.020324118811881186
Washington,02/2015,0.026565392857142857
Washington,03/2015,0.032437612903225804
Washington,04/2015,0.03603117948717948
Washington,05/2015,0.031854604010025066
Washington,06/2015,0.03349479816513762
Washington,07/2015,0.031027221218961627
Washington,08/2015,0.029937394618834087
Washington,09/2015,0.02262523587223587
Washington,10/2015,0.024607
Washington,11/2015,0.026009469565217387
Washington,12/2015,0.027859008333333334
Wisconsin,01/2015,0.02839495394736842
Wisconsin,02/2015,0.03263622142857142
Wisconsin,03/2015,0.03673478486055777
Wisconsin,04/2015,0.0387818294117647
Wisconsin,05/2015,0.03744456355932203
Wisconsin,06/2015,0.035843347402597404
Wisconsin,07/2015,0.03552257620041754
Wisconsin,08/2015,0.030214337172774868
Wisconsin,09/2015,0.03269010206297503
Wisconsin,10/2015,0.025280014173228352
Wisconsin,11/2015,0.025724084415584415
Wisconsin,12/2015,0.021402490322580646
Wyoming,01/2015,0.03350062980209546
Wyoming,02/2015,0.03468266116751269
Wyoming,03/2015,0.03925683027522935
Wyoming,04/2015,0.0411712748004561
Wyoming,05/2015,0.04114500107526881
Wyoming,06/2015,0.041474447276940905
Wyoming,07/2015,0.040879816917728844
Wyoming,08/2015,0.041075811695906427
Wyoming,09/2015,0.03797565281173594
Wyoming,10/2015,0.031228297393364933
Wyoming,11/2015,0.033258226618705033
Wyoming,12/2015,0.03398061805555556
