State,Month,co
Delaware,01/2015,0.43749035714285706
Delaware,02/2015,0.5
Delaware,03/2015,0.0
Delaware,04/2015,0.0
Delaware,05/2015,0.273923375
Delaware,06/2015,0.0
Delaware,07/2015,0.26617576363636364
Delaware,08/2015,0.2692736612903226
Delaware,09/2015,0.32243167857142857
Delaware,10/2015,0.26258737499999996
Delaware,11/2015,0.2
Delaware,12/2015,0.34133064
Florida,01/2015,0.23817943175487466
Florida,02/2015,0.2496726419939577
Florida,03/2015,0.29832930601092894
Florida,04/2015,0.25181358437935847
Florida,05/2015,0.24481288212435232
Florida,06/2015,0.24173463176895307
Florida,07/2015,0.22021999874529483
Florida,08/2015,0.22516198561151077
Florida,09/2015,0.2848772247446084
Florida,10/2015,0.27251890744921
Florida,11/2015,0.2870461037296037
Florida,12/2015,0.28292495777777776
Georgia,01/2015,0.33252960795454545
Georgia,02/2015,0.34606953571428567
Georgia,03/2015,0.40638061827956984
Georgia,04/2015,0.34962155
Georgia,05/2015,0.556916623655914
Georgia,06/2015,0.4486736333333334
Georgia,07/2015,0.4473784623655914
Georgia,08/2015,0.4457995359116022
Georgia,09/2015,0.5360049222222222
Georgia,10/2015,0.5683747204301075
Georgia,11/2015,0.5967945460526316
Georgia,12/2015,0.4407572663043478
Hawaii,01/2015,0.3195912688172043
Hawaii,02/2015,0.35778950000000004
Hawaii,03/2015,0.43350148924731174
Hawaii,04/2015,0.4704984493670886
Hawaii,05/2015,0.29291356989247314
Hawaii,06/2015,0.2825102108433735
Hawaii,07/2015,0.30712176881720427
Hawaii,08/2015,0.5080363131868133
Hawaii,09/2015,0.472123534883721
Hawaii,10/2015,0.6538012663043478
Hawaii,11/2015,0.594735
Hawaii,12/2015,0.5263271666666667
Idaho,01/2015,0.3954164247311829
Idaho,02/2015,0.37384065476190476
Idaho,03/2015,0.39548096236559144
Idaho,04/2015,0.2591849388888889
Idaho,05/2015,0.23930974731182797
Idaho,06/2015,0.2199709277777778
Idaho,07/2015,0.21239686111111108
Idaho,08/2015,0.32415170430107526
Idaho,09/2015,0.3192599111111111
Idaho,10/2015,0.4032039569892473
Idaho,11/2015,0.3307346722222222
Idaho,12/2015,0.3729474301075269
Rhode Island,01/2015,0.4360616370967742
Rhode Island,02/2015,0.4866508035714286
Rhode Island,03/2015,0.4840054516129032
Rhode Island,04/2015,0.3857268166666667
Rhode Island,05/2015,0.3416265042016808
Rhode Island,06/2015,0.34986765
Rhode Island,07/2015,0.4110263306451613
Rhode Island,08/2015,0.37651236290322576
Rhode Island,09/2015,0.380331225
Rhode Island,10/2015,0.38674341935483875
Rhode Island,11/2015,0.4889254
Rhode Island,12/2015,0.5023826370967741
Illinois,01/2015,0.22987427173913041
Illinois,02/2015,0.26491424999999996
Illinois,03/2015,0.24095412359550558
Illinois,04/2015,0.24049220114942527
Illinois,05/2015,0.2357010268817204
Illinois,06/2015,0.23851252808988765
Illinois,07/2015,0.30129884831460674
Illinois,08/2015,0.3660133115942029
Illinois,09/2015,0.26733638759689926
Illinois,10/2015,0.1885591129032258
Illinois,11/2015,0.25480825308641974
Illinois,12/2015,0.23574470833333333
Indiana,01/2015,0.4088338086642599
Indiana,02/2015,0.39889906810035847
Indiana,03/2015,0.4871934677419354
Indiana,04/2015,0.45823134642857144
Indiana,05/2015,0.4138319007352941
Indiana,06/2015,0.40645914981273407
Indiana,07/2015,0.43888321532846714
Indiana,08/2015,0.4807927892857143
Indiana,09/2015,0.4427612585034013
Indiana,10/2015,0.39107147741935483
Indiana,11/2015,0.3150267573529412
Indiana,12/2015,0.2928976608695652
Iowa,01/2015,0.23993688172043012
Iowa,02/2015,0.2362839642857143
Iowa,03/2015,0.23351917741935485
Iowa,04/2015,0.22386855555555557
Iowa,05/2015,0.1837308709677419
Iowa,06/2015,0.19916178333333331
Iowa,07/2015,0.21753936021505377
Iowa,08/2015,0.2006436182795699
Iowa,09/2015,0.2107284888888889
Iowa,10/2015,0.19530546629213483
Iowa,11/2015,0.21683688505747123
Iowa,12/2015,0.2105494677419355
Kentucky,01/2015,0.2921110970149254
Kentucky,02/2015,0.2911051517857143
Kentucky,03/2015,0.27460078225806456
Kentucky,04/2015,0.2446493311258278
Kentucky,05/2015,0.24788690860215054
Kentucky,06/2015,0.21802014999999997
Kentucky,07/2015,0.23891717204301077
Kentucky,08/2015,0.24523952150537637
Kentucky,09/2015,0.2420377944444444
Kentucky,10/2015,0.23444651111111112
Kentucky,11/2015,0.236185275
Kentucky,12/2015,0.23170855
Louisiana,01/2015,0.687667048387097
Louisiana,02/2015,0.5362600803571428
Louisiana,03/2015,0.6339900241935484
Louisiana,04/2015,0.420169375
Louisiana,05/2015,0.4911101891891893
Louisiana,06/2015,0.178594125
Louisiana,07/2015,0.3346600806451613
Louisiana,08/2015,0.5390524705882351
Louisiana,09/2015,0.6461737416666667
Louisiana,10/2015,0.47389404838709687
Louisiana,11/2015,0.36062436666666664
Louisiana,12/2015,0.33441353225806447
Maine,01/2015,0.24564255376344085
Maine,02/2015,0.25822537500000003
Maine,03/2015,0.23858801744186045
Maine,04/2015,0.2101638888888889
Maine,05/2015,0.1931562614379085
Maine,06/2015,0.18026736666666668
Maine,07/2015,0.2222989621621622
Maine,08/2015,0.19115892528735637
Maine,09/2015,0.19090208522727273
Maine,10/2015,0.17654979096045198
Maine,11/2015,0.21243493333333335
Maine,12/2015,0.22808238586956522
Maryland,01/2015,0.2608792479338843
Maryland,02/2015,0.26985599107142855
Maryland,03/2015,0.2603896424731183
Maryland,04/2015,0.2059597416666667
Maryland,05/2015,0.1937887030812325
Maryland,06/2015,0.18580392977528087
Maryland,07/2015,0.23094609041095893
Maryland,08/2015,0.20569877419354837
Maryland,09/2015,0.21166164488636363
Maryland,10/2015,0.21667078108108112
Maryland,11/2015,0.2724168203592815
Maryland,12/2015,0.31043893548387097
Massachusetts,01/2015,0.2768752091836735
Massachusetts,02/2015,0.3155177578616353
Massachusetts,03/2015,0.29051214689265537
Massachusetts,04/2015,0.23536439999999997
Massachusetts,05/2015,0.20399793854748602
Massachusetts,06/2015,0.20256558611111108
Massachusetts,07/2015,0.24172067204301076
Massachusetts,08/2015,0.21531403494623658
Massachusetts,09/2015,0.2221012339832869
Massachusetts,10/2015,0.22518176859504133
Massachusetts,11/2015,0.2600767725947522
Massachusetts,12/2015,0.3005968967391304
Michigan,01/2015,0.311140394106814
Michigan,02/2015,0.3582363809523809
Michigan,03/2015,0.34161308781362004
Michigan,04/2015,0.33654719814814815
Michigan,05/2015,0.33103583985102425
Michigan,06/2015,0.31080742777777776
Michigan,07/2015,0.3526860485611511
Michigan,08/2015,0.2981385143884892
Michigan,09/2015,0.32612188543689324
Michigan,10/2015,0.23923885740072198
Michigan,11/2015,0.33410143888888894
Michigan,12/2015,0.3089082618181818
Minnesota,01/2015,0.2698696566820276
Minnesota,02/2015,0.23239392564102565
Minnesota,03/2015,0.22143318899521533
Minnesota,04/2015,0.19267815952380957
Minnesota,05/2015,0.1669712494226328
Minnesota,06/2015,0.18328959374999998
Minnesota,07/2015,0.15196032380952382
Minnesota,08/2015,0.14286175576036864
Minnesota,09/2015,0.16633920952380954
Minnesota,10/2015,0.16113591935483873
Minnesota,11/2015,0.16942941428571429
Minnesota,12/2015,0.1590152470862471
Mississippi,01/2015,0.32382174193548385
Mississippi,02/2015,0.42453112499999995
Mississippi,03/2015,0.4185249354838709
Mississippi,04/2015,0.32491604999999996
Mississippi,05/2015,0.42225299999999993
Mississippi,06/2015,0.35303490000000004
Mississippi,07/2015,0.24723825806451616
Mississippi,08/2015,0.3685347580645161
Mississippi,09/2015,0.34238145000000003
Mississippi,10/2015,0.22212888709677414
Mississippi,11/2015,0.22541206666666663
Mississippi,12/2015,0.26969635483870963
Missouri,01/2015,0.2959085384615384
Missouri,02/2015,0.27404186904761907
Missouri,03/2015,0.30267356451612903
Missouri,04/2015,0.2735137705882353
Missouri,05/2015,0.256593688172043
Missouri,06/2015,0.26198110555555554
Missouri,07/2015,0.28728049462365596
Missouri,08/2015,0.28837111413043476
Missouri,09/2015,0.28918154444444444
Missouri,10/2015,0.2684551935483871
Missouri,11/2015,0.3210349388888889
Missouri,12/2015,0.28743217741935484
Montana,01/2015,0.14880552419354842
Montana,02/2015,0.12652924107142857
Montana,03/2015,0.1369019274193548
Montana,04/2015,0.17407004310344829
Montana,05/2015,0.11706138709677415
Montana,06/2015,0.095194
Montana,07/2015,0.13599140322580652
Montana,08/2015,0.29809007758620687
Montana,09/2015,0.20316715833333335
Montana,10/2015,0.18080138709677424
Montana,11/2015,0.1754245128205128
Montana,12/2015,0.1889518709677419
Nebraska,01/2015,0.3892634596774193
Nebraska,02/2015,0.4275364107142857
Nebraska,03/2015,0.38277477419354833
Nebraska,04/2015,0.371023825
Nebraska,05/2015,0.3260708790322581
Nebraska,06/2015,0.3532450666666667
Nebraska,07/2015,0.33251709166666665
Nebraska,08/2015,0.09159294354838711
Nebraska,09/2015,0.31075925833333334
Nebraska,10/2015,0.40618572580645157
Nebraska,11/2015,0.36308406666666665
Nebraska,12/2015,0.3883120322580645
Nevada,01/2015,0.6559705255813953
Nevada,02/2015,0.47963911224489797
Nevada,03/2015,0.3480048066037736
Nevada,04/2015,0.21699694457831326
Nevada,05/2015,0.1729916963855422
Nevada,06/2015,0.1673158904761905
Nevada,07/2015,0.15628294930875578
Nevada,08/2015,0.20510285023041477
Nevada,09/2015,0.2379327801932367
Nevada,10/2015,0.31342541909814325
Nevada,11/2015,0.4791070261904762
Nevada,12/2015,0.5005320391705069
New Hampshire,01/2015,0.20676334677419356
New Hampshire,02/2015,0.21102175
New Hampshire,03/2015,0.20362527419354842
New Hampshire,04/2015,0.18200789166666667
New Hampshire,05/2015,0.1660298790322581
New Hampshire,06/2015,0.14538531666666668
New Hampshire,07/2015,0.18393360483870963
New Hampshire,08/2015,0.1509151129032258
New Hampshire,09/2015,0.16392844166666667
New Hampshire,10/2015,0.14248995161290326
New Hampshire,11/2015,0.178475775
New Hampshire,12/2015,0.20187970161290322
New Jersey,01/2015,0.38389900268817206
New Jersey,02/2015,0.40374890178571426
New Jersey,03/2015,0.38829781720430107
New Jersey,04/2015,0.30585630555555554
New Jersey,05/2015,0.2980957473118279
New Jersey,06/2015,0.2761708138888889
New Jersey,07/2015,0.3304810698924731
New Jersey,08/2015,0.32298839516129035
New Jersey,09/2015,0.3596185561797753
New Jersey,10/2015,0.31824739452054795
New Jersey,11/2015,0.4463833016759777
New Jersey,12/2015,0.49761842204301077
New York,01/2015,0.30166753584229394
New York,02/2015,0.29671904365079366
New York,03/2015,0.3114566240740741
New York,04/2015,0.23147097222222224
New York,05/2015,0.21917929422382673
New York,06/2015,0.18253341633466136
New York,07/2015,0.2036235643382353
New York,08/2015,0.1835253647912886
New York,09/2015,0.2090315447761194
New York,10/2015,0.2107440538599641
New York,11/2015,0.28204967222222216
New York,12/2015,0.2832216422018349
New Mexico,01/2015,0.3335422416666667
New Mexico,02/2015,0.2574490089285714
New Mexico,03/2015,0.2096593467741936
New Mexico,04/2015,0.15867668000000001
New Mexico,05/2015,0.15204757258064525
New Mexico,06/2015,0.14300280833333334
New Mexico,07/2015,0.13082618548387098
New Mexico,08/2015,0.15754204838709676
New Mexico,09/2015,0.17242349166666668
New Mexico,10/2015,0.18824675000000002
New Mexico,11/2015,0.26620965
New Mexico,12/2015,0.37019799999999997
Oklahoma,01/2015,0.2540978064516129
Oklahoma,02/2015,0.22572725000000002
Oklahoma,03/2015,0.20743282795698922
Oklahoma,04/2015,0.17402295555555558
Oklahoma,05/2015,0.15604594943820224
Oklahoma,06/2015,0.1917615673076923
Oklahoma,07/2015,0.24111077366255143
Oklahoma,08/2015,0.26005377459016393
Oklahoma,09/2015,0.25074692672413795
Oklahoma,10/2015,0.22670400000000002
Oklahoma,11/2015,0.22892074166666668
Oklahoma,12/2015,0.25931665322580644
Ohio,01/2015,0.31379073387096773
Ohio,02/2015,0.2835825411931818
Ohio,03/2015,0.2699484645080947
Ohio,04/2015,0.2433058217948718
Ohio,05/2015,0.22916501884422114
Ohio,06/2015,0.2103247
Ohio,07/2015,0.25130706221198157
Ohio,08/2015,0.2407957395348837
Ohio,09/2015,0.2490620785714286
Ohio,10/2015,0.19974027552275522
Ohio,11/2015,0.2909128472727273
Ohio,12/2015,0.2624432057803468
Oregon,01/2015,0.44576042499999996
Oregon,02/2015,0.4005470535714286
Oregon,03/2015,0.4747270080645161
Oregon,04/2015,0.34153805833333334
Oregon,05/2015,0.2957152983870968
Oregon,06/2015,0.2580815083333334
Oregon,07/2015,0.25129487903225806
Oregon,08/2015,0.2662521532258065
Oregon,09/2015,0.25581658974358984
Oregon,10/2015,0.4775069758064516
Oregon,11/2015,0.4311435
Oregon,12/2015,0.33716499193548394
Pennsylvania,01/2015,0.29508758333333335
Pennsylvania,02/2015,0.29868274169184295
Pennsylvania,03/2015,0.30476807202216066
Pennsylvania,04/2015,0.25478769942196533
Pennsylvania,05/2015,0.24808606382978726
Pennsylvania,06/2015,0.20487122276422765
Pennsylvania,07/2015,0.24301510869565218
Pennsylvania,08/2015,0.21127403587443946
Pennsylvania,09/2015,0.2476822023809524
Pennsylvania,10/2015,0.23408249999999997
Pennsylvania,11/2015,0.277155393258427
Pennsylvania,12/2015,0.30625837768817205
Tennessee,01/2015,0.32894871505376344
Tennessee,02/2015,0.30646369578313254
Tennessee,03/2015,0.31214168664850134
Tennessee,04/2015,0.28521940677966107
Tennessee,05/2015,0.27154087297297297
Tennessee,06/2015,0.22185636445783136
Tennessee,07/2015,0.25450101923076923
Tennessee,08/2015,0.28143344892473116
Tennessee,09/2015,0.2732715070028011
Tennessee,10/2015,0.2997424919354839
Tennessee,11/2015,0.29973073333333333
Tennessee,12/2015,0.3328504865591398
Texas,01/2015,0.3027656027607362
Texas,02/2015,0.24732032084690556
Texas,03/2015,0.23035197740112995
Texas,04/2015,0.19949600282485874
Texas,05/2015,0.21092244230769228
Texas,06/2015,0.17145874587912088
Texas,07/2015,0.18571074378109453
Texas,08/2015,0.2179742139303483
Texas,09/2015,0.25983922957198446
Texas,10/2015,0.27872289650872817
Texas,11/2015,0.29178283717948716
Texas,12/2015,0.34667202481389575
Utah,01/2015,1.0676111505376344
Utah,02/2015,0.5908922559523809
Utah,03/2015,0.3608266559139785
Utah,04/2015,0.2330629333333333
Utah,05/2015,0.19643356451612903
Utah,06/2015,0.16443017222222223
Utah,07/2015,0.15301069230769235
Utah,08/2015,0.2820944032258064
Utah,09/2015,0.3371351666666667
Utah,10/2015,0.4421820215053764
Utah,11/2015,0.42274041129032264
Utah,12/2015,0.6115193145161291
Vermont,01/2015,0.21577510204081635
Vermont,02/2015,0.28468599264705885
Vermont,03/2015,0.2048616935483871
Vermont,04/2015,0.1620244431818182
Vermont,05/2015,0.14332418279569895
Vermont,06/2015,0.12852711666666666
Vermont,07/2015,0.1605796918918919
Vermont,08/2015,0.12282873655913978
Vermont,09/2015,0.1392138
Vermont,10/2015,0.12714271739130437
Vermont,11/2015,0.1536030111111111
Vermont,12/2015,0.17529902688172044
Virginia,01/2015,0.34257987788018435
Virginia,02/2015,0.3468464693877551
Virginia,03/2015,0.33642339622641515
Virginia,04/2015,0.20760457920792078
Virginia,05/2015,0.20344939861751152
Virginia,06/2015,0.20276202682926828
Virginia,07/2015,0.2755440230414747
Virginia,08/2015,0.25757967050691244
Virginia,09/2015,0.273563369047619
Virginia,10/2015,0.2659681407035176
Virginia,11/2015,0.363459845
Virginia,12/2015,0.349155539893617
West Virginia,01/2015,0.32025825806451613
West Virginia,02/2015,0.3478535892857143
West Virginia,03/2015,0.3434081209677419
West Virginia,04/2015,0.276961175
West Virginia,05/2015,0.31128143548387094
West Virginia,06/2015,0.20130067796610168
West Virginia,07/2015,0.24565843103448276
West Virginia,08/2015,0.2661480241935484
West Virginia,09/2015,0.23506875471698113
West Virginia,10/2015,0.18109966129032257
West Virginia,11/2015,0.1257083
West Virginia,12/2015,0.21432766935483874
Washington,01/2015,0.43494289919354834
Washington,02/2015,0.4040116339285714
Washington,03/2015,0.3829696814516129
Washington,04/2015,0.3224078495575221
Washington,05/2015,0.31912820091324196
Washington,06/2015,0.2545101296296296
Washington,07/2015,0.28619665811965816
Washington,08/2015,0.3454143232758621
Washington,09/2015,0.33208308000000003
Washington,10/2015,0.43827141919191914
Washington,11/2015,0.40485770886075945
Washington,12/2015,0.3477842595744681
Wisconsin,01/2015,0.22004254032258067
Wisconsin,02/2015,0.2352018660714286
Wisconsin,03/2015,0.2235799758064516
Wisconsin,04/2015,0.23568383333333334
Wisconsin,05/2015,0.23288916935483872
Wisconsin,06/2015,0.2570445666666667
Wisconsin,07/2015,0.2564027983870968
Wisconsin,08/2015,0.24183321186440676
Wisconsin,09/2015,0.25363583333333334
Wisconsin,10/2015,0.24448575
Wisconsin,11/2015,0.2756004916666666
Wisconsin,12/2015,0.28270903846153844
Wyoming,01/2015,0.08806769892473121
Wyoming,02/2015,0.07994860714285715
Wyoming,03/2015,0.05703721978021977
Wyoming,04/2015,0.06643413483146068
Wyoming,05/2015,0.05321826470588235
Wyoming,06/2015,0.04360807878787878
Wyoming,07/2015,0.09016818681318681
Wyoming,08/2015,0.08639253225806452
Wyoming,09/2015,0.0586666935483871
Wyoming,10/2015,0.10893744354838707
Wyoming,11/2015,0.11248675833333334
Wyoming,12/2015,0.14459330327868852
