State,Month,so2
Massachusetts,07/2015,0.4850086182795699
Massachusetts,08/2015,0.46728984946236557
Massachusetts,09/2015,0.5219700880681818
Massachusetts,10/2015,0.5058193902439024
Massachusetts,11/2015,0.931544466480447
Massachusetts,12/2015,0.8055124005376343
Michigan,01/2015,1.4787325154798763
Michigan,02/2015,1.425576840909091
Michigan,03/2015,1.514755185758514
Michigan,04/2015,1.7696943033333332
Michigan,05/2015,1.9785271198156684
Michigan,06/2015,1.482024665151515
Michigan,07/2015,1.4296134296187684
Michigan,08/2015,1.2159590162002945
Michigan,09/2015,1.4504376972477064
Michigan,10/2015,1.21054725621118
Michigan,11/2015,1.424840512121212
Michigan,12/2015,1.0220321941176471
Minnesota,01/2015,0.6438361935483871
Minnesota,02/2015,0.5246261748878923
Minnesota,03/2015,0.433358424796748
Minnesota,04/2015,0.8166677780487804
Minnesota,05/2015,0.8983284386792453
Minnesota,06/2015,1.088253265700483
Minnesota,07/2015,0.7747021474654378
Minnesota,08/2015,0.6053097857142856
Minnesota,09/2015,0.5742497476190476
Minnesota,10/2015,0.7094276774193549
Minnesota,11/2015,0.5982473
Minnesota,12/2015,0.5835734611764707
Mississippi,01/2015,0.5413994354838709
Mississippi,02/2015,0.7028258035714285
Mississippi,03/2015,0.33708801612903216
Mississippi,04/2015,0.38971686666666666
Mississippi,05/2015,0.6076428629032259
Mississippi,06/2015,0.4449438500000001
Mississippi,07/2015,0.5317921693548388
Mississippi,08/2015,0.5694587016129034
Mississippi,09/2015,0.6767705666666667
Mississippi,10/2015,0.4341784032258064
Mississippi,11/2015,0.46974951666666664
Mississippi,12/2015,0.504512064516129
Missouri,01/2015,2.448163697580645
Missouri,02/2015,2.1971159955357145
Missouri,03/2015,1.8890360201612904
Missouri,04/2015,1.7779463856589148
Missouri,05/2015,1.2666416181229776
Missouri,06/2015,1.2214627023809523
Missouri,07/2015,1.2454775339805826
Missouri,08/2015,1.5504750747508307
Missouri,09/2015,1.2956318468013468
Missouri,10/2015,1.5507423306451613
Missouri,11/2015,1.495093765
Missouri,12/2015,1.1123177859195403
Montana,01/2015,1.4641931214285715
Montana,02/2015,0.8063449052924789
Montana,03/2015,0.6533799372093023
Montana,04/2015,0.48964119293478264
Montana,05/2015,0.38360087837837836
Montana,06/2015,1.1166281706666668
Montana,07/2015,0.7231336025641025
Montana,08/2015,0.41233294326241127
Montana,09/2015,0.7687154633333333
Montana,10/2015,0.6581496489675517
Montana,11/2015,0.49832816374269
Montana,12/2015,0.5014672105263158
Nebraska,01/2015,1.4506994758064515
Nebraska,02/2015,1.1336287410714285
Nebraska,03/2015,1.393705129032258
Nebraska,04/2015,1.1183191833333335
Nebraska,05/2015,0.6224879193548386
Nebraska,06/2015,0.6021159583333334
Nebraska,07/2015,0.7758568629032258
Nebraska,08/2015,0.6394142661290323
Nebraska,09/2015,0.46169729166666673
Nebraska,10/2015,0.9407880645161291
Nebraska,11/2015,0.4563678416666666
Nebraska,12/2015,0.3811524032258065
Nevada,01/2015,1.3506446545454547
Nevada,02/2015,1.0181872454545455
Nevada,03/2015,0.8693358709677419
Nevada,04/2015,0.6211905833333333
Nevada,05/2015,0.45647028225806446
Nevada,06/2015,0.6071161249999999
Nevada,07/2015,0.4392735322580645
Nevada,08/2015,0.5179937868852459
Nevada,09/2015,0.80133699
Nevada,10/2015,0.5989006451612903
Nevada,11/2015,0.8973386489361702
Nevada,12/2015,1.3928260714285712
New Hampshire,01/2015,1.6416519193548387
New Hampshire,02/2015,1.9052537107142857
New Hampshire,03/2015,1.2342049188311688
New Hampshire,04/2015,0.47119251
New Hampshire,05/2015,0.4191857193548387
New Hampshire,06/2015,0.58696768
New Hampshire,07/2015,0.48035928387096777
New Hampshire,08/2015,0.37905931935483866
New Hampshire,09/2015,0.47298664333333335
New Hampshire,10/2015,0.6993719288256228
New Hampshire,11/2015,1.0068128646616543
New Hampshire,12/2015,0.6303410516129033
New Jersey,01/2015,0.537461797833935
New Jersey,02/2015,0.7562958412698412
New Jersey,03/2015,0.39512770250896057
New Jersey,04/2015,0.2877140370370371
New Jersey,05/2015,0.25168424910394266
New Jersey,06/2015,0.11216599444444444
New Jersey,07/2015,0.18668086379928314
New Jersey,08/2015,0.18345906317689528
New Jersey,09/2015,0.21020791296296296
New Jersey,10/2015,0.3031900358422939
New Jersey,11/2015,0.27356074074074077
New Jersey,12/2015,0.28828574193548384
New York,01/2015,1.824436714770798
New York,02/2015,2.5148385960451978
New York,03/2015,2.1238950079086116
New York,04/2015,0.7350567214700193
New York,05/2015,0.6032396103565365
New York,06/2015,0.4437099771528998
New York,07/2015,0.49561547818499124
New York,08/2015,0.48233106326889286
New York,09/2015,0.7334566845342707
New York,10/2015,0.6890428545918367
New York,11/2015,0.6958174951627089
New York,12/2015,0.6872093553648069
New Mexico,01/2015,0.14230462916666664
New Mexico,02/2015,0.25079446875
New Mexico,03/2015,0.3124020685483871
New Mexico,04/2015,0.1700231625
New Mexico,05/2015,0.10947630851063832
New Mexico,06/2015,0.2028015375
New Mexico,07/2015,0.24909708064516126
New Mexico,08/2015,0.3226991008064516
New Mexico,09/2015,0.316577125
New Mexico,10/2015,0.19972243951612903
New Mexico,11/2015,0.4142484583333334
New Mexico,12/2015,0.500197532051282
Oklahoma,01/2015,0.4501576428571429
Oklahoma,02/2015,0.3440359304932735
Oklahoma,03/2015,0.3460458205645161
Oklahoma,04/2015,0.7431202583333333
Oklahoma,05/2015,0.8928729262295082
Oklahoma,06/2015,0.7964407670940171
Oklahoma,07/2015,0.8445551971544716
Oklahoma,08/2015,0.9404291104294478
Oklahoma,09/2015,1.1864724216101696
Oklahoma,10/2015,1.106832133064516
Oklahoma,11/2015,1.0852638354166666
Oklahoma,12/2015,0.9339092379032258
Ohio,01/2015,1.8873167779552718
Ohio,02/2015,2.5029643815192744
Ohio,03/2015,1.8719964039039039
Ohio,04/2015,1.5732021898002102
Ohio,05/2015,1.2621433149448347
Ohio,06/2015,0.9457568435094921
Ohio,07/2015,1.2513325221456695
Ohio,08/2015,0.9882111021109475
Ohio,09/2015,1.0560174334016394
Ohio,10/2015,1.0591837144263907
Ohio,11/2015,1.0981292595959595
Ohio,12/2015,0.8339525773751224
Oregon,01/2015,0.8194133387096773
Oregon,02/2015,0.7506313392857142
Oregon,03/2015,0.6421367903225805
Oregon,04/2015,0.46062285000000003
Oregon,05/2015,0.44373650000000003
Oregon,06/2015,0.6152881000000001
Oregon,07/2015,0.4456490322580645
Oregon,08/2015,0.24239004838709677
Oregon,09/2015,0.3031505833333333
Oregon,10/2015,0.474355
Oregon,11/2015,0.3219811333333334
Oregon,12/2015,0.09804814516129032
Pennsylvania,01/2015,2.302380494943486
Pennsylvania,02/2015,2.966233299610895
Pennsylvania,03/2015,2.103212354399009
Pennsylvania,04/2015,1.4076264467005077
Pennsylvania,05/2015,1.5843213522798252
Pennsylvania,06/2015,1.088663262359921
Pennsylvania,07/2015,1.1002806387137452
Pennsylvania,08/2015,1.1400325628815628
Pennsylvania,09/2015,1.1957177617850407
Pennsylvania,10/2015,1.0171789047897197
Pennsylvania,11/2015,1.3436722675544794
Pennsylvania,12/2015,1.2426540595446585
Tennessee,01/2015,2.042807391705069
Tennessee,02/2015,1.9234003120204604
Tennessee,03/2015,1.6184028785714284
Tennessee,04/2015,1.3793946683937823
Tennessee,05/2015,1.1843227357142858
Tennessee,06/2015,1.9242152989949748
Tennessee,07/2015,1.7328623985148515
Tennessee,08/2015,1.3456198125
Tennessee,09/2015,1.0677259114832536
Tennessee,10/2015,1.5865806728110599
Tennessee,11/2015,1.5323955898058252
Tennessee,12/2015,1.7112382596153848
Texas,01/2015,0.4619243169267707
Texas,02/2015,0.3909578618157543
Texas,03/2015,0.3266845730538922
Texas,04/2015,0.2846840345694532
Texas,05/2015,0.3493784936170213
Texas,06/2015,0.2513272475124378
Texas,07/2015,0.1051943564535585
Texas,08/2015,0.28907531926605506
Texas,09/2015,0.30451059718670076
Texas,10/2015,0.5068814556427279
Texas,11/2015,0.4190565942571785
Texas,12/2015,0.5632354812575574
Utah,01/2015,0.3292338709677419
Utah,02/2015,0.07844607142857142
Utah,03/2015,0.03266127419354838
Utah,04/2015,0.009000183333333333
Utah,05/2015,0.011223112903225807
Utah,06/2015,0.3228926499999999
Utah,07/2015,0.33958333870967744
Utah,08/2015,0.4863309583333333
Utah,09/2015,0.5372814
Utah,10/2015,0.5383306774193549
Utah,11/2015,0.6623665333333334
Utah,12/2015,0.7142005161290323
Vermont,01/2015,0.5189457500000001
Vermont,02/2015,0.5540786339285715
Vermont,03/2015,0.4054298709677419
Vermont,04/2015,0.29059118333333334
Vermont,05/2015,0.29073411290322576
Vermont,06/2015,0.2666480666666666
Vermont,07/2015,0.25618311290322576
Vermont,08/2015,0.2555840241935483
Vermont,09/2015,0.26988074166666665
Vermont,10/2015,0.27525963709677415
Vermont,11/2015,0.3137873545454544
Vermont,12/2015,0.2563722580645161
Virginia,01/2015,1.06951588592233
Virginia,02/2015,1.5651470828877008
Virginia,03/2015,0.6208978648018648
Virginia,04/2015,0.3889076380952381
Virginia,05/2015,0.3595413797169811
Virginia,06/2015,0.37328835817307693
Virginia,07/2015,0.40033227880184336
Virginia,08/2015,0.3715439447004608
Virginia,09/2015,0.23552755238095238
Virginia,10/2015,0.29378835141509435
Virginia,11/2015,0.36111159903381645
Virginia,12/2015,0.3658206958525345
West Virginia,01/2015,3.1222534922341696
West Virginia,02/2015,3.4893608215661107
West Virginia,03/2015,2.771872757009346
West Virginia,04/2015,2.281260534688995
West Virginia,05/2015,2.1047336152073735
West Virginia,06/2015,1.6292556833333331
West Virginia,07/2015,1.6652626105990784
West Virginia,08/2015,1.5887625311059907
West Virginia,09/2015,1.8469181577017115
West Virginia,10/2015,1.793939714285714
West Virginia,11/2015,1.6953055847457625
West Virginia,12/2015,1.6062975278450362
Washington,01/2015,0.420700429906542
Washington,02/2015,0.22749615625
Washington,03/2015,0.5310134615384615
Washington,04/2015,0.4328417256097561
Washington,05/2015,0.3732318265895953
Washington,06/2015,0.4771143820224719
Washington,07/2015,0.5019794597701149
Washington,08/2015,0.5508134670329671
Washington,09/2015,0.6293996306818181
Washington,10/2015,0.7631107541899441
Washington,11/2015,0.5281703238095238
Washington,12/2015,0.429795417721519
Wisconsin,01/2015,1.010311811827957
Wisconsin,02/2015,1.22799475
Wisconsin,03/2015,1.2745197351351352
Wisconsin,04/2015,1.1901520603448275
Wisconsin,05/2015,1.371809777173913
Wisconsin,06/2015,1.4474636186440677
Wisconsin,07/2015,1.658931381081081
Wisconsin,08/2015,1.3209214076086957
Wisconsin,09/2015,2.6495124194444446
Wisconsin,10/2015,1.4794856559139784
Wisconsin,11/2015,1.9172963249999997
Wisconsin,12/2015,1.0496157284946237
Wyoming,01/2015,1.0060541441441442
Wyoming,02/2015,0.9250208449304175
Wyoming,03/2015,1.07148576344086
Wyoming,04/2015,0.9366624759259259
Wyoming,05/2015,1.1938660035842295
Wyoming,06/2015,1.468688611111111
Wyoming,07/2015,1.8491076
Wyoming,08/2015,1.7833724971537002
Wyoming,09/2015,1.8332672140151516
Wyoming,10/2015,1.9067859892280072
Wyoming,11/2015,1.7220828390804597
Wyoming,12/2015,0.9307791492281304
