State,Month,o3,so2,no2,pm10,co,temp,humidity,pressure,Population,Deaths
Alabama,01/2018,0.026868919354838712,1.1941404945054943,12.320599145161287,14.177215189873413,0.2600987777777778,42.704032193548386,40.83669355913979,1007.193189935484,4903185,719.0
Alabama,02/2018,0.024022069444444443,0.6324758196202531,8.593591982142858,11.508333333333333,0.21274771,59.50545629761904,51.47772820238095,1004.9607638690477,4903185,458.0
Alabama,03/2018,0.03459641628264209,1.7816260969696969,9.838290741935486,16.768707482993197,0.22586263636363635,56.72293908602151,43.70112004301075,1000.1589606129033,4903185,406.0
Alabama,04/2018,0.03726762480857581,1.3943945111111111,8.93735595,15.909574468085106,0.21348935795454546,61.46044767777778,43.09503257777778,999.1474359222225,4903185,406.0
Alabama,05/2018,0.0309861394984326,1.0547803072289157,11.115237467741935,21.33333333333333,0.3035260284090909,75.60809243010752,49.996721236559154,998.0361386774193,4903185,407.0
Alabama,06/2018,0.025758543478260874,1.0058939084967322,9.5578627,24.773480662983427,0.35719457222222223,79.77207514444446,52.41456426666666,996.903526677778,4903185,332.0
Alabama,07/2018,0.02738606296851574,0.9983274297752808,8.678762532258064,19.08421052631579,0.2353661043956044,80.87683695698924,49.98225808602151,997.714336935484,4903185,328.0
Alabama,08/2018,0.024609645400593474,0.7329750862068966,8.4566985,17.884146341463413,0.2255081827956989,79.73984141935483,49.98165962365591,999.3091373225805,4903185,353.0
Alabama,09/2018,0.020116785493827158,0.6974491611842105,8.55012295,14.686170212765957,0.22031863333333335,79.45306221111113,50.90103833333333,997.9537102888887,4903185,316.0
Alabama,10/2018,0.023163279823269517,1.0956134606060604,10.140641032258069,18.610256410256408,0.24736116129032254,68.57939300000002,48.93640739784947,999.0388329569895,4903185,345.0
Alabama,11/2018,0.02218062,0.9601484457142858,9.874052783333333,16.90566037735849,0.2801962207792208,51.33430556666666,54.56157406666666,999.3612962777777,4903185,334.0
Alabama,12/2018,0.020347732142857147,1.0977399966777408,9.9698841875,13.64375,0.2955635769230769,50.15429161290322,57.325624892473115,998.9919330860216,4903185,460.0
Alaska,01/2018,0.020934870967741936,11.46263227419355,24.61374825806452,11.163366336633663,0.6443752741935483,-0.8749911166666668,42.639784951612896,1027.3972777333333,731545,27.0
Alaska,02/2018,0.026457370370370367,11.941684053571427,22.170891961538462,10.565934065934067,0.6656764090909091,7.265271285714285,42.53720239285714,1046.2935404107145,731545,26.0
