State,Month,so2
Rhode Island,12/2018,0.2392907258064516
Illinois,01/2018,1.3239503558926486
Illinois,02/2018,1.0804798727272726
Illinois,03/2018,1.526389295953757
Illinois,04/2018,1.3211155817307692
Illinois,05/2018,1.2524129423963133
Illinois,06/2018,1.064607415162455
Illinois,07/2018,1.2705392812499998
Illinois,08/2018,1.2342237533632288
Illinois,09/2018,1.3304117197740115
Illinois,10/2018,1.0765208220524018
Illinois,11/2018,0.942154271714922
Illinois,12/2018,0.8939540721982758
Indiana,01/2018,0.8356813728179551
Indiana,02/2018,0.7832571788732395
Indiana,03/2018,0.8422126724565756
Indiana,04/2018,0.8724506794871795
Indiana,05/2018,0.44630589182389935
Indiana,06/2018,0.1886796723237598
Indiana,07/2018,0.39079877047146394
Indiana,08/2018,0.2526926624843162
Indiana,09/2018,0.3116937987179487
Indiana,10/2018,0.501775475409836
Indiana,11/2018,0.34778080182529336
Indiana,12/2018,0.5131487468671679
Iowa,01/2018,0.4438754139784946
Iowa,02/2018,0.36002695816733066
Iowa,03/2018,0.4319409426523298
Iowa,04/2018,0.5269676148148149
Iowa,05/2018,0.5584898858695653
Iowa,06/2018,0.42705329644268775
Iowa,07/2018,0.4708401531365313
Iowa,08/2018,0.4615215967741935
Iowa,09/2018,0.5182007796296296
Iowa,10/2018,0.44299565999999996
Iowa,11/2018,0.3202695148148148
Iowa,12/2018,0.2765960878136201
Kentucky,01/2018,0.8539788781725888
Kentucky,02/2018,0.758236844537815
Kentucky,03/2018,1.0982293213828425
Kentucky,04/2018,0.5471270141570141
Kentucky,05/2018,0.5059131482444733
Kentucky,06/2018,0.4335995219707057
Kentucky,07/2018,0.44043997984886646
Kentucky,08/2018,0.48329701534526853
Kentucky,09/2018,0.5632406636363636
Kentucky,10/2018,0.45959865326633165
Kentucky,11/2018,0.4447605333333334
Kentucky,12/2018,0.5396156529850746
Louisiana,01/2018,1.2890701143695014
Louisiana,02/2018,1.0571537662337662
Louisiana,03/2018,1.0651836592592592
Louisiana,04/2018,1.2197058757575756
Louisiana,05/2018,0.8874569237536656
Louisiana,06/2018,0.4765861430842608
Louisiana,07/2018,0.6322367628398791
Louisiana,08/2018,0.7667914032258064
Louisiana,09/2018,0.9385973424242424
Louisiana,10/2018,1.295116990797546
Louisiana,11/2018,1.1703057742424243
Louisiana,12/2018,1.0475789545454546
Maine,01/2018,1.352793125
Maine,02/2018,0.4548837946428571
Maine,03/2018,0.2697325225225225
Maine,04/2018,0.3172098125
Maine,05/2018,0.39376649193548385
Maine,06/2018,0.46807524663677136
Maine,07/2018,0.5066267782258065
Maine,08/2018,0.09068593951612904
Maine,09/2018,0.12405723333333334
Maine,10/2018,0.06337368644067796
Maine,11/2018,0.07738089583333334
Maine,12/2018,0.10921251209677418
Maryland,01/2018,1.6641622718446603
Maryland,02/2018,2.1437658643617024
Maryland,03/2018,0.9644676490384614
Maryland,04/2018,1.123345157142857
Maryland,05/2018,1.134097457142857
Maryland,06/2018,0.6576789680589681
Maryland,07/2018,0.7410719512195122
Maryland,08/2018,0.9471546129032258
Maryland,09/2018,0.8866150642673521
Maryland,10/2018,0.9866004502617801
Maryland,11/2018,1.4866242156862743
Maryland,12/2018,1.5235606560846562
Massachusetts,01/2018,1.099538
Massachusetts,02/2018,0.8370903142857143
Massachusetts,03/2018,0.6992888598130841
Massachusetts,04/2018,0.3894924164037855
Massachusetts,05/2018,0.32389532786885245
Massachusetts,06/2018,0.35773898050139274
Massachusetts,07/2018,0.37825457795698925
Massachusetts,08/2018,0.4388946762177651
Massachusetts,09/2018,0.45696329430379745
Massachusetts,10/2018,0.5007725081967213
Massachusetts,11/2018,0.2836045
Massachusetts,12/2018,0.33782558064516127
Michigan,01/2018,1.0498085762124711
Michigan,02/2018,0.9467050064102563
Michigan,03/2018,1.232758526497696
Michigan,04/2018,1.3602622134831461
Michigan,05/2018,2.0708164504181603
Michigan,06/2018,1.996239535971223
Michigan,07/2018,1.3339496950354612
Michigan,08/2018,1.092049776330076
Michigan,09/2018,1.1122035551763367
Michigan,10/2018,1.0342299776833155
Michigan,11/2018,0.746820810408922
Michigan,12/2018,0.844978820224719
Minnesota,01/2018,0.9560169811827958
Minnesota,02/2018,1.0857432006079029
Minnesota,03/2018,1.1789407314814815
Minnesota,04/2018,0.9146960901162792
Minnesota,05/2018,0.919091690860215
Minnesota,06/2018,1.093126027932961
