State,Month,so2
North Dakota,12/2014,0.8242082049180327
South Dakota,01/2014,0.584326656779661
South Dakota,02/2014,0.5800216517857143
South Dakota,03/2014,0.5520189758064517
South Dakota,04/2014,0.48932965000000006
South Dakota,05/2014,0.4212079879032257
South Dakota,06/2014,0.23115556034482757
South Dakota,07/2014,0.23608345161290323
South Dakota,08/2014,0.15893768951612905
South Dakota,09/2014,0.21678665
South Dakota,10/2014,0.28970510887096773
South Dakota,11/2014,0.36880389999999996
South Dakota,12/2014,0.4167319919354839
Delaware,01/2014,1.5393594870967742
Delaware,02/2014,1.5837008392857144
Delaware,03/2014,1.1488954281045751
Delaware,04/2014,0.4764319630872483
Delaware,05/2014,0.4293824548387097
Delaware,06/2014,0.4399895133333333
Delaware,07/2014,0.3656819455782313
Delaware,08/2014,0.4408975161290322
Delaware,09/2014,0.41817038
Delaware,10/2014,0.4781660680272109
Delaware,11/2014,0.6968980378787878
Delaware,12/2014,0.6179781827586207
Florida,01/2014,0.5679807830913749
Florida,02/2014,0.4496751928071928
Florida,03/2014,0.6343223113207548
Florida,04/2014,0.42148378558875216
Florida,05/2014,0.4932475814751286
Florida,06/2014,0.629827481115108
Florida,07/2014,0.6862390581597221
Florida,08/2014,0.6178174693877551
Florida,09/2014,0.5721546570175439
Florida,10/2014,0.9678281267006802
Florida,11/2014,0.8541954833333333
Florida,12/2014,0.7765203290267011
Georgia,01/2014,1.6625669731182795
Georgia,02/2014,1.5130088072625698
Georgia,03/2014,1.5263046129032258
Georgia,04/2014,1.412375188544153
Georgia,05/2014,1.2826675967741934
Georgia,06/2014,1.1303582904761906
Georgia,07/2014,1.2435855921658983
Georgia,08/2014,1.3821600668202765
Georgia,09/2014,1.654507603406326
Georgia,10/2014,1.4501703133640553
Georgia,11/2014,1.68449345
Georgia,12/2014,1.4520455760368662
Hawaii,01/2014,12.213045492605234
Hawaii,02/2014,10.990894549492385
Hawaii,03/2014,7.240114336829837
Hawaii,04/2014,7.35207152368758
Hawaii,05/2014,6.469740577806124
Hawaii,06/2014,5.515433749307479
Hawaii,07/2014,6.211354824637682
Hawaii,08/2014,5.650093852207294
Hawaii,09/2014,4.643412785493827
Hawaii,10/2014,7.324742328525642
Hawaii,11/2014,7.803252699468086
Hawaii,12/2014,11.361221464547677
Idaho,01/2014,1.3896273503184713
Idaho,02/2014,2.2883028571428574
Idaho,03/2014,2.3592669892473124
Idaho,04/2014,1.9725298388888886
Idaho,05/2014,2.30610764516129
Idaho,06/2014,2.1454892222222224
Idaho,07/2014,2.4026537717391308
Idaho,08/2014,1.457089569892473
Idaho,09/2014,1.7737301853932583
Idaho,10/2014,1.839972301075269
Idaho,11/2014,1.9180527444444446
Idaho,12/2014,1.7843095161290323
Rhode Island,01/2014,1.7107216612903224
Rhode Island,02/2014,1.5973731818181818
Rhode Island,03/2014,1.2899739516129032
Rhode Island,04/2014,0.4332359
Rhode Island,05/2014,0.23314566129032258
Rhode Island,06/2014,0.13789275833333334
Rhode Island,07/2014,0.14194284677419353
Rhode Island,08/2014,0.1208899193548387
Rhode Island,09/2014,0.21694904166666668
Rhode Island,10/2014,0.24661635483870967
Rhode Island,11/2014,0.6625108
Rhode Island,12/2014,0.4076947822580646
Illinois,01/2014,1.270415671875
Illinois,02/2014,1.9813665454545457
Illinois,03/2014,1.451947709643606
Illinois,04/2014,1.5866622466367715
Illinois,05/2014,1.3653603270042194
Illinois,06/2014,1.1376662744444443
Illinois,07/2014,1.0751438577235772
Illinois,08/2014,1.1450147746170678
Illinois,09/2014,1.1538420925925927
Illinois,10/2014,1.1191193466257667
Illinois,11/2014,1.3781012343096235
Illinois,12/2014,1.2796484428274428
Indiana,01/2014,3.0933189332810045
Indiana,02/2014,3.2210306558669
Indiana,03/2014,3.025564170428015
Indiana,04/2014,2.424993287449393
Indiana,05/2014,2.3181101620521174
Indiana,06/2014,1.9647112288135593
Indiana,07/2014,1.892549279230769
Indiana,08/2014,1.7477439641185648
Indiana,09/2014,1.8105763322683706
Indiana,10/2014,2.04061712810559
Indiana,11/2014,2.46104630275974
Indiana,12/2014,1.8740769550387597
Iowa,01/2014,0.969163508090615
Iowa,02/2014,0.7393546648745521
Iowa,03/2014,1.8884484545454545
Iowa,04/2014,1.9930502216666666
Iowa,05/2014,1.6873056499999999
Iowa,06/2014,1.9733019383333332
Iowa,07/2014,1.6722770119047619
Iowa,08/2014,1.4395570677419354
Iowa,09/2014,2.4919761166666663
Iowa,10/2014,0.9064228143322475
Iowa,11/2014,1.7802138777219432
Iowa,12/2014,1.0798888838709677
Kentucky,01/2014,1.21651491191067
Kentucky,02/2014,2.1859773543956043
Kentucky,03/2014,1.7664295024937655
Kentucky,04/2014,1.1340407012820513
Kentucky,05/2014,1.140924625
Kentucky,06/2014,1.125959748717949
Kentucky,07/2014,1.1306963358208957
Kentucky,08/2014,1.0343556417910449
Kentucky,09/2014,0.9656178858974359
Kentucky,10/2014,0.8032915669975187
Kentucky,11/2014,0.9094859106145251
Kentucky,12/2014,0.7747709307065217
Louisiana,01/2014,2.1856334180327868
Louisiana,02/2014,2.040837032738095
Louisiana,03/2014,2.4233100819672133
Louisiana,04/2014,1.6938011448467967
Louisiana,05/2014,1.6955807311827955
Louisiana,06/2014,1.6105148926553674
Louisiana,07/2014,1.5975447150537636
Louisiana,08/2014,1.5785131424731185
Louisiana,09/2014,2.052691782122905
Louisiana,10/2014,1.9085497150537636
Louisiana,11/2014,2.001171177777778
Louisiana,12/2014,1.5793137177419356
Maine,01/2014,1.2487360322580647
Maine,02/2014,0.915165995412844
Maine,03/2014,0.7932676322314048
Maine,04/2014,0.39017389495798316
Maine,05/2014,0.30400041532258065
Maine,06/2014,0.34711597083333334
Maine,07/2014,0.4311911532258065
Maine,08/2014,0.11433166532258064
Maine,09/2014,0.11460494583333333
Maine,10/2014,0.17158413978494624
Maine,11/2014,0.5166883015267175
Maine,12/2014,0.473681764516129
Maryland,01/2014,1.7154164798657718
Maryland,02/2014,2.0272767607142854
Maryland,03/2014,1.5745921560283689
Maryland,04/2014,0.8124618877551021
Maryland,05/2014,0.5583776161290323
Maryland,06/2014,0.4873361176470589
Maryland,07/2014,0.5993697387096775
Maryland,08/2014,0.5653293774834437
Maryland,09/2014,0.6154892533333333
Maryland,10/2014,0.8022985483870968
Maryland,11/2014,1.1421841178451178
Maryland,12/2014,1.0873262322580644
Massachusetts,01/2014,2.485870059907834
Massachusetts,02/2014,2.1294309846938777
Massachusetts,03/2014,1.895316647465438
Massachusetts,04/2014,1.096031946601942
Massachusetts,05/2014,0.9059276319444445
Massachusetts,06/2014,0.9422245952380952
Massachusetts,07/2014,0.769652564516129
Massachusetts,08/2014,0.4414235779569893
Massachusetts,09/2014,0.6822983631284917
Massachusetts,10/2014,0.8286689623655914
Massachusetts,11/2014,1.1071392833333333
Massachusetts,12/2014,0.8704660189189187
Michigan,01/2014,2.911507914572864
Michigan,02/2014,2.331821891304348
Michigan,03/2014,2.354535564516129
Michigan,04/2014,2.2521815133333334
Michigan,05/2014,1.8777281266233767
Michigan,06/2014,1.9935981262626261
Michigan,07/2014,1.345564206451613
Michigan,08/2014,1.620985575806452
Michigan,09/2014,1.5979049466666666
Michigan,10/2014,1.2198351483870968
Michigan,11/2014,1.1423525008403361
Michigan,12/2014,1.3507176548387096
Minnesota,01/2014,0.4853176059907834
Minnesota,02/2014,0.5260677091836734
Minnesota,03/2014,0.5484621566820277
Minnesota,04/2014,0.6888299833333332
Minnesota,05/2014,0.6018538340080971
Minnesota,06/2014,0.9624366359832635
Minnesota,07/2014,0.5959376117886178
Minnesota,08/2014,0.6503199574898786
Minnesota,09/2014,0.5528889833729216
Minnesota,10/2014,0.679398853862213
Minnesota,11/2014,0.456672712184874
Minnesota,12/2014,0.3591079716024341
Mississippi,01/2014,0.9636169919354839
Mississippi,02/2014,0.6954803571428572
Mississippi,03/2014,0.4378180161290324
Mississippi,04/2014,0.31064707079646015
Mississippi,05/2014,0.36630604838709674
Mississippi,06/2014,0.4383365083333333
Mississippi,07/2014,0.6750477500000001
Mississippi,08/2014,0.9115292983870968
Mississippi,09/2014,0.7777539833333333
Mississippi,10/2014,0.8295483387096775
Mississippi,11/2014,0.84570565
Mississippi,12/2014,0.41755290322580646
Missouri,01/2014,3.29964583805668
Missouri,02/2014,2.326488022321428
Missouri,03/2014,2.386622786290322
Missouri,04/2014,1.975460129166667
Missouri,05/2014,1.8589534525862068
Missouri,06/2014,1.4902457521186443
Missouri,07/2014,1.8183057802419353
Missouri,08/2014,1.7783067336065572
Missouri,09/2014,1.6463749202586204
Missouri,10/2014,2.4681842822580644
Missouri,11/2014,2.6996164458333336
Missouri,12/2014,1.5824626632231402
Montana,01/2014,1.3362836689814814
Montana,02/2014,1.1692045026315792
Montana,03/2014,1.1160840322580645
Montana,04/2014,0.7595633676470589
Montana,05/2014,0.9522335226130652
Montana,06/2014,1.0888638588516746
Montana,07/2014,1.8741572580645163
Montana,08/2014,1.2143999516129032
Montana,09/2014,1.32298025
Montana,10/2014,1.45380337037037
Montana,11/2014,1.496258708133971
Montana,12/2014,1.6102789014423071
Nebraska,01/2014,1.3057922551020407
Nebraska,02/2014,0.7314044017857143
Nebraska,03/2014,1.156471951612903
Nebraska,04/2014,1.5642413499999999
Nebraska,05/2014,1.3785652177419354
Nebraska,06/2014,0.657548125
Nebraska,07/2014,0.9831173145161289
Nebraska,08/2014,0.8799890322580644
Nebraska,09/2014,1.1018360083333334
Nebraska,10/2014,1.6680706721311476
Nebraska,11/2014,1.474273909090909
Nebraska,12/2014,0.9115183225806451
Nevada,01/2014,1.6966815564516131
Nevada,02/2014,0.9357240892857143
Nevada,03/2014,0.7497344032258062
Nevada,04/2014,0.553603325
Nevada,05/2014,0.5513322903225807
Nevada,06/2014,0.8019869833333334
Nevada,07/2014,0.5790111693548388
Nevada,08/2014,0.534413814516129
Nevada,09/2014,0.6403056583333334
Nevada,10/2014,0.7779987844827587
Nevada,11/2014,1.3887248620689656
Nevada,12/2014,1.1629338875
New Hampshire,01/2014,1.8949343720930234
New Hampshire,02/2014,1.7592711714285716
New Hampshire,03/2014,1.9538885967741935
New Hampshire,04/2014,0.9822189633333333
New Hampshire,05/2014,0.45696134516129033
New Hampshire,06/2014,0.49425612333333335
New Hampshire,07/2014,0.5939568709677419
New Hampshire,08/2014,0.7235973258064516
New Hampshire,09/2014,0.44701207000000004
New Hampshire,10/2014,0.5534082161290323
New Hampshire,11/2014,1.0304491409395973
New Hampshire,12/2014,0.7702580677419355
New Jersey,01/2014,1.6277507025089606
New Jersey,02/2014,1.4691545877551018
New Jersey,03/2014,1.021391843806104
New Jersey,04/2014,0.4746981277777778
New Jersey,05/2014,0.6175690111317256
New Jersey,06/2014,0.15121894237918215
New Jersey,07/2014,0.13425665053763441
New Jersey,08/2014,0.22895720036101083
New Jersey,09/2014,0.2334940223048327
New Jersey,10/2014,0.4208502544802867
New Jersey,11/2014,0.5526996685185186
New Jersey,12/2014,0.3094344892086331
New York,01/2014,2.147409601535836
New York,02/2014,1.7957769680451128
New York,03/2014,1.5463281914529914
New York,04/2014,1.0958479409131603
New York,05/2014,0.6747192028862479
New York,06/2014,0.586433059608541
New York,07/2014,0.6673957120418847
New York,08/2014,0.5671508001715265
New York,09/2014,0.6459927026315789
New York,10/2014,0.7630865551782681
New York,11/2014,1.1877591649029982
New York,12/2014,1.0819397295434972
New Mexico,01/2014,0.40260690322580645
New Mexico,02/2014,0.12443110267857142
New Mexico,03/2014,0.05290552653061224
New Mexico,04/2014,0.05359090416666666
New Mexico,05/2014,0.37990133064516124
New Mexico,06/2014,0.30096574789915964
New Mexico,07/2014,0.18579951219512195
New Mexico,08/2014,0.1499053790322581
New Mexico,09/2014,0.123587275
New Mexico,10/2014,0.2111129024390244
New Mexico,11/2014,0.20448240254237288
New Mexico,12/2014,0.32944733064516124
Oklahoma,01/2014,0.69134219527897
Oklahoma,02/2014,0.5577357857142856
Oklahoma,03/2014,0.8525914072580645
Oklahoma,04/2014,1.0040391315789474
Oklahoma,05/2014,0.9926988888888888
Oklahoma,06/2014,0.83954135625
Oklahoma,07/2014,0.4751566818181819
Oklahoma,08/2014,1.0135018711111112
Oklahoma,09/2014,0.7494758430962343
Oklahoma,10/2014,0.6027769852320675
Oklahoma,11/2014,0.8333281696832578
Oklahoma,12/2014,0.4057674025157232
Ohio,01/2014,2.5479851892420537
Ohio,02/2014,2.7942015010905124
Ohio,03/2014,2.383951521760391
Ohio,04/2014,1.9520726013171228
Ohio,05/2014,1.8332273823529412
Ohio,06/2014,1.5287568891779395
Ohio,07/2014,1.4897285347782256
Ohio,08/2014,1.3606343814536341
Ohio,09/2014,1.3552645805471126
Ohio,10/2014,1.3704550682951149
Ohio,11/2014,1.5126550510366827
Ohio,12/2014,1.3512353241271495
Oregon,01/2014,0.9497572903225807
Oregon,02/2014,0.8865893454545455
Oregon,03/2014,0.9891069032258065
Oregon,04/2014,0.8025933666666667
Oregon,05/2014,0.9545058793103448
Oregon,06/2014,0.7849234347826087
Oregon,07/2014,0.8858461935483871
Oregon,08/2014,1.1908541774193548
Oregon,09/2014,0.7442521333333333
Oregon,10/2014,0.7510961451612903
Oregon,11/2014,0.5081025333333333
Oregon,12/2014,0.45684211290322585
Pennsylvania,01/2014,2.959757679656539
Pennsylvania,02/2014,3.082463285815603
Pennsylvania,03/2014,2.402665447852761
Pennsylvania,04/2014,1.4726297323022008
Pennsylvania,05/2014,1.7011158791208791
Pennsylvania,06/2014,1.690812213559322
Pennsylvania,07/2014,1.316297905466238
Pennsylvania,08/2014,1.1514946355421687
Pennsylvania,09/2014,1.2870027961515333
Pennsylvania,10/2014,1.7641695027355624
Pennsylvania,11/2014,2.050761580128205
Pennsylvania,12/2014,1.8531548787324803
Tennessee,01/2014,2.2912159677419353
Tennessee,02/2014,2.394108107142857
Tennessee,03/2014,2.1773368969849245
Tennessee,04/2014,2.3530946024096386
Tennessee,05/2014,2.026711451388889
Tennessee,06/2014,1.6214881529126217
Tennessee,07/2014,2.013440357142857
Tennessee,08/2014,1.7797451981566819
Tennessee,09/2014,1.3474305023809523
Tennessee,10/2014,2.159956760752688
Tennessee,11/2014,2.0072705452127657
Tennessee,12/2014,1.426105144859813
Texas,01/2014,0.596737021831413
Texas,02/2014,0.537742455026455
Texas,03/2014,0.4958379617169374
Texas,04/2014,0.3851925205724508
Texas,05/2014,0.37754047563805104
Texas,06/2014,0.2138858992154496
Texas,07/2014,0.3536729729567308
Texas,08/2014,0.26776712124711316
Texas,09/2014,0.36875500417163287
Texas,10/2014,0.4059673636887608
Texas,11/2014,0.5110276031553398
Texas,12/2014,0.4513296880046136
Utah,01/2014,1.2206913214285713
Utah,02/2014,0.4076201428571428
Utah,03/2014,0.43341811290322574
Utah,04/2014,0.45142460000000006
Utah,05/2014,0.2756763548387097
Utah,06/2014,0.5139223214285715
Utah,07/2014,0.417293
Utah,08/2014,0.43841019354838706
Utah,09/2014,0.35420338333333334
Utah,10/2014,0.5419354516129034
Utah,11/2014,0.7208170892857143
Utah,12/2014,0.40805046000000006
Vermont,01/2014,1.145179308411215
Vermont,02/2014,1.5020628472222224
Vermont,03/2014,0.9142240322580647
Vermont,04/2014,0.42264059166666673
Vermont,05/2014,0.277835120967742
Vermont,06/2014,0.24879302499999997
Vermont,07/2014,0.26904713709677414
Vermont,08/2014,0.22556125806451605
Vermont,09/2014,0.2681564519230769
Vermont,10/2014,0.3138093522727272
Vermont,11/2014,0.4299602833333333
Vermont,12/2014,0.30416359836065576
Virginia,01/2014,1.8475981724137929
Virginia,02/2014,1.544811507936508
Virginia,03/2014,1.3213181574585635
Virginia,04/2014,0.7025803550724637
Virginia,05/2014,0.42935183720930237
Virginia,06/2014,0.5786078452380953
Virginia,07/2014,0.6722446566820277
Virginia,08/2014,0.43924056912442394
Virginia,09/2014,0.4490116919191919
Virginia,10/2014,0.5997731347150259
Virginia,11/2014,0.7733530507614212
Virginia,12/2014,0.7439555714285714
West Virginia,01/2014,3.4782853439560437
West Virginia,02/2014,3.3775651963190185
West Virginia,03/2014,3.0761068402173914
West Virginia,04/2014,2.5831896194196426
West Virginia,05/2014,3.071179197849463
West Virginia,06/2014,2.779072237020316
West Virginia,07/2014,2.2720602032258066
West Virginia,08/2014,2.1591879978494624
West Virginia,09/2014,2.320003090293454
West Virginia,10/2014,2.738055988146552
West Virginia,11/2014,3.242266390868597
West Virginia,12/2014,2.745863917391304
Washington,01/2014,0.5933567213114754
Washington,02/2014,0.5696299285714286
Washington,03/2014,0.33991483870967737
Washington,04/2014,0.4616593294117647
Washington,05/2014,0.4934938760330579
Washington,06/2014,0.33277972448979587
Washington,07/2014,0.381760125
Washington,08/2014,0.42761888709677415
Washington,09/2014,0.459917925
Washington,10/2014,0.3359098467741935
Washington,11/2014,0.31967583177570086
Washington,12/2014,0.3934490446428572
Wisconsin,01/2014,2.2929834354838707
Wisconsin,02/2014,1.674619541666667
Wisconsin,03/2014,1.529035801075269
Wisconsin,04/2014,1.7064974217877094
Wisconsin,05/2014,2.0221200756756756
Wisconsin,06/2014,2.819492963483146
Wisconsin,07/2014,3.39121175
Wisconsin,08/2014,1.1413510215053764
Wisconsin,09/2014,2.1865263805555557
Wisconsin,10/2014,0.864450491935484
Wisconsin,11/2014,1.3211575305555556
Wisconsin,12/2014,1.0971894704301075
Wyoming,01/2014,2.0561052395604396
Wyoming,02/2014,2.356029337053571
Wyoming,03/2014,1.798511559006211
Wyoming,04/2014,1.4826913791666667
Wyoming,05/2014,1.2328576213991769
Wyoming,06/2014,1.4220311732776618
Wyoming,07/2014,1.3200107664233576
Wyoming,08/2014,1.6009997222222223
Wyoming,09/2014,1.686758725378788
Wyoming,10/2014,2.0743551875
Wyoming,11/2014,1.43274539
Wyoming,12/2014,1.2123797648183556
