State,Month,humidity
Kansas,05/2014,0.0
Kansas,06/2014,0.0
Kansas,07/2014,0.0
Kansas,08/2014,0.0
Kansas,09/2014,0.0
Kansas,10/2014,0.0
Kansas,11/2014,0.0
Kansas,12/2014,0.0
North Carolina,01/2014,56.58257724739584
North Carolina,02/2014,62.98026073743017
North Carolina,03/2014,59.60238228534705
North Carolina,04/2014,59.55640035475578
North Carolina,05/2014,67.17270296829972
North Carolina,06/2014,73.37181189969606
North Carolina,07/2014,72.37374815835777
North Carolina,08/2014,77.18314762536023
North Carolina,09/2014,80.05622411944444
North Carolina,10/2014,71.51827838904899
North Carolina,11/2014,63.288405499999996
North Carolina,12/2014,69.55063249308755
South Carolina,01/2014,50.84680851612904
South Carolina,02/2014,60.589285678571436
South Carolina,03/2014,55.551684258064526
South Carolina,04/2014,55.35380078947368
South Carolina,05/2014,60.55687922580645
South Carolina,06/2014,66.13888885
South Carolina,07/2014,66.507251
South Carolina,08/2014,67.50134409677419
South Carolina,09/2014,73.50540936666668
South Carolina,10/2014,55.32078858064515
South Carolina,11/2014,64.3058845862069
South Carolina,12/2014,71.03380996774195
Colorado,01/2014,59.73508518610422
Colorado,02/2014,60.79669551373627
Colorado,03/2014,49.22831034987593
Colorado,04/2014,45.3304613897436
Colorado,05/2014,45.38310316129032
Colorado,06/2014,31.607632358974357
Colorado,07/2014,44.80427565656565
Colorado,08/2014,54.16780562210796
Colorado,09/2014,54.970860588383836
Colorado,10/2014,53.40001724129353
Colorado,11/2014,57.04580052341598
Colorado,12/2014,68.40955930024813
Connecticut,01/2014,69.2908141764706
Connecticut,02/2014,42.72172619642857
Connecticut,03/2014,39.80762041935484
Connecticut,04/2014,0.0
Connecticut,05/2014,65.62965187500001
Connecticut,06/2014,72.1375
Connecticut,07/2014,74.48282379487179
Connecticut,08/2014,74.29637106451614
Connecticut,09/2014,75.02589249315068
Connecticut,10/2014,64.37835722875818
Connecticut,11/2014,49.966151839999995
Connecticut,12/2014,55.61498042580645
North Dakota,01/2014,72.09674082795699
North Dakota,02/2014,70.46825402380952
North Dakota,03/2014,70.23525401075268
North Dakota,04/2014,66.01449276666666
North Dakota,05/2014,63.472926268817204
North Dakota,06/2014,70.72848594444444
North Dakota,07/2014,65.5615571075269
North Dakota,08/2014,73.85701334408603
North Dakota,09/2014,66.97276095555556
North Dakota,10/2014,63.90725806451613
North Dakota,11/2014,72.98258854444444
North Dakota,12/2014,79.15613797849461
South Dakota,01/2014,63.681451612903224
South Dakota,02/2014,66.81473217857143
South Dakota,03/2014,63.53106008064516
South Dakota,04/2014,56.29999996666667
South Dakota,05/2014,64.10305472580644
South Dakota,06/2014,67.43330339285714
South Dakota,07/2014,60.668682741935484
South Dakota,08/2014,68.89852151612902
South Dakota,09/2014,63.67523608333333
South Dakota,10/2014,56.28696241935483
South Dakota,11/2014,65.69097228333332
South Dakota,12/2014,72.41685866129033
Delaware,01/2014,57.285441387096775
Delaware,02/2014,56.87181121428572
Delaware,03/2014,50.36611106666667
Delaware,04/2014,53.234259200000004
Delaware,05/2014,0.0
Delaware,06/2014,62.13397136842106
Delaware,07/2014,62.573924741935485
Delaware,08/2014,63.974462354838714
Delaware,09/2014,67.05587207407407
Delaware,10/2014,64.81989235483871
Delaware,11/2014,57.5625001
Delaware,12/2014,65.54569893548387
Florida,01/2014,76.15029761956522
Florida,02/2014,80.08683477380953
Florida,03/2014,74.15594265217392
Florida,04/2014,74.00972216666666
Florida,05/2014,72.61319541935485
Florida,06/2014,79.925
Florida,07/2014,79.07661296774194
Florida,08/2014,77.79371206451613
Florida,09/2014,83.52499996666666
Florida,10/2014,79.89381722580644
Florida,11/2014,79.69583333333334
Florida,12/2014,80.8170820967742
Georgia,01/2014,60.80445559898477
Georgia,02/2014,70.4237378
Georgia,03/2014,65.65214975462962
Georgia,04/2014,66.27564116190476
Georgia,05/2014,73.03014715668203
Georgia,06/2014,79.27071836666666
Georgia,07/2014,76.69964829493088
Georgia,08/2014,75.80829399528302
Georgia,09/2014,81.89274321904762
Georgia,10/2014,74.59097695391704
Georgia,11/2014,67.93229736190477
Georgia,12/2014,78.11107314622642
Hawaii,01/2014,82.57589605376344
Hawaii,02/2014,85.57135797619046
Hawaii,03/2014,82.03917856989246
Hawaii,04/2014,80.3934984
Hawaii,05/2014,82.43488383695653
Hawaii,06/2014,79.87044123333332
Hawaii,07/2014,89.70981512903228
Hawaii,08/2014,86.764066245283
Hawaii,09/2014,84.57222220000001
Hawaii,10/2014,88.42473112903225
Hawaii,11/2014,92.25944445
Hawaii,12/2014,87.60346541935488
Idaho,01/2014,71.97442883022072
Idaho,02/2014,66.06974370864661
Idaho,03/2014,62.423194835314106
Idaho,04/2014,58.016438155555555
Idaho,05/2014,57.20503584516129
Idaho,06/2014,56.65322426947368
Idaho,07/2014,46.93183799479167
Idaho,08/2014,52.25279132119914
Idaho,09/2014,49.63021846153846
Idaho,10/2014,60.270733605734776
Idaho,11/2014,64.9007034962963
Idaho,12/2014,72.51479453046595
Rhode Island,01/2014,60.783631322580646
Rhode Island,02/2014,58.79018444642857
Rhode Island,03/2014,52.13253869354838
Rhode Island,04/2014,59.579196816666666
Rhode Island,05/2014,63.71391420967742
Rhode Island,06/2014,67.14934661363637
Rhode Island,07/2014,71.17123083870968
Rhode Island,08/2014,69.9413199139785
Rhode Island,09/2014,72.04329163333335
Rhode Island,10/2014,80.42705811290323
Rhode Island,11/2014,67.95431763333333
Rhode Island,12/2014,74.75374000000001
Illinois,01/2014,58.36844587096774
Illinois,02/2014,59.25835158035715
Illinois,03/2014,59.11290411290322
Illinois,04/2014,60.824183524999995
Illinois,05/2014,66.17630095121952
Illinois,06/2014,75.10201865
Illinois,07/2014,69.68072086885246
Illinois,08/2014,79.12140895161292
Illinois,09/2014,71.8898166016949
Illinois,10/2014,69.23933641129032
Illinois,11/2014,63.252120158333334
Illinois,12/2014,71.51896183064515
Indiana,01/2014,53.11168334846267
Indiana,02/2014,52.51740930605565
Indiana,03/2014,52.766534165730334
Indiana,04/2014,54.99422527155173
Indiana,05/2014,61.967720544412614
Indiana,06/2014,71.0581404080371
Indiana,07/2014,68.36810950845253
Indiana,08/2014,73.94233204823989
Indiana,09/2014,69.18046947645429
Indiana,10/2014,64.64806206923076
Indiana,11/2014,55.67314165
Indiana,12/2014,64.04306889950372
Iowa,01/2014,61.687811475806456
Iowa,02/2014,70.89303161734695
Iowa,03/2014,61.095929129032264
Iowa,04/2014,59.13784722083333
Iowa,05/2014,62.24861237096774
Iowa,06/2014,72.78490274166667
Iowa,07/2014,69.62329765665235
Iowa,08/2014,76.62791845564516
Iowa,09/2014,72.57142694323143
Iowa,10/2014,66.28551745188284
Iowa,11/2014,65.49221594583334
Iowa,12/2014,75.69899194354838
Kentucky,01/2014,53.32661291612902
Kentucky,02/2014,56.75716612857143
Kentucky,03/2014,52.401881690322575
Kentucky,04/2014,56.82559671666667
Kentucky,05/2014,65.11706439247313
Kentucky,06/2014,72.9222602722222
Kentucky,07/2014,70.42959550537634
Kentucky,08/2014,76.44444762365592
Kentucky,09/2014,73.46056492000001
Kentucky,10/2014,67.9753665483871
Kentucky,11/2014,56.643611119999996
Kentucky,12/2014,66.62500001290323
Louisiana,01/2014,65.78629032258064
Louisiana,02/2014,79.53108605769232
Louisiana,03/2014,74.0317149516129
Louisiana,04/2014,74.61730953030305
Louisiana,05/2014,75.18563197674418
Louisiana,06/2014,81.32330756179776
Louisiana,07/2014,78.53728376404494
Louisiana,08/2014,81.3058107096774
Louisiana,09/2014,80.63585303846152
Louisiana,10/2014,78.92300312903225
Louisiana,11/2014,73.81839225555555
Louisiana,12/2014,83.45430106451613
Maine,01/2014,76.25189341935483
Maine,02/2014,74.28772000000001
Maine,03/2014,66.8595430483871
Maine,04/2014,75.78750003333336
Maine,05/2014,81.40793008064514
Maine,06/2014,76.71250003333333
Maine,07/2014,86.32969569354837
Maine,08/2014,84.62163977419355
Maine,09/2014,81.27013889999999
Maine,10/2014,85.96034946774192
Maine,11/2014,78.62328496666666
Maine,12/2014,83.3528225967742
Maryland,01/2014,56.890431397402594
Maryland,02/2014,57.47443404812834
Maryland,03/2014,53.7073671847575
Maryland,04/2014,55.675479268888886
Maryland,05/2014,62.05530930043859
Maryland,06/2014,66.57094320089286
Maryland,07/2014,67.19417413478261
Maryland,08/2014,69.85702242391305
Maryland,09/2014,71.25921056696428
Maryland,10/2014,66.43701909307359
Maryland,11/2014,56.35186045555555
Maryland,12/2014,66.89601436936937
Massachusetts,01/2014,62.44446091563276
Massachusetts,02/2014,61.55726232506887
Massachusetts,03/2014,55.24078675202156
Massachusetts,04/2014,61.61067239410188
Massachusetts,05/2014,67.65529758920188
Massachusetts,06/2014,67.51062923571429
Massachusetts,07/2014,72.42570627880184
Massachusetts,08/2014,72.4252212327189
Massachusetts,09/2014,73.77017338333333
Massachusetts,10/2014,76.10952030935252
Massachusetts,11/2014,65.01204440414509
Massachusetts,12/2014,72.61900329528535
Michigan,01/2014,74.62186670698924
Michigan,02/2014,70.59090228143712
Michigan,03/2014,64.84173098118279
Michigan,04/2014,60.460010086111104
Michigan,05/2014,64.85139487903226
Michigan,06/2014,66.85153770833334
Michigan,07/2014,66.98640961290323
Michigan,08/2014,73.46175800273973
Michigan,09/2014,74.92275542618384
Michigan,10/2014,73.94361820821115
Michigan,11/2014,70.48827291463415
Michigan,12/2014,76.38404202932551
Minnesota,01/2014,65.33266129032258
Minnesota,02/2014,63.691084892857134
Minnesota,03/2014,62.74263670967742
Minnesota,04/2014,63.79444446666667
Minnesota,05/2014,64.41397850000001
Minnesota,06/2014,73.23930553333334
Minnesota,07/2014,69.6680107096774
Minnesota,08/2014,74.88239243548387
Minnesota,09/2014,75.08194445
Minnesota,10/2014,72.33131724193547
Minnesota,11/2014,73.39374998333332
Minnesota,12/2014,81.37836017741935
Mississippi,01/2014,49.555107516129034
Mississippi,02/2014,68.24851185714286
Mississippi,03/2014,62.79569890322581
Mississippi,04/2014,65.28611113333334
Mississippi,05/2014,64.01612906451612
Mississippi,06/2014,71.86527776666667
Mississippi,07/2014,67.61119251612902
Mississippi,08/2014,68.1975806451613
Mississippi,09/2014,66.49834899999999
Mississippi,10/2014,65.1626344516129
Mississippi,11/2014,60.55833330000001
Mississippi,12/2014,74.72311832258066
Missouri,01/2014,61.326201884526554
Missouri,02/2014,65.67125980562659
Missouri,03/2014,58.91776029493088
Missouri,04/2014,60.64731032619048
Missouri,05/2014,65.71961725806453
Missouri,06/2014,75.07739307281554
Missouri,07/2014,65.4672527373272
Missouri,08/2014,71.2786697718894
Missouri,09/2014,71.3848251452381
Missouri,10/2014,68.6410929170507
Missouri,11/2014,63.74781367541766
Missouri,12/2014,76.42806398617512
Montana,01/2014,62.97983867741936
Montana,02/2014,61.01908635714286
Montana,03/2014,62.16532258064516
Montana,04/2014,53.001388866666666
Montana,05/2014,54.36866358064516
Montana,06/2014,58.31052916666666
Montana,07/2014,46.24596774193548
Montana,08/2014,54.306451548387095
Montana,09/2014,55.2
Montana,10/2014,58.10080648387096
Montana,11/2014,64.25025243333333
Montana,12/2014,70.92722729032258
Nebraska,01/2014,58.258064483870974
Nebraska,02/2014,64.33928564285715
Nebraska,03/2014,57.76209670967742
Nebraska,04/2014,60.550000066666676
Nebraska,05/2014,64.12038799999999
Nebraska,06/2014,73.96388893333332
Nebraska,07/2014,66.02688170967743
Nebraska,08/2014,76.26478493548387
Nebraska,09/2014,73.23194443333334
Nebraska,10/2014,63.584677516129034
Nebraska,11/2014,65.75
Nebraska,12/2014,82.07392480645161
Nevada,01/2014,38.65718157419355
Nevada,02/2014,41.08912814285715
Nevada,03/2014,33.382025387096775
Nevada,04/2014,28.372808845070423
Nevada,05/2014,22.563215857142854
Nevada,06/2014,16.514444453333333
Nevada,07/2014,27.92488484516129
Nevada,08/2014,33.81881721935484
Nevada,09/2014,34.47811136029412
Nevada,10/2014,32.349011164383555
Nevada,11/2014,39.94691934693877
Nevada,12/2014,60.81304986451613
New Hampshire,01/2014,68.63239248387099
New Hampshire,02/2014,66.05505957142857
New Hampshire,03/2014,58.81653225806452
New Hampshire,04/2014,64.80063133333333
New Hampshire,05/2014,69.64340812903227
New Hampshire,06/2014,69.39930559999999
New Hampshire,07/2014,75.29771508064515
New Hampshire,08/2014,74.72705461290325
New Hampshire,09/2014,79.33987428333333
New Hampshire,10/2014,81.80241938709678
New Hampshire,11/2014,70.33774154999999
New Hampshire,12/2014,78.48037187272729
New Jersey,01/2014,62.1782450107527
New Jersey,02/2014,62.24406064285714
New Jersey,03/2014,50.27500004301075
New Jersey,04/2014,56.33171299999999
New Jersey,05/2014,62.604404827586215
New Jersey,06/2014,65.50621805555556
New Jersey,07/2014,66.81704810752689
New Jersey,08/2014,66.97596527956989
New Jersey,09/2014,69.64899761111111
New Jersey,10/2014,67.61327288709678
New Jersey,11/2014,59.411104175
New Jersey,12/2014,67.90693728225808
New York,01/2014,64.61225740322581
New York,02/2014,61.33597128571428
New York,03/2014,59.22959736633662
New York,04/2014,63.571492208609264
New York,05/2014,65.16786066964285
New York,06/2014,68.35141762269939
New York,07/2014,70.29607775
New York,08/2014,71.63302735777127
New York,09/2014,73.8072556939394
New York,10/2014,74.10476825294117
New York,11/2014,68.30065797435897
New York,12/2014,77.15486803934427
New Mexico,01/2014,30.779686806451615
New Mexico,02/2014,35.1964285
New Mexico,03/2014,31.310425419354836
New Mexico,04/2014,25.710822533333335
New Mexico,05/2014,27.70003291935484
New Mexico,06/2014,28.626591449999996
New Mexico,07/2014,41.19479606451614
New Mexico,08/2014,44.22761659677419
New Mexico,09/2014,61.45902778333333
New Mexico,10/2014,37.50053764516129
New Mexico,11/2014,35.93611116666666
New Mexico,12/2014,54.13049325806452
Oklahoma,01/2014,47.45010629957806
Oklahoma,02/2014,56.02373772049689
Oklahoma,03/2014,54.01067102106742
Oklahoma,04/2014,52.67560064933135
Oklahoma,05/2014,60.70066246732956
Oklahoma,06/2014,69.05865406413994
Oklahoma,07/2014,64.86912473201691
Oklahoma,08/2014,60.80755309329446
Oklahoma,09/2014,66.20172593033382
Oklahoma,10/2014,63.92190020618557
Oklahoma,11/2014,55.76501097268589
Oklahoma,12/2014,72.36179737004406
Ohio,01/2014,70.57187943548384
Ohio,02/2014,68.73980770769232
Ohio,03/2014,64.79195497849462
Ohio,04/2014,62.3380352
Ohio,05/2014,67.15910882222222
Ohio,06/2014,73.80074073333334
Ohio,07/2014,72.71547664356436
Ohio,08/2014,75.15655447540983
Ohio,09/2014,74.2626736
Ohio,10/2014,75.31599463709675
Ohio,11/2014,69.83243054166665
Ohio,12/2014,79.91706549999999
Oregon,01/2014,70.44132918951613
Oregon,02/2014,73.53655245089286
Oregon,03/2014,65.70430109677419
Oregon,04/2014,61.57755601260505
Oregon,05/2014,59.610364369175635
Oregon,06/2014,59.32406729513889
Oregon,07/2014,54.5660948317152
Oregon,08/2014,58.03744425974026
Oregon,09/2014,57.886388876666665
Oregon,10/2014,69.08625137275986
Oregon,11/2014,72.72753746296296
Oregon,12/2014,77.61562776895306
Pennsylvania,01/2014,43.36214103773585
Pennsylvania,02/2014,40.900638
Pennsylvania,03/2014,40.190909935483866
Pennsylvania,04/2014,36.40590275
Pennsylvania,05/2014,61.0684335
Pennsylvania,06/2014,63.27507569090908
Pennsylvania,07/2014,62.584841539682536
Pennsylvania,08/2014,65.05701015068493
Pennsylvania,09/2014,67.160837
Pennsylvania,10/2014,67.84296595698925
Pennsylvania,11/2014,59.97863414444444
Pennsylvania,12/2014,70.46032968817204
Tennessee,01/2014,62.96885560645162
Tennessee,02/2014,69.30952381428573
Tennessee,03/2014,65.87861685806453
Tennessee,04/2014,62.45872369325153
Tennessee,05/2014,72.2282706075269
Tennessee,06/2014,82.00241088135591
Tennessee,07/2014,78.89290666459627
Tennessee,08/2014,81.07246777472528
Tennessee,09/2014,86.28016183108107
Tennessee,10/2014,79.80800544155842
Tennessee,11/2014,67.11042619999999
Tennessee,12/2014,79.58635753225806
Texas,01/2014,40.32433368023749
Texas,02/2014,50.2701796342155
Texas,03/2014,49.73162962890956
Texas,04/2014,51.257238441100604
Texas,05/2014,54.205175919368244
Texas,06/2014,61.33996248702421
Texas,07/2014,62.96250793112034
Texas,08/2014,63.70029833664185
Texas,09/2014,66.08516152854672
Texas,10/2014,57.80528188751034
Texas,11/2014,50.61947243333333
Texas,12/2014,58.84056021836229
Utah,01/2014,65.30787411026616
Utah,02/2014,58.6546968515464
Utah,03/2014,46.59958842357275
Utah,04/2014,43.820926455769225
Utah,05/2014,37.95283779092702
Utah,06/2014,30.22792448360656
Utah,07/2014,35.145789263888894
Utah,08/2014,48.811875048888886
Utah,09/2014,48.60748308879493
Utah,10/2014,47.63876578804348
Utah,11/2014,54.38292665618861
Utah,12/2014,68.71941252988047
Vermont,01/2014,60.585081554838716
Vermont,02/2014,59.62023806428572
Vermont,03/2014,55.80833333548386
Vermont,04/2014,55.15861113333334
Vermont,05/2014,61.38296521935484
Vermont,06/2014,63.36527778000001
Vermont,07/2014,66.71532258709678
Vermont,08/2014,68.95887094193547
Vermont,09/2014,69.11256935915493
Vermont,10/2014,69.50581287248323
Vermont,11/2014,62.59944442666667
Vermont,12/2014,71.87852006493507
Virginia,01/2014,58.60103049999999
Virginia,02/2014,66.46875005555556
Virginia,03/2014,64.68548377419356
Virginia,04/2014,63.122222300000004
Virginia,05/2014,66.91898906451613
Virginia,06/2014,81.67198063333333
Virginia,07/2014,81.08870967741936
Virginia,08/2014,85.25134412903225
Virginia,09/2014,85.66633989999998
Virginia,10/2014,77.108871
Virginia,11/2014,66.32779137931034
Virginia,12/2014,78.76577832258063
West Virginia,01/2014,0.0
West Virginia,02/2014,0.0
West Virginia,03/2014,0.0
West Virginia,04/2014,0.0
West Virginia,05/2014,0.0
West Virginia,06/2014,0.0
West Virginia,07/2014,0.0
West Virginia,08/2014,0.0
West Virginia,09/2014,0.0
West Virginia,10/2014,0.0
West Virginia,11/2014,0.0
West Virginia,12/2014,0.0
Washington,01/2014,88.95584970967741
Washington,02/2014,74.52214441071429
Washington,03/2014,76.85148913709679
Washington,04/2014,76.24735030000001
Washington,05/2014,76.36478525714284
Washington,06/2014,76.48563709090911
Washington,07/2014,70.33540007843136
Washington,08/2014,73.56128743548388
Washington,09/2014,74.13652079646018
Washington,10/2014,85.26559318390805
Washington,11/2014,74.67000807777778
Washington,12/2014,82.39498451612904
Wisconsin,01/2014,69.07078853763441
Wisconsin,02/2014,65.72222219047619
Wisconsin,03/2014,64.04662229032257
Wisconsin,04/2014,67.98791562352942
Wisconsin,05/2014,65.324721325
Wisconsin,06/2014,74.82414023333334
Wisconsin,07/2014,72.75808394623655
Wisconsin,08/2014,79.33202819354838
Wisconsin,09/2014,75.80781006666666
Wisconsin,10/2014,74.66526416129032
Wisconsin,11/2014,74.66739681111112
Wisconsin,12/2014,81.74438481521739
Wyoming,01/2014,67.47810527359881
Wyoming,02/2014,71.26061173474369
Wyoming,03/2014,63.23523475348496
Wyoming,04/2014,55.80141275076687
Wyoming,05/2014,56.0094723743664
Wyoming,06/2014,51.32174886074075
Wyoming,07/2014,44.26365843342776
Wyoming,08/2014,56.383251100981774
Wyoming,09/2014,55.76376930735615
Wyoming,10/2014,52.89959287806638
Wyoming,11/2014,63.875279066415104
Wyoming,12/2014,74.55784905583756
