State,Month,co
Hawaii,08/2017,0.3314815806451613
Hawaii,09/2017,0.28778727528089887
Hawaii,10/2017,0.345353402173913
Hawaii,11/2017,0.3394289111111111
Hawaii,12/2017,0.376143940860215
Idaho,01/2017,0.4966235913978494
Idaho,02/2017,0.2775237857142857
Idaho,03/2017,0.25050761904761903
Idaho,04/2017,0.24746718965517242
Idaho,05/2017,0.1831918629032258
Idaho,06/2017,0.24370387500000001
Idaho,07/2017,0.30091540650406506
Idaho,08/2017,0.41131861290322586
Idaho,09/2017,0.45890998913043474
Idaho,10/2017,0.32350293548387093
Idaho,11/2017,0.37435507627118636
Idaho,12/2017,0.45240885416666665
Rhode Island,01/2017,0.43503875000000014
Rhode Island,02/2017,0.4117224374999999
Rhode Island,03/2017,0.3441455483870969
Rhode Island,04/2017,0.3345264833333334
Rhode Island,05/2017,0.30568533870967746
Rhode Island,06/2017,0.3237088
Rhode Island,07/2017,0.32720094017094026
Rhode Island,08/2017,0.40261762096774195
Rhode Island,09/2017,0.37795389999999995
Rhode Island,10/2017,0.41274284905660374
Rhode Island,11/2017,0.46703582828282836
Rhode Island,12/2017,0.42632558064516135
Illinois,01/2017,0.22839134677419354
Illinois,02/2017,0.26389751886792456
Illinois,03/2017,0.20294053896103895
Illinois,04/2017,0.21746132666666662
Illinois,05/2017,0.22255566666666668
Illinois,06/2017,0.21117555000000002
Illinois,07/2017,0.16326590322580647
Illinois,08/2017,0.16778083734939758
Illinois,09/2017,0.2292913546511628
Illinois,10/2017,0.26109043243243246
Illinois,11/2017,0.22246749444444444
Illinois,12/2017,0.23653544086021505
Indiana,01/2017,0.34275559790209786
Indiana,02/2017,0.3252867392857143
Indiana,03/2017,0.36753543464052285
Indiana,04/2017,0.32476039
Indiana,05/2017,0.42368963455149505
Indiana,06/2017,0.4437017633333333
Indiana,07/2017,0.4755976092715232
Indiana,08/2017,0.492215536231884
Indiana,09/2017,0.5011920833333333
Indiana,10/2017,0.39627877814569534
Indiana,11/2017,0.38695650000000004
Indiana,12/2017,0.4166585806451612
Iowa,01/2017,0.22407030601092895
Iowa,02/2017,0.23814899999999994
Iowa,03/2017,0.20324443548387097
Iowa,04/2017,0.21706297126436783
Iowa,05/2017,0.19767008064516126
Iowa,06/2017,0.17740277777777777
Iowa,07/2017,0.20467767763157893
Iowa,08/2017,0.2127458333333333
Iowa,09/2017,0.2238370722222222
Iowa,10/2017,0.19608926881720432
Iowa,11/2017,0.2196481277777778
Iowa,12/2017,0.21280747849462367
Kentucky,01/2017,0.22416609890109893
Kentucky,02/2017,0.26315985714285717
Kentucky,03/2017,0.22437033333333337
Kentucky,04/2017,0.22634062222222223
Kentucky,05/2017,0.216388311827957
Kentucky,06/2017,0.20706761666666662
Kentucky,07/2017,0.21470022043010753
Kentucky,08/2017,0.2403893924731183
Kentucky,09/2017,0.27460206666666664
Kentucky,10/2017,0.25391182795698924
Kentucky,11/2017,0.24265045637583899
Kentucky,12/2017,0.24277715068493153
Louisiana,01/2017,0.411003412371134
Louisiana,02/2017,0.3642415
Louisiana,03/2017,0.4516746451612903
Louisiana,04/2017,0.4726156999999999
Louisiana,05/2017,0.4295782661290322
Louisiana,06/2017,0.31959563333333335
Louisiana,07/2017,0.33207337903225803
Louisiana,08/2017,0.43955192741935484
Louisiana,09/2017,0.3811304833333333
Louisiana,10/2017,0.28453000892857144
Louisiana,11/2017,0.3494827155172413
Louisiana,12/2017,0.48617494
Maine,01/2017,0.2128301318681319
Maine,02/2017,0.23442451785714286
Maine,03/2017,0.21344525268817205
Maine,04/2017,0.19522715000000004
Maine,05/2017,0.16670612643678168
Maine,06/2017,0.15901448734177215
Maine,07/2017,0.15836444623655915
Maine,08/2017,0.17721951075268816
Maine,09/2017,0.19839295348837216
Maine,10/2017,0.17701226344086027
Maine,11/2017,0.19396950561797754
Maine,12/2017,0.16367920967741936
Maryland,01/2017,0.1843418107142857
Maryland,02/2017,0.20768511827956992
Maryland,03/2017,0.17583109570957098
Maryland,04/2017,0.17155176206896552
Maryland,05/2017,0.14811733986928105
Maryland,06/2017,0.15345256271186442
Maryland,07/2017,0.17141449815498153
Maryland,08/2017,0.18957186274509805
Maryland,09/2017,0.17609789666666667
Maryland,10/2017,0.18110193548387093
Maryland,11/2017,0.2057336385135135
Maryland,12/2017,0.20827457692307694
Massachusetts,01/2017,0.28182583236994224
Massachusetts,02/2017,0.2742973422619048
Massachusetts,03/2017,0.23107751098901103
Massachusetts,04/2017,0.2184546281690141
Massachusetts,05/2017,0.19352739729729734
Massachusetts,06/2017,0.19344962889518416
Massachusetts,07/2017,0.20232358870967743
Massachusetts,08/2017,0.2310570574712644
Massachusetts,09/2017,0.2272535977653631
Massachusetts,10/2017,0.2357198575342466
Massachusetts,11/2017,0.2605131444444444
Massachusetts,12/2017,0.27722251344086024
Michigan,01/2017,0.3711121827956989
Michigan,02/2017,0.37579758730158735
Michigan,03/2017,0.3671394605734767
Michigan,04/2017,0.40170302962962967
Michigan,05/2017,0.3440839097605893
Michigan,06/2017,0.3174758302238806
Michigan,07/2017,0.3629769190647482
Michigan,08/2017,0.4074551504587156
Michigan,09/2017,0.4590157647058824
Michigan,10/2017,0.40159895698924725
Michigan,11/2017,0.4281903844696969
Michigan,12/2017,0.4407833637992831
Minnesota,01/2017,0.23911434562211983
Minnesota,02/2017,0.22020773724489795
Minnesota,03/2017,0.23782505633802817
Minnesota,04/2017,0.2713223071428572
Minnesota,05/2017,0.21772715668202766
Minnesota,06/2017,0.23639149285714284
Minnesota,07/2017,0.27719065668202764
Minnesota,08/2017,0.275007797235023
Minnesota,09/2017,0.28504426666666666
Minnesota,10/2017,0.25578456459330146
Minnesota,11/2017,0.28263597142857144
Minnesota,12/2017,0.23474216820276494
Mississippi,01/2017,0.22259340322580648
Mississippi,02/2017,0.23390242857142857
Mississippi,03/2017,0.22010822580645156
Mississippi,04/2017,0.23003545
Mississippi,05/2017,0.22134869354838702
Mississippi,06/2017,0.17411744999999998
Mississippi,07/2017,0.23543074074074075
Mississippi,08/2017,0.2792291451612903
Mississippi,09/2017,0.3677757333333333
Mississippi,10/2017,0.2757792580645161
Mississippi,11/2017,0.34955575
Mississippi,12/2017,0.32401093548387094
Missouri,01/2017,0.27221588709677425
Missouri,02/2017,0.27804390476190477
Missouri,03/2017,0.24805300537634412
Missouri,04/2017,0.25164376111111114
Missouri,05/2017,0.25231825806451613
Missouri,06/2017,0.24945198765432094
Missouri,07/2017,0.2494231761363636
Missouri,08/2017,0.27352701612903224
Missouri,09/2017,0.29984432222222224
Missouri,10/2017,0.2628569946236559
Missouri,11/2017,0.27670181250000003
Missouri,12/2017,0.28643744827586204
Montana,01/2017,0.18905422580645168
Montana,02/2017,0.18745991071428575
Montana,03/2017,0.18319539166666668
Montana,04/2017,0.19035198333333334
Montana,05/2017,0.18314118852459016
Montana,06/2017,0.1631337368421053
Montana,07/2017,0.19889600806451607
Montana,08/2017,0.27510856451612903
Montana,09/2017,0.224576625
Montana,10/2017,0.15489846226415097
Montana,11/2017,0.16001592307692314
Montana,12/2017,0.15819295161290328
Nebraska,01/2017,0.3352877338709678
Nebraska,02/2017,0.30500929464285714
Nebraska,03/2017,0.2720848467741936
Nebraska,04/2017,0.2269353047619047
Nebraska,05/2017,0.24817579032258066
Nebraska,06/2017,0.23933468333333335
Nebraska,07/2017,0.27979044354838706
Nebraska,08/2017,0.22207213709677415
Nebraska,09/2017,0.2886828583333333
Nebraska,10/2017,0.306867870967742
Nebraska,11/2017,0.3532664
Nebraska,12/2017,0.3085158548387097
Nevada,01/2017,0.3585595112612613
Nevada,02/2017,0.3204305
Nevada,03/2017,0.3651284758064516
Nevada,04/2017,0.24824119886363635
Nevada,05/2017,0.23426932162162165
Nevada,06/2017,0.20690823699421965
Nevada,07/2017,0.23556296505376342
Nevada,08/2017,0.2437241801075269
Nevada,09/2017,0.2706339497206704
Nevada,10/2017,0.39871875537634405
Nevada,11/2017,0.49417912044817924
Nevada,12/2017,0.7872159139784946
New Hampshire,01/2017,0.16254295161290322
New Hampshire,02/2017,0.17291385714285717
New Hampshire,03/2017,0.16188841129032258
New Hampshire,04/2017,0.1376615
New Hampshire,05/2017,0.11739958870967741
New Hampshire,06/2017,0.114092825
New Hampshire,07/2017,0.1433837254901961
New Hampshire,08/2017,0.16917844354838707
New Hampshire,09/2017,0.17307578333333334
New Hampshire,10/2017,0.15597070161290322
New Hampshire,11/2017,0.16916423333333336
New Hampshire,12/2017,0.16986632258064513
New Jersey,01/2017,0.3319340860215054
New Jersey,02/2017,0.32424275595238095
New Jersey,03/2017,0.28417746505376346
New Jersey,04/2017,0.2637547787356322
New Jersey,05/2017,0.23829619189189188
New Jersey,06/2017,0.2445470223463687
New Jersey,07/2017,0.24867930769230773
New Jersey,08/2017,0.28180062634408604
New Jersey,09/2017,0.2758075361111111
New Jersey,10/2017,0.28921274462365587
New Jersey,11/2017,0.36814520555555563
New Jersey,12/2017,0.3767064086021506
New York,01/2017,0.19218234229390682
New York,02/2017,0.18212223092369478
New York,03/2017,0.16536600537634408
New York,04/2017,0.17262825762711864
New York,05/2017,0.15574737583892617
New York,06/2017,0.14882440924657533
New York,07/2017,0.13733400986842104
New York,08/2017,0.13937270951585976
New York,09/2017,0.18494097157190637
New York,10/2017,0.18483948381877024
New York,11/2017,0.21724723116438358
New York,12/2017,0.20452770483870966
New Mexico,01/2017,0.2831769354838709
New Mexico,02/2017,0.26595085454545453
New Mexico,03/2017,0.20348974193548394
New Mexico,04/2017,0.19183084873949582
New Mexico,05/2017,0.15048398387096779
New Mexico,06/2017,0.14461817500000002
New Mexico,07/2017,0.10691279032258066
New Mexico,08/2017,0.11200891935483873
New Mexico,09/2017,0.15405276666666667
New Mexico,10/2017,0.2124064112903226
New Mexico,11/2017,0.2725310916666667
New Mexico,12/2017,0.42006620967741926
Oklahoma,01/2017,0.2902416707317073
Oklahoma,02/2017,0.2582186517857143
Oklahoma,03/2017,0.27853349596774196
Oklahoma,04/2017,0.2662619041666667
Oklahoma,05/2017,0.25539737916666666
Oklahoma,06/2017,0.24318558333333334
Oklahoma,07/2017,0.23857229523809526
Oklahoma,08/2017,0.2634538
Oklahoma,09/2017,0.26900488181818183
Oklahoma,10/2017,0.22975150806451614
Oklahoma,11/2017,0.2923671958333333
Oklahoma,12/2017,0.2471891774193548
Ohio,01/2017,0.2072351094470046
Ohio,02/2017,0.2366213736702128
Ohio,03/2017,0.20474955208333334
Ohio,04/2017,0.20099626187576128
Ohio,05/2017,0.3260499735023042
Ohio,06/2017,0.18168176547619047
Ohio,07/2017,0.20053898387096775
Ohio,08/2017,0.23976818202764974
Ohio,09/2017,0.2613453225419664
Ohio,10/2017,0.22706064593301434
Ohio,11/2017,0.20400018734491315
Ohio,12/2017,0.22675409367681498
Oregon,01/2017,0.3461637499999999
Oregon,02/2017,0.2743973818181818
Oregon,03/2017,0.2638793333333333
Oregon,04/2017,0.273803375
Oregon,05/2017,0.0
Oregon,06/2017,0.174003625
Oregon,07/2017,0.13553235576923076
Oregon,08/2017,0.21644012096774196
Oregon,09/2017,0.26903647500000005
Oregon,10/2017,0.30814632258064517
Oregon,11/2017,0.23748914166666665
Oregon,12/2017,0.23929620161290327
Pennsylvania,01/2017,0.262187651734104
Pennsylvania,02/2017,0.24575645770392748
Pennsylvania,03/2017,0.24286427192982454
Pennsylvania,04/2017,0.21379590586419753
Pennsylvania,05/2017,0.1688522661764706
Pennsylvania,06/2017,0.19092141818181818
Pennsylvania,07/2017,0.23093954559270513
Pennsylvania,08/2017,0.24272497345132743
Pennsylvania,09/2017,0.25170627980132454
Pennsylvania,10/2017,0.19000572155688622
Pennsylvania,11/2017,0.23091781692307695
Pennsylvania,12/2017,0.2676437225609756
Tennessee,01/2017,0.24739172314049587
Tennessee,02/2017,0.25124748660714286
Tennessee,03/2017,0.24886337500000003
Tennessee,04/2017,0.26133416249999997
Tennessee,05/2017,0.21719723584905665
Tennessee,06/2017,0.22443662916666665
Tennessee,07/2017,0.24855576209677419
Tennessee,08/2017,0.26098428629032255
Tennessee,09/2017,0.28096010000000005
Tennessee,10/2017,0.24477315573770492
Tennessee,11/2017,0.29594770967741935
Tennessee,12/2017,0.27319853719008264
Texas,01/2017,0.2851816286407767
Texas,02/2017,0.3159407207792208
Texas,03/2017,0.3089640987224158
Texas,04/2017,0.29507299514563107
Texas,05/2017,0.2954261476744186
Texas,06/2017,0.28637405623471884
Texas,07/2017,0.2748934794326241
Texas,08/2017,0.2906653951612903
Texas,09/2017,0.33421973561430796
Texas,10/2017,0.32893326638176634
Texas,11/2017,0.36167510694444444
Texas,12/2017,0.3732633450608931
Utah,01/2017,0.45531113440860216
Utah,02/2017,0.42766408928571426
Utah,03/2017,0.36395158602150535
Utah,04/2017,0.28182330555555557
Utah,05/2017,0.24566484408602154
Utah,06/2017,0.21943638028169013
Utah,07/2017,0.23513485628742517
Utah,08/2017,0.2874973010752688
Utah,09/2017,0.3293498834355828
Utah,10/2017,0.42051081818181824
Utah,11/2017,0.5377359934210526
Utah,12/2017,0.5582516830601094
Vermont,01/2017,0.2260687688172043
Vermont,02/2017,0.24791174404761906
Vermont,03/2017,0.21492662365591397
Vermont,04/2017,0.19593700578034684
Vermont,05/2017,0.1821099569892473
Vermont,06/2017,0.2005327666666666
Vermont,07/2017,0.23187261290322578
Vermont,08/2017,0.24906557692307693
Vermont,09/2017,0.2178654277777778
Vermont,10/2017,0.19016478688524593
Vermont,11/2017,0.20533042777777777
Vermont,12/2017,0.22145724193548386
Virginia,01/2017,0.2749380465116279
Virginia,02/2017,0.2936730968586388
Virginia,03/2017,0.28181177536231883
Virginia,04/2017,0.2299092329842932
Virginia,05/2017,0.21328126958525345
Virginia,06/2017,0.21050680238095237
Virginia,07/2017,0.24411604147465435
Virginia,08/2017,0.24806662442396313
Virginia,09/2017,0.2981045980392157
Virginia,10/2017,0.3134249483568075
Virginia,11/2017,0.3078440776699029
Virginia,12/2017,0.305175603960396
West Virginia,01/2017,0.25763422580645157
West Virginia,02/2017,0.26907819642857145
West Virginia,03/2017,0.2579009516129032
West Virginia,04/2017,0.2420885
West Virginia,05/2017,0.2290534193548387
West Virginia,06/2017,0.23193731666666662
West Virginia,07/2017,0.223359629032258
West Virginia,08/2017,0.23425362903225805
West Virginia,09/2017,0.2557203666666667
West Virginia,10/2017,0.24057932258064518
West Virginia,11/2017,0.2548160666666667
West Virginia,12/2017,0.2517081451612903
Washington,01/2017,0.33410546987951806
Washington,02/2017,0.2515250980392157
Washington,03/2017,0.24574339784946234
Washington,04/2017,0.23342044827586203
Washington,05/2017,0.2336001559139785
Washington,06/2017,0.2045783389830509
Washington,07/2017,0.19527249456521736
Washington,08/2017,0.272684793939394
Washington,09/2017,0.24761709316770186
Washington,10/2017,0.2535606569767442
Washington,11/2017,0.2593978057142857
Washington,12/2017,0.33060267597765364
Wisconsin,01/2017,0.1921517741935484
Wisconsin,02/2017,0.19265397321428573
Wisconsin,03/2017,0.1900901935483871
Wisconsin,04/2017,0.18163325892857143
Wisconsin,05/2017,0.15649205645161293
Wisconsin,06/2017,0.18634785
Wisconsin,07/2017,0.20130159322033897
Wisconsin,08/2017,0.2309875819672131
Wisconsin,09/2017,0.223519725
Wisconsin,10/2017,0.19212739516129032
Wisconsin,11/2017,0.206031925
Wisconsin,12/2017,0.22187934210526317
Wyoming,01/2017,0.14584620967741935
Wyoming,02/2017,0.14946945535714287
Wyoming,03/2017,0.1789833548387097
Wyoming,04/2017,0.1923550166666667
Wyoming,05/2017,0.18716829838709678
Wyoming,06/2017,0.16855609166666669
Wyoming,07/2017,0.18370365322580645
Wyoming,08/2017,0.22183793548387093
Wyoming,09/2017,0.21929668333333335
Wyoming,10/2017,0.16444190566037734
Wyoming,11/2017,0.10173530722891565
Wyoming,12/2017,0.10658547311827958
