State,Month,humidity
South Carolina,05/2017,66.53668329032259
South Carolina,06/2017,69.13452376666667
South Carolina,07/2017,72.29301077419355
South Carolina,08/2017,72.0523024516129
South Carolina,09/2017,68.3023331
South Carolina,10/2017,75.5720485625
South Carolina,11/2017,71.34438129166666
South Carolina,12/2017,68.1034947096774
Colorado,01/2017,70.9707115881226
Colorado,02/2017,58.59920249099099
Colorado,03/2017,44.624475659615385
Colorado,04/2017,45.420677478431365
Colorado,05/2017,47.533388477186314
Colorado,06/2017,33.2284255
Colorado,07/2017,46.00142950604839
Colorado,08/2017,46.33598075243665
Colorado,09/2017,49.30049920185185
Colorado,10/2017,46.27528951444043
Colorado,11/2017,50.19393819144982
Colorado,12/2017,47.36985834274953
Connecticut,01/2017,48.618858645161296
Connecticut,02/2017,44.52445987037037
Connecticut,03/2017,39.66037530645161
Connecticut,04/2017,55.28589922368421
Connecticut,05/2017,58.88101830645162
Connecticut,06/2017,63.213059138888894
Connecticut,07/2017,68.95158088709677
Connecticut,08/2017,67.66305952150537
Connecticut,09/2017,71.2471627611111
Connecticut,10/2017,64.62704579347826
Connecticut,11/2017,52.63781569444444
Connecticut,12/2017,44.33136131318681
North Dakota,01/2017,78.16330279838711
North Dakota,02/2017,77.27496246846847
North Dakota,03/2017,73.14035312605043
North Dakota,04/2017,65.02759500833334
North Dakota,05/2017,55.14491747580645
North Dakota,06/2017,54.927430525
North Dakota,07/2017,57.74630375
North Dakota,08/2017,65.08534950806451
North Dakota,09/2017,65.51948864166667
North Dakota,10/2017,59.94780466935483
North Dakota,11/2017,72.21249039166666
North Dakota,12/2017,72.45662533064517
South Dakota,01/2017,72.01071285245901
South Dakota,02/2017,67.0799275818182
South Dakota,03/2017,58.933165781250004
South Dakota,04/2017,62.87028984999999
South Dakota,05/2017,59.55823130645162
South Dakota,06/2017,54.97176028333333
South Dakota,07/2017,50.58638209756098
South Dakota,08/2017,63.65739862903226
South Dakota,09/2017,59.96953413333333
South Dakota,10/2017,53.85258833870968
South Dakota,11/2017,59.94375
South Dakota,12/2017,62.98148830645162
Delaware,01/2017,62.43951616129032
Delaware,02/2017,51.75595235714285
Delaware,03/2017,50.30388038709677
Delaware,04/2017,57.14444446666666
Delaware,05/2017,60.90456993548386
Delaware,06/2017,56.84722226666666
Delaware,07/2017,0.0
Delaware,08/2017,64.0787750967742
Delaware,09/2017,62.8902174
Delaware,10/2017,67.7496012631579
Delaware,11/2017,54.35294111764705
Delaware,12/2017,54.54166664516129
Florida,01/2017,74.23252684946237
Florida,02/2017,73.27380953571428
Florida,03/2017,64.82372751724138
Florida,04/2017,65.38839331111112
Florida,05/2017,66.42334788888888
Florida,06/2017,76.32214361627908
Florida,07/2017,75.47043788172043
Florida,08/2017,75.92782491397851
Florida,09/2017,73.65050038666665
Florida,10/2017,72.06810203333332
Florida,11/2017,73.93331010588236
Florida,12/2017,78.32461682758618
Georgia,01/2017,73.90606802150538
Georgia,02/2017,67.46228333333333
Georgia,03/2017,61.31062868817203
Georgia,04/2017,69.9687985
Georgia,05/2017,72.66917208602152
Georgia,06/2017,79.62514651123597
Georgia,07/2017,80.35964994086021
Georgia,08/2017,80.95851352150537
Georgia,09/2017,76.59877552298849
Georgia,10/2017,76.67010658064517
Georgia,11/2017,78.54729269444445
Georgia,12/2017,75.94825695698924
Hawaii,01/2017,79.33049245454545
Hawaii,02/2017,80.03483002380952
Hawaii,03/2017,77.74014336559141
Hawaii,04/2017,78.90833336666665
Hawaii,05/2017,79.31317207526882
Hawaii,06/2017,76.93316495061728
Hawaii,07/2017,76.24775980645163
Hawaii,08/2017,77.41407590322582
Hawaii,09/2017,79.20803877777779
Hawaii,10/2017,80.77442528735631
Hawaii,11/2017,76.9270833166667
Hawaii,12/2017,77.90657120731709
Idaho,01/2017,70.97965088715279
Idaho,02/2017,70.18677326981133
Idaho,03/2017,67.70664506390328
Idaho,04/2017,61.37881247192982
Idaho,05/2017,57.98274313309982
Idaho,06/2017,54.40082497325103
Idaho,07/2017,39.37772259582543
Idaho,08/2017,39.06293248623853
Idaho,09/2017,52.038340022471914
Idaho,10/2017,61.442191639042356
Idaho,11/2017,71.26171117894737
Idaho,12/2017,73.2502562140411
Rhode Island,01/2017,71.51972301612905
Rhode Island,02/2017,65.55049821428572
Rhode Island,03/2017,56.31437011290322
Rhode Island,04/2017,70.14030798333333
Rhode Island,05/2017,70.9785822419355
Rhode Island,06/2017,69.21058773333333
Rhode Island,07/2017,73.43024388172044
Rhode Island,08/2017,71.84030696774194
Rhode Island,09/2017,75.42077291666666
Rhode Island,10/2017,74.68101329032255
Rhode Island,11/2017,68.81450923333334
Rhode Island,12/2017,64.41491354838709
Illinois,01/2017,72.14212249032259
Illinois,02/2017,62.35895444285715
Illinois,03/2017,61.482103780645154
Illinois,04/2017,64.46327502013422
Illinois,05/2017,66.5223248967742
Illinois,06/2017,63.53147533333334
Illinois,07/2017,74.83092633548387
Illinois,08/2017,75.12085336601307
Illinois,09/2017,66.70111671999999
Illinois,10/2017,68.20922023225806
Illinois,11/2017,65.07643341999999
Illinois,12/2017,59.151896612903215
Indiana,01/2017,65.0570235745033
Indiana,02/2017,56.72837355178572
Indiana,03/2017,53.50264579618768
Indiana,04/2017,57.93345186564885
Indiana,05/2017,62.266967641255604
Indiana,06/2017,62.45950608888889
Indiana,07/2017,71.67832183102918
Indiana,08/2017,69.28955889247312
Indiana,09/2017,66.99484843939393
Indiana,10/2017,65.27755934638554
Indiana,11/2017,57.82721183796296
Indiana,12/2017,50.543353279266576
Iowa,01/2017,72.07660342105262
Iowa,02/2017,62.06082591071429
Iowa,03/2017,60.14350094354839
Iowa,04/2017,63.53020830416666
Iowa,05/2017,62.696623721774195
Iowa,06/2017,59.01577045054946
Iowa,07/2017,69.47070998156683
Iowa,08/2017,69.88002757727273
Iowa,09/2017,64.78080124166667
Iowa,10/2017,66.45866935080645
Iowa,11/2017,61.98150093697479
Iowa,12/2017,59.30615914634147
Kentucky,01/2017,65.7360214967742
Kentucky,02/2017,56.430900671428574
Kentucky,03/2017,53.17552425806452
Kentucky,04/2017,59.87044690000001
Kentucky,05/2017,65.79892880392156
Kentucky,06/2017,66.31277774666668
Kentucky,07/2017,71.39919353548386
Kentucky,08/2017,70.99544054193548
Kentucky,09/2017,71.90583335333334
Kentucky,10/2017,69.32058207096773
Kentucky,11/2017,62.70101849999999
Kentucky,12/2017,57.38629034193548
Louisiana,01/2017,72.85215061290323
Louisiana,02/2017,72.50892842857142
Louisiana,03/2017,70.29239977419356
Louisiana,04/2017,69.0295455
Louisiana,05/2017,71.09677422580644
Louisiana,06/2017,76.51944453333334
Louisiana,07/2017,75.25537632258063
Louisiana,08/2017,78.1008064516129
Louisiana,09/2017,67.66944443333334
Louisiana,10/2017,70.70029535483869
Louisiana,11/2017,72.75416666666666
Louisiana,12/2017,76.82526883870968
Maine,01/2017,75.70471012903225
Maine,02/2017,77.08333330357144
Maine,03/2017,65.98091177419354
Maine,04/2017,81.31874996666667
Maine,05/2017,83.57760640322581
Maine,06/2017,80.34707126666666
Maine,07/2017,78.5590618172043
Maine,08/2017,76.5953073139535
Maine,09/2017,81.52439894444446
Maine,10/2017,81.05002124999999
Maine,11/2017,74.14439653448275
Maine,12/2017,76.97969682258065
Maryland,01/2017,67.46601332231405
Maryland,02/2017,55.005997448660715
Maryland,03/2017,55.475559232258064
Maryland,04/2017,62.4502274454343
Maryland,05/2017,68.71435254094828
Maryland,06/2017,64.2823600911111
Maryland,07/2017,71.7188249935484
Maryland,08/2017,74.45540592456896
Maryland,09/2017,72.83497202444445
Maryland,10/2017,71.90831999569892
Maryland,11/2017,64.02847928571428
Maryland,12/2017,59.03350019612069
Massachusetts,01/2017,69.24878628287841
Massachusetts,02/2017,64.32479648901099
Massachusetts,03/2017,56.606414585607936
Massachusetts,04/2017,67.89488605384615
Massachusetts,05/2017,71.79386904962779
Massachusetts,06/2017,67.98695052564103
Massachusetts,07/2017,71.73527144168735
Massachusetts,08/2017,71.57566275186105
Massachusetts,09/2017,76.23255127692308
Massachusetts,10/2017,74.34843211414392
Massachusetts,11/2017,67.4770696923077
Massachusetts,12/2017,65.8522138808933
Michigan,01/2017,81.68384106810036
Michigan,02/2017,68.9291438247012
Michigan,03/2017,66.50347320723684
Michigan,04/2017,64.07277776000001
Michigan,05/2017,62.85956236956522
Michigan,06/2017,60.5520564121212
Michigan,07/2017,66.23775956598242
Michigan,08/2017,67.80498531671553
Michigan,09/2017,70.50077248787879
Michigan,10/2017,71.30034215542521
Michigan,11/2017,68.91723794375
Michigan,12/2017,72.07612413196482
Minnesota,01/2017,77.46505377419355
Minnesota,02/2017,68.80729166071428
Minnesota,03/2017,61.663978532258064
Minnesota,04/2017,62.95277778333334
Minnesota,05/2017,62.56653229032258
Minnesota,06/2017,64.91944445
Minnesota,07/2017,68.65658598387095
Minnesota,08/2017,72.66868277419356
Minnesota,09/2017,74.78680556666669
Minnesota,10/2017,69.25604580392157
Minnesota,11/2017,74.97425374999999
Minnesota,12/2017,73.93817201612904
Mississippi,01/2017,39.48790322580645
Mississippi,02/2017,28.56845235714286
Mississippi,03/2017,30.241529903225803
Mississippi,04/2017,52.577777833333336
Mississippi,05/2017,56.53831980645162
Mississippi,06/2017,63.16671842857143
Mississippi,07/2017,58.941912161290325
Mississippi,08/2017,84.14865593548387
Mississippi,09/2017,71.51491543333333
Mississippi,10/2017,67.22273419354839
Mississippi,11/2017,71.03749993333332
Mississippi,12/2017,49.80779570967742
Missouri,01/2017,74.84138448956357
Missouri,02/2017,60.92320478794179
Missouri,03/2017,61.7063207670251
Missouri,04/2017,66.18381124814815
Missouri,05/2017,66.11706924253731
Missouri,06/2017,63.05929424259259
Missouri,07/2017,66.37816261272727
Missouri,08/2017,70.79255424236985
Missouri,09/2017,65.1066760537037
Missouri,10/2017,66.46980069892473
Missouri,11/2017,64.52078718703703
Missouri,12/2017,62.56152278673835
Montana,01/2017,73.94690858064514
Montana,02/2017,74.30771678571429
Montana,03/2017,67.28494622580645
Montana,04/2017,66.95199826666668
Montana,05/2017,59.76655672580645
Montana,06/2017,55.33164873333333
Montana,07/2017,42.712687032258074
Montana,08/2017,44.665375677419355
Montana,09/2017,59.46294191666666
Montana,10/2017,63.178529693548384
Montana,11/2017,75.83055556666666
Montana,12/2017,78.78360220967741
Nebraska,01/2017,75.13709680645162
Nebraska,02/2017,62.90327385714286
Nebraska,03/2017,62.96370967741935
Nebraska,04/2017,66.65138886666666
Nebraska,05/2017,57.90456993548386
Nebraska,06/2017,54.551388800000005
Nebraska,07/2017,64.02822580645162
Nebraska,08/2017,67.04301074193549
Nebraska,09/2017,64.29027773333334
Nebraska,10/2017,66.734375
Nebraska,11/2017,62.5875
Nebraska,12/2017,64.59677419354838
Nevada,01/2017,57.830236567741935
Nevada,02/2017,50.33169562142857
Nevada,03/2017,39.83701465789474
Nevada,04/2017,34.710271462585034
Nevada,05/2017,29.759672187096776
Nevada,06/2017,24.424686445945948
Nevada,07/2017,25.932176451612904
Nevada,08/2017,29.976677219999996
Nevada,09/2017,35.5238762972973
Nevada,10/2017,30.97242865161291
Nevada,11/2017,44.027702006666665
Nevada,12/2017,41.09773762745098
New Hampshire,01/2017,73.46556312903228
New Hampshire,02/2017,67.08635826785715
New Hampshire,03/2017,59.537324209677415
New Hampshire,04/2017,69.73423923333334
New Hampshire,05/2017,75.13852114516126
New Hampshire,06/2017,71.783127779661
New Hampshire,07/2017,75.02822582258065
New Hampshire,08/2017,75.86977203225808
New Hampshire,09/2017,79.07594693333333
New Hampshire,10/2017,77.8684549516129
New Hampshire,11/2017,72.43336351666667
New Hampshire,12/2017,75.00855962903223
New Jersey,01/2017,64.88106348360655
New Jersey,02/2017,56.008257125
New Jersey,03/2017,51.87557560728745
New Jersey,04/2017,59.28791136324786
New Jersey,05/2017,63.232499282700424
New Jersey,06/2017,60.30251735833334
New Jersey,07/2017,65.57325269354838
New Jersey,08/2017,65.93865754251013
New Jersey,09/2017,66.49160174583334
New Jersey,10/2017,66.38079597142857
New Jersey,11/2017,60.73645933755274
New Jersey,12/2017,57.87361702822581
New York,01/2017,69.94422018139535
New York,02/2017,65.11445332663317
New York,03/2017,61.728783720183486
New York,04/2017,66.79094192890994
New York,05/2017,67.90420965531915
New York,06/2017,68.0794263574468
New York,07/2017,72.71007910887097
New York,08/2017,71.45137146370968
New York,09/2017,73.99771060416667
New York,10/2017,71.90548898353909
New York,11/2017,69.88930874369748
New York,12/2017,70.08966418951613
New Mexico,01/2017,51.0
New Mexico,02/2017,42.814951
New Mexico,03/2017,33.48991929032258
New Mexico,04/2017,35.867005733333336
New Mexico,05/2017,32.26490539784946
New Mexico,06/2017,27.395732733333332
New Mexico,07/2017,42.64407661290322
New Mexico,08/2017,46.80493220430105
New Mexico,09/2017,41.67222221111111
New Mexico,10/2017,40.13758552688172
New Mexico,11/2017,37.00669195
New Mexico,12/2017,34.334784564516134
Oklahoma,01/2017,60.22542601438849
Oklahoma,02/2017,56.56172514449212
Oklahoma,03/2017,56.61229296397515
Oklahoma,04/2017,66.28487420549739
Oklahoma,05/2017,61.35373178392622
Oklahoma,06/2017,62.897171753911806
Oklahoma,07/2017,64.02720080440773
Oklahoma,08/2017,70.17931493947731
Oklahoma,09/2017,62.52172043793585
Oklahoma,10/2017,59.825173683527886
Oklahoma,11/2017,62.28397925200001
Oklahoma,12/2017,58.96580911021505
Ohio,01/2017,81.57711174193547
Ohio,02/2017,69.54528857657657
Ohio,03/2017,69.9842674590164
Ohio,04/2017,65.71562764957265
Ohio,05/2017,71.20671007258065
Ohio,06/2017,66.232777825
Ohio,07/2017,74.07983462601626
Ohio,08/2017,72.30002333064517
Ohio,09/2017,69.13223836666666
Ohio,10/2017,73.9489034919355
Ohio,11/2017,71.53446785833333
Ohio,12/2017,73.06733759322033
Oregon,01/2017,78.40659573118279
Oregon,02/2017,74.48157232738095
Oregon,03/2017,72.48515660752689
Oregon,04/2017,65.12587851666667
Oregon,05/2017,59.080384223255805
Oregon,06/2017,55.06320033333333
Oregon,07/2017,45.96011156221198
Oregon,08/2017,47.740850202764975
Oregon,09/2017,59.0876294
Oregon,10/2017,66.11066334946236
Oregon,11/2017,76.48867824444444
Oregon,12/2017,78.51477519354839
Pennsylvania,01/2017,67.06660808870967
Pennsylvania,02/2017,56.05084791071429
Pennsylvania,03/2017,54.99568200806451
Pennsylvania,04/2017,57.708872199999995
Pennsylvania,05/2017,62.08998655645161
Pennsylvania,06/2017,60.70376485
Pennsylvania,07/2017,66.67243121774194
Pennsylvania,08/2017,67.12940107258063
Pennsylvania,09/2017,66.87113675
Pennsylvania,10/2017,68.09985095121952
Pennsylvania,11/2017,62.77172338333333
Pennsylvania,12/2017,61.732374941176474
Tennessee,01/2017,78.53383458064516
Tennessee,02/2017,67.32301516964286
Tennessee,03/2017,65.82803408064517
Tennessee,04/2017,70.15076476799997
Tennessee,05/2017,76.70017603921569
Tennessee,06/2017,80.38827920666667
Tennessee,07/2017,81.86962363870968
Tennessee,08/2017,82.5958957032258
Tennessee,09/2017,78.06967449324324
Tennessee,10/2017,72.24360681935484
Tennessee,11/2017,73.67569446666667
Tennessee,12/2017,74.0071175483871
Texas,01/2017,51.093610766362886
Texas,02/2017,52.35794051465202
Texas,03/2017,51.905147366721856
Texas,04/2017,54.017180012027495
Texas,05/2017,53.93250161668071
Texas,06/2017,61.503146943820234
Texas,07/2017,64.17393451963241
Texas,08/2017,65.33966989028778
Texas,09/2017,59.19770634578627
Texas,10/2017,53.51608795281457
Texas,11/2017,55.407731264102566
Texas,12/2017,51.239608141025634
Utah,01/2017,77.06233488387097
Utah,02/2017,67.41638381428571
Utah,03/2017,51.00509870537635
Utah,04/2017,47.57311432444445
Utah,05/2017,43.58420799150743
Utah,06/2017,31.567130152173913
Utah,07/2017,37.12654171827957
Utah,08/2017,37.86591414442013
Utah,09/2017,49.538216737527115
Utah,10/2017,45.14782657862904
Utah,11/2017,55.5096826125
Utah,12/2017,61.31625549395161
Vermont,01/2017,66.76111500645162
Vermont,02/2017,63.782488900000004
Vermont,03/2017,58.24059141935483
Vermont,04/2017,63.105
Vermont,05/2017,67.0067426516129
Vermont,06/2017,67.5617015945946
Vermont,07/2017,70.13805514193548
Vermont,08/2017,68.47150681935483
Vermont,09/2017,73.65833336000001
Vermont,10/2017,67.29159743137254
Vermont,11/2017,64.32270856081081
Vermont,12/2017,67.25696607843138
Virginia,01/2017,76.98463903225806
Virginia,02/2017,59.74270192857143
Virginia,03/2017,65.96505383870966
Virginia,04/2017,67.58320703333334
Virginia,05/2017,73.68841638709678
Virginia,06/2017,73.73194443333334
Virginia,07/2017,79.03225803225807
Virginia,08/2017,83.10331199999999
Virginia,09/2017,81.09583336666667
Virginia,10/2017,74.85013448387097
Virginia,11/2017,69.161995
Virginia,12/2017,64.31854832258064
West Virginia,01/2017,72.3039468064516
West Virginia,02/2017,57.417378321428565
West Virginia,03/2017,57.2138265483871
West Virginia,04/2017,60.74667876666667
West Virginia,05/2017,64.41123180645161
West Virginia,06/2017,62.51582126666666
West Virginia,07/2017,67.3244946451613
West Virginia,08/2017,69.72758226086957
West Virginia,09/2017,0.0
West Virginia,10/2017,67.58432546428571
West Virginia,11/2017,66.84305556666666
West Virginia,12/2017,60.88844103225806
Washington,01/2017,74.96687704838709
Washington,02/2017,83.87170841071428
Washington,03/2017,86.75864888709677
Washington,04/2017,79.39229404999999
Washington,05/2017,78.00292251612903
Washington,06/2017,75.77694277500001
Washington,07/2017,75.35775567741936
Washington,08/2017,73.75042578225806
Washington,09/2017,76.010494675
Washington,10/2017,82.00373785483872
Washington,11/2017,87.918489225
Washington,12/2017,87.23324691129031
Wisconsin,01/2017,80.75851259139785
Wisconsin,02/2017,71.99806286904762
Wisconsin,03/2017,71.81215380645162
Wisconsin,04/2017,74.13343026666666
Wisconsin,05/2017,74.0042359139785
Wisconsin,06/2017,74.76334024444446
Wisconsin,07/2017,78.36959473118277
Wisconsin,08/2017,81.81301624731182
Wisconsin,09/2017,80.5777778111111
Wisconsin,10/2017,76.17231186021507
Wisconsin,11/2017,74.83639407792207
Wisconsin,12/2017,77.17688988172043
Wyoming,01/2017,74.14955892089094
Wyoming,02/2017,71.46747686873921
Wyoming,03/2017,65.31690963153785
Wyoming,04/2017,62.67081223182552
Wyoming,05/2017,57.69384023787529
Wyoming,06/2017,47.143155243610224
Wyoming,07/2017,41.995814002351096
Wyoming,08/2017,45.6256514155744
Wyoming,09/2017,55.50478642657341
Wyoming,10/2017,52.02944221605402
Wyoming,11/2017,65.75409619891221
Wyoming,12/2017,64.22031653003003
