State,Month,pm10
South Dakota,08/2017,19.976653696498055
South Dakota,09/2017,25.16862745098039
South Dakota,10/2017,16.935361216730037
South Dakota,11/2017,15.2
South Dakota,12/2017,13.86100386100386
Delaware,01/2017,0.0
Delaware,02/2017,0.0
Delaware,03/2017,0.0
Delaware,04/2017,0.0
Delaware,05/2017,0.0
Delaware,06/2017,0.0
Delaware,07/2017,0.0
Delaware,08/2017,0.0
Delaware,09/2017,0.0
Delaware,10/2017,0.0
Delaware,11/2017,0.0
Delaware,12/2017,0.0
Florida,01/2017,14.740174672489083
Florida,02/2017,16.511166253101738
Florida,03/2017,17.845771144278608
Florida,04/2017,18.085057471264367
Florida,05/2017,21.287946428571427
Florida,06/2017,12.640703517587939
Florida,07/2017,16.55297157622739
Florida,08/2017,17.475336322869953
Florida,09/2017,16.015686274509804
Florida,10/2017,19.110831234256928
Florida,11/2017,16.511363636363637
Florida,12/2017,15.69111111111111
Georgia,01/2017,23.5
Georgia,02/2017,15.88
Georgia,03/2017,12.585365853658537
Georgia,04/2017,12.55813953488372
Georgia,05/2017,14.906976744186046
Georgia,06/2017,16.13888888888889
Georgia,07/2017,19.08695652173913
Georgia,08/2017,18.166666666666668
Georgia,09/2017,23.0
Georgia,10/2017,14.368421052631579
Georgia,11/2017,16.526315789473685
Georgia,12/2017,14.203125
Hawaii,01/2017,18.16304347826087
Hawaii,02/2017,18.08
Hawaii,03/2017,15.263736263736265
Hawaii,04/2017,13.433734939759036
Hawaii,05/2017,12.847826086956522
Hawaii,06/2017,10.69047619047619
Hawaii,07/2017,11.633333333333333
Hawaii,08/2017,10.66304347826087
Hawaii,09/2017,11.44186046511628
Hawaii,10/2017,12.855421686746988
Hawaii,11/2017,11.772727272727273
Hawaii,12/2017,11.164835164835164
Idaho,01/2017,13.705555555555556
Idaho,02/2017,13.119760479041917
Idaho,03/2017,13.098360655737705
Idaho,04/2017,9.777777777777779
Idaho,05/2017,17.032258064516128
Idaho,06/2017,18.705555555555556
Idaho,07/2017,27.09189189189189
Idaho,08/2017,38.72677595628415
Idaho,09/2017,36.58139534883721
Idaho,10/2017,17.044198895027623
Idaho,11/2017,13.205882352941176
Idaho,12/2017,13.03867403314917
Rhode Island,01/2017,7.857142857142857
Rhode Island,02/2017,10.4375
Rhode Island,03/2017,10.5
Rhode Island,04/2017,6.277777777777778
Rhode Island,05/2017,11.958333333333334
Rhode Island,06/2017,14.777777777777779
Rhode Island,07/2017,11.157894736842104
Rhode Island,08/2017,11.85
Rhode Island,09/2017,12.75
Rhode Island,10/2017,12.421052631578947
Rhode Island,11/2017,8.6
Rhode Island,12/2017,14.9
Illinois,01/2017,15.36986301369863
Illinois,02/2017,16.377777777777776
Illinois,03/2017,17.08695652173913
Illinois,04/2017,24.523809523809526
Illinois,05/2017,27.37142857142857
Illinois,06/2017,27.314285714285713
Illinois,07/2017,22.29268292682927
Illinois,08/2017,24.80851063829787
Illinois,09/2017,29.73076923076923
Illinois,10/2017,15.058823529411764
Illinois,11/2017,20.790697674418606
Illinois,12/2017,26.434782608695652
Indiana,01/2017,14.519480519480519
Indiana,02/2017,20.96969696969697
Indiana,03/2017,14.597122302158274
Indiana,04/2017,17.773972602739725
Indiana,05/2017,19.41614906832298
Indiana,06/2017,22.420689655172414
Indiana,07/2017,22.85333333333333
Indiana,08/2017,21.698630136986303
Indiana,09/2017,22.93918918918919
Indiana,10/2017,16.697986577181208
Indiana,11/2017,18.693877551020407
Indiana,12/2017,20.086666666666666
Iowa,01/2017,17.23856209150327
Iowa,02/2017,20.040441176470587
Iowa,03/2017,18.389776357827476
Iowa,04/2017,22.386885245901638
Iowa,05/2017,24.44859813084112
Iowa,06/2017,27.7979797979798
Iowa,07/2017,30.099447513812155
Iowa,08/2017,28.203488372093023
Iowa,09/2017,36.58888888888889
Iowa,10/2017,29.049723756906076
Iowa,11/2017,29.0
Iowa,12/2017,27.207650273224044
Kentucky,01/2017,11.117647058823529
Kentucky,02/2017,16.645569620253166
Kentucky,03/2017,12.863157894736842
Kentucky,04/2017,13.75
Kentucky,05/2017,14.32183908045977
Kentucky,06/2017,16.087912087912088
Kentucky,07/2017,17.956521739130434
Kentucky,08/2017,17.848837209302324
Kentucky,09/2017,18.337349397590362
Kentucky,10/2017,15.791666666666666
Kentucky,11/2017,17.341772151898734
Kentucky,12/2017,16.5
Louisiana,01/2017,14.014388489208633
Louisiana,02/2017,16.53846153846154
Louisiana,03/2017,18.12837837837838
Louisiana,04/2017,17.661971830985916
Louisiana,05/2017,17.16778523489933
Louisiana,06/2017,16.873333333333335
Louisiana,07/2017,22.636363636363637
Louisiana,08/2017,16.85333333333333
Louisiana,09/2017,18.852941176470587
Louisiana,10/2017,19.792207792207794
Louisiana,11/2017,19.37837837837838
Louisiana,12/2017,16.941558441558442
Maine,01/2017,12.419753086419753
Maine,02/2017,11.55
Maine,03/2017,12.444444444444445
Maine,04/2017,13.857142857142858
Maine,05/2017,7.973333333333334
Maine,06/2017,10.924242424242424
Maine,07/2017,8.784615384615385
Maine,08/2017,7.950819672131147
Maine,09/2017,8.393939393939394
Maine,10/2017,8.26027397260274
Maine,11/2017,11.069444444444445
Maine,12/2017,13.28125
Maryland,01/2017,9.607142857142858
Maryland,02/2017,15.19047619047619
Maryland,03/2017,6.6
Maryland,04/2017,8.083333333333334
Maryland,05/2017,11.214285714285714
Maryland,06/2017,14.76
Maryland,07/2017,12.44
Maryland,08/2017,12.25
Maryland,09/2017,14.44
Maryland,10/2017,12.115384615384615
Maryland,11/2017,11.84
Maryland,12/2017,13.44
Massachusetts,01/2017,8.971428571428572
Massachusetts,02/2017,15.037037037037036
Massachusetts,03/2017,10.782608695652174
Massachusetts,04/2017,7.0
Massachusetts,05/2017,9.435897435897436
Massachusetts,06/2017,12.909090909090908
Massachusetts,07/2017,10.93939393939394
Massachusetts,08/2017,11.636363636363637
Massachusetts,09/2017,10.942857142857143
Massachusetts,10/2017,11.054054054054054
Massachusetts,11/2017,11.733333333333333
Massachusetts,12/2017,10.76
Michigan,01/2017,17.653846153846153
Michigan,02/2017,23.28125
Michigan,03/2017,20.834254143646408
Michigan,04/2017,18.45762711864407
Michigan,05/2017,23.26775956284153
Michigan,06/2017,24.832369942196532
Michigan,07/2017,20.358381502890172
Michigan,08/2017,20.87845303867403
Michigan,09/2017,24.316091954022987
Michigan,10/2017,21.955555555555556
Michigan,11/2017,20.95744680851064
Michigan,12/2017,20.680851063829788
Minnesota,01/2017,16.42641509433962
Minnesota,02/2017,22.846153846153847
Minnesota,03/2017,21.1015625
Minnesota,04/2017,23.023166023166024
Minnesota,05/2017,19.97463768115942
Minnesota,06/2017,26.44621513944223
Minnesota,07/2017,25.82608695652174
Minnesota,08/2017,23.339622641509433
Minnesota,09/2017,27.565891472868216
Minnesota,10/2017,22.11832061068702
Minnesota,11/2017,21.96153846153846
Minnesota,12/2017,18.772727272727273
Mississippi,01/2017,12.0
Mississippi,02/2017,13.714285714285714
Mississippi,03/2017,16.1
Mississippi,04/2017,16.0
Mississippi,05/2017,10.5
Mississippi,06/2017,13.125
Mississippi,07/2017,14.7
Mississippi,08/2017,18.7
Mississippi,09/2017,17.1
Mississippi,10/2017,11.285714285714286
Mississippi,11/2017,20.75
Mississippi,12/2017,23.75
Missouri,01/2017,13.962962962962964
Missouri,02/2017,23.03071672354949
Missouri,03/2017,19.516923076923078
Missouri,04/2017,20.073015873015873
Missouri,05/2017,21.02492211838006
Missouri,06/2017,22.37102473498233
Missouri,07/2017,25.149305555555557
Missouri,08/2017,20.24567474048443
Missouri,09/2017,27.869718309859156
Missouri,10/2017,21.273291925465838
Missouri,11/2017,21.047619047619047
Missouri,12/2017,21.02173913043478
Montana,01/2017,12.833333333333334
Montana,02/2017,11.72809667673716
Montana,03/2017,12.581521739130435
Montana,04/2017,10.637931034482758
Montana,05/2017,14.906849315068493
Montana,06/2017,15.971590909090908
Montana,07/2017,25.258358662613983
Montana,08/2017,36.24925816023739
Montana,09/2017,43.38165680473373
Montana,10/2017,14.35989010989011
Montana,11/2017,12.365921787709498
Montana,12/2017,13.553763440860216
Nebraska,01/2017,14.481751824817518
Nebraska,02/2017,20.036363636363635
Nebraska,03/2017,21.47222222222222
Nebraska,04/2017,17.803418803418804
Nebraska,05/2017,19.97761194029851
Nebraska,06/2017,24.387596899224807
Nebraska,07/2017,24.875
Nebraska,08/2017,22.625
Nebraska,09/2017,30.896296296296295
Nebraska,10/2017,21.854014598540147
Nebraska,11/2017,29.080645161290324
Nebraska,12/2017,23.173228346456693
Nevada,01/2017,10.889842632331902
Nevada,02/2017,11.18652037617555
Nevada,03/2017,18.23235294117647
Nevada,04/2017,14.008928571428571
Nevada,05/2017,17.782923299565848
Nevada,06/2017,21.032689450222882
Nevada,07/2017,25.972843450479232
Nevada,08/2017,20.89681335356601
Nevada,09/2017,20.29951690821256
Nevada,10/2017,25.34876989869754
Nevada,11/2017,21.494860499265787
Nevada,12/2017,28.29737609329446
New Hampshire,01/2017,7.666666666666667
New Hampshire,02/2017,8.633333333333333
New Hampshire,03/2017,8.107142857142858
New Hampshire,04/2017,8.484848484848484
New Hampshire,05/2017,9.787878787878787
New Hampshire,06/2017,15.03125
New Hampshire,07/2017,13.852941176470589
New Hampshire,08/2017,14.935483870967742
New Hampshire,09/2017,10.758620689655173
New Hampshire,10/2017,10.193548387096774
New Hampshire,11/2017,7.321428571428571
New Hampshire,12/2017,7.785714285714286
New Jersey,01/2017,15.346153846153847
New Jersey,02/2017,20.263157894736842
New Jersey,03/2017,11.791666666666666
New Jersey,04/2017,10.478260869565217
New Jersey,05/2017,15.214285714285714
New Jersey,06/2017,18.24
New Jersey,07/2017,13.304347826086957
New Jersey,08/2017,14.958333333333334
New Jersey,09/2017,17.347826086956523
New Jersey,10/2017,16.125
New Jersey,11/2017,16.44
New Jersey,12/2017,19.333333333333332
New York,01/2017,10.484848484848484
New York,02/2017,18.958333333333332
New York,03/2017,10.233333333333333
New York,04/2017,7.793103448275862
New York,05/2017,12.441176470588236
New York,06/2017,17.870967741935484
New York,07/2017,14.607142857142858
New York,08/2017,13.3
New York,09/2017,15.533333333333333
New York,10/2017,14.655172413793103
New York,11/2017,11.5
New York,12/2017,13.714285714285714
New Mexico,01/2017,15.927536231884059
New Mexico,02/2017,31.16504854368932
New Mexico,03/2017,44.576470588235296
New Mexico,04/2017,32.48048048048048
New Mexico,05/2017,28.017492711370263
New Mexico,06/2017,34.894578313253014
New Mexico,07/2017,23.933933933933933
New Mexico,08/2017,17.29129129129129
New Mexico,09/2017,26.796923076923076
New Mexico,10/2017,26.86111111111111
New Mexico,11/2017,29.865384615384617
New Mexico,12/2017,31.073394495412845
Oklahoma,01/2017,11.82325581395349
Oklahoma,02/2017,16.740331491712706
Oklahoma,03/2017,20.937853107344633
Oklahoma,04/2017,14.880952380952381
Oklahoma,05/2017,16.174603174603174
Oklahoma,06/2017,17.926966292134832
Oklahoma,07/2017,21.352657004830917
Oklahoma,08/2017,16.43915343915344
Oklahoma,09/2017,22.43502824858757
Oklahoma,10/2017,17.694444444444443
Oklahoma,11/2017,19.263157894736842
Oklahoma,12/2017,16.82439024390244
Ohio,01/2017,12.191387559808613
Ohio,02/2017,18.095384615384614
Ohio,03/2017,12.678062678062679
Ohio,04/2017,13.490358126721762
Ohio,05/2017,14.797101449275363
Ohio,06/2017,16.655172413793103
Ohio,07/2017,18.580645161290324
Ohio,08/2017,17.45308310991957
Ohio,09/2017,18.767195767195766
Ohio,10/2017,16.782722513089006
Ohio,11/2017,15.345945945945946
Ohio,12/2017,17.264550264550266
Oregon,01/2017,18.48913043478261
Oregon,02/2017,8.76388888888889
Oregon,03/2017,7.818181818181818
Oregon,04/2017,7.293478260869565
Oregon,05/2017,10.43
Oregon,06/2017,10.755102040816327
Oregon,07/2017,14.776699029126213
Oregon,08/2017,35.00990099009901
Oregon,09/2017,38.10891089108911
Oregon,10/2017,14.645833333333334
Oregon,11/2017,10.953271028037383
Oregon,12/2017,17.74074074074074
Pennsylvania,01/2017,11.4796573875803
Pennsylvania,02/2017,17.448362720403022
Pennsylvania,03/2017,12.175365344467641
Pennsylvania,04/2017,13.437768240343347
Pennsylvania,05/2017,13.556503198294243
Pennsylvania,06/2017,17.084821428571427
Pennsylvania,07/2017,17.370600414078677
Pennsylvania,08/2017,17.510373443983404
Pennsylvania,09/2017,18.313025210084035
Pennsylvania,10/2017,15.972457627118644
Pennsylvania,11/2017,13.916142557651991
Pennsylvania,12/2017,15.022727272727273
Tennessee,01/2017,10.988888888888889
Tennessee,02/2017,15.0625
Tennessee,03/2017,14.059701492537313
Tennessee,04/2017,15.759493670886076
Tennessee,05/2017,16.116883116883116
Tennessee,06/2017,15.677777777777777
Tennessee,07/2017,20.266666666666666
Tennessee,08/2017,18.261363636363637
Tennessee,09/2017,19.202380952380953
Tennessee,10/2017,16.55056179775281
Tennessee,11/2017,16.853932584269664
Tennessee,12/2017,13.761363636363637
Texas,01/2017,16.76969696969697
Texas,02/2017,23.636363636363637
Texas,03/2017,20.16793893129771
Texas,04/2017,25.893939393939394
Texas,05/2017,19.825806451612902
Texas,06/2017,26.206349206349206
Texas,07/2017,26.27777777777778
Texas,08/2017,23.093457943925234
Texas,09/2017,18.434782608695652
Texas,10/2017,16.798319327731093
Texas,11/2017,19.99137931034483
Texas,12/2017,20.415254237288135
Utah,01/2017,22.295698924731184
Utah,02/2017,16.296875
Utah,03/2017,15.110599078341014
Utah,04/2017,10.004545454545454
Utah,05/2017,14.52863436123348
Utah,06/2017,23.953488372093023
Utah,07/2017,27.04524886877828
Utah,08/2017,26.859649122807017
Utah,09/2017,22.926470588235293
Utah,10/2017,19.272727272727273
Utah,11/2017,18.786363636363635
Utah,12/2017,27.12608695652174
Vermont,01/2017,6.681818181818182
Vermont,02/2017,8.38888888888889
Vermont,03/2017,8.8
Vermont,04/2017,4.428571428571429
Vermont,05/2017,7.636363636363637
Vermont,06/2017,9.6
Vermont,07/2017,8.0
Vermont,08/2017,9.3
Vermont,09/2017,9.85
Vermont,10/2017,8.2
Vermont,11/2017,6.631578947368421
Vermont,12/2017,7.666666666666667
Virginia,01/2017,7.910256410256411
Virginia,02/2017,11.344827586206897
Virginia,03/2017,6.7727272727272725
Virginia,04/2017,8.840579710144928
Virginia,05/2017,11.11111111111111
Virginia,06/2017,14.808823529411764
Virginia,07/2017,13.797101449275363
Virginia,08/2017,13.104477611940299
Virginia,09/2017,14.521739130434783
Virginia,10/2017,11.112676056338028
Virginia,11/2017,11.432835820895523
Virginia,12/2017,10.606060606060606
West Virginia,01/2017,8.929577464788732
West Virginia,02/2017,14.258064516129032
West Virginia,03/2017,11.289855072463768
West Virginia,04/2017,13.970588235294118
West Virginia,05/2017,12.36231884057971
West Virginia,06/2017,14.924242424242424
West Virginia,07/2017,15.842857142857143
West Virginia,08/2017,16.0
West Virginia,09/2017,13.865671641791044
West Virginia,10/2017,12.985294117647058
West Virginia,11/2017,12.0
West Virginia,12/2017,12.130434782608695
Washington,01/2017,13.32258064516129
Washington,02/2017,15.366071428571429
Washington,03/2017,13.629032258064516
Washington,04/2017,11.033333333333333
Washington,05/2017,16.25409836065574
Washington,06/2017,16.848214285714285
Washington,07/2017,24.150537634408604
Washington,08/2017,44.28787878787879
Washington,09/2017,51.136054421768705
Washington,10/2017,19.548387096774192
Washington,11/2017,12.833333333333334
Washington,12/2017,11.864516129032259
Wisconsin,01/2017,10.902439024390244
Wisconsin,02/2017,11.597014925373134
Wisconsin,03/2017,8.124183006535947
Wisconsin,04/2017,9.736434108527131
Wisconsin,05/2017,12.14
Wisconsin,06/2017,13.258278145695364
Wisconsin,07/2017,11.903225806451612
Wisconsin,08/2017,11.540372670807454
Wisconsin,09/2017,14.675
Wisconsin,10/2017,11.606060606060606
Wisconsin,11/2017,11.972602739726028
Wisconsin,12/2017,13.538461538461538
Wyoming,01/2017,11.201820128479657
Wyoming,02/2017,10.049882629107982
Wyoming,03/2017,10.50896624472574
Wyoming,04/2017,9.635725849973017
Wyoming,05/2017,11.415400202634245
Wyoming,06/2017,19.403283735248845
Wyoming,07/2017,21.94025316455696
Wyoming,08/2017,25.492159838138594
Wyoming,09/2017,26.175987685992816
Wyoming,10/2017,13.170599803343165
Wyoming,11/2017,11.650455927051672
Wyoming,12/2017,12.135912698412698
